,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mentha,mentha longifolia,,,mentha longifolia_stomach pain,rosa pendulina l_infectious diseases,,trigonella foenum graecum_psychotonic,,
1,mentha longifolia,mentha spicata,,,mentha spicata_stomach pain,rosa pendulina l_urinary diseases,,trigonella foenum graecum_antihyperlipidemic,,
2,m. spicata,mentha x villoso-nervata,,,mentha x villoso-nervata_stomach pain,rosa pendulina l_arthritis,,trigonella foenum graecum_hypoglycemic,,
3,m. x villoso-nervata,trigonella foenum graecum,,,,rosa pendulina l_rheumatism,,trigonella foenum graecum_antidepressant,,
4,trigonella foenum graecum,origanum vulgare l. ssp. hirtum (link) letsw,,,,,,origanum vulgare l. ssp. hirtum (link) letsw_antioxidant,,
5,t. foenum graecum,micromeria hispida,,,,,,rosa pendulina l_antioxidant,,
6,origanum vulgare l. ssp. hirtum (link) letsw,teucrium alpestre,,,,,,rosa canina l_antioxidant,,
7,micromeria hispida,thymbra calostachya,,,,,,,,
8,m. hispida,rosa pendulina l,,,,,,,,
9,teucrium alpestre,rosa canina l,,,,,,,,
10,t. alpestre,,,,,,,,,
11,thymbra calostachya,,,,,,,,,
12,t. calostachya,,,,,,,,,
13,rosa pendulina l,,,,,,,,,
14,r. pendulina,,,,,,,,,
15,rosa canina,,,,,,,,,
16,rosa canina l,,,,,,,,,
