,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,trifolium pratense l,trifolium pratense l,,candi-da albicans,,,chenopodium botrys l_humoral asthma,,,trifolium pratense l_estrogenic
1,chenopodium botrys l,chenopodium botrys l,,dys-phania botrys (l.) mosyakin and clemants,,,chenopodium botrys l_catarrh,,,chenopodium botrys l_antimicrobial
2,c. botrys,chenopodium,,,,,,,,c. botrys_antidiarrheal
3,chenopodium botrys,chenopodium ambro-sioides,,,,,,,,c. botrys_diuretic
4,chenopodium,c. botrys,,,,,,,,c. botrys_bactericidal
5,chenopodium ambro-sioides,c. botrys herba,,,,,,,,c. botrys_fungicidal
6,candida albicans,candida albicans atcc 10259,,,,,,,,c. botrys_carminative
7,aspergillus niger,candida albicans,,,,,,,,c. botrys_antispasmodic
8,,aspergillus niger,,,,,,,,c. botrys_antibacterial
9,,chenopodium botrys,,,,,,,,c. botrys_antifungal
10,,,,,,,,,,c. botrys_antimicrobial
11,,,,,,,,,,chenopodium botrys_antifungal
12,,,,,,,,,,chenopodium botrys_antimi-crobia
