,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,drimys winteri,drimys winteri,,daphne,,drimys winteri_scurvy,xanthorrhoea spp_scurvy,,capsicum baccatum_flavoring,urtica spp_diuretic
1,capsicum baccatum,capsicum baccatum,,nasturtium,,,,,capsicum chinense_flavoring,viscum album_abortifacient
2,capsicum chinense,capsicum chinense,,kempferia galagal,,,,,capsicum frutescens_flavoring,cissus javana_immuno-stimulatory
3,capsicum frutescens,capsicum frutescens,,,,,,,capsicum pubescens_flavoring,
4,capsicum pubescens,capsicum pubescens,,,,,,,cyphomandra betacea_flavoring,
5,cyphomandra betacea,cyphomandra betacea,,,,,,,datura innoxia_psychoactive,
6,datura innoxia,datura innoxia,,,,,,,datura stramonium_psychoactive,
7,datura stramonium,datura stramonium,,,,,,,datura stramonium_medicinal,
8,duboisia hopwoodii,duboisia hopwoodii,,,,,,,duboisia hopwoodii_psychoactive,
9,duboisia myoporoides,duboisia myoporoides,,,,,,,duboisia myoporoides_medicine,
10,hyoscyamus niger,hyoscyamus niger,,,,,,,hyoscyamus niger_insecticide,
11,latua pubiflora,latua pubiflora,,,,,,,hyoscyamus niger_medicine,
12,lycium spp,lycium spp,,,,,,,latua pubiflora_psychoactive,
13,lycopersicon esculentum,lycopersicon esculentum,,,,,,,lycium spp_medicine,
14,lycopersicon pimpinellifolium,lycopersicon pimpinellifolium,,,,,,,lycopersicon esculentum_food,
15,mandragora officinarum,mandragora officinarum,,,,,,,lycopersicon pimpinellifolium_food,
16,nicotiana rustica,nicotiana rustica,,,,,,,mandragora officinarum_psychoactive,
17,nicotiana tabacum,nicotiana tabacum,,,,,,,mandragora officinarum_medicine,
18,petunia violacea,petunia violacea,,,,,,,nicotiana rustica_fumatory,
19,petunia,physalis ixocarpa,,,,,,,nicotiana tabacum_fumatory,
20,physalis ixocarpa,physalis peruviana,,,,,,,petunia violacea_psychoactive,
21,physalis peruviana,physalis spp,,,,,,,physalis ixocarpa_food,
22,physalis spp,solanum melongena,,,,,,,physalis peruviana_food,
23,solanum melongena,solanum muricatum,,,,,,,physalis spp_food,
24,solanum muricatum,solanum nigrum,,,,,,,solanum melongena_food,
25,solanum nigrum,solanum quitoense,,,,,,,solanum muricatum_food,
26,solanum quitoense,solanum tuberosum,,,,,,,solanum nigrum_food,
27,solanum tuberosum,withania somnifera,,,,,,,solanum quitoense_food,
28,withania somnifera,cola acuminata,,,,,,,solanum tuberosum_food,
29,cola acuminata,cola nitida,,,,,,,withania somnifera_psychoactive,
30,cola nitida,sterculia urens,,,,,,,withania somnifera_medicine,
31,sterculia urens,theobroma cacao,,,,,,,cola acuminata_essential oil,
32,theobroma cacao,styrax spp,,,,,,,cola nitida_essential oil,
33,styrax spp,tacca leontopetaloides,,,,,,,sterculia urens_industrial gum,
34,styrax,tamarix gallica,,,,,,,theobroma cacao_fixed oil,
35,tacca leontopetaloides,tamarix mannifera,,,,,,,theobroma cacao_essential oils,
36,tamarix gallica,camellia sinensis,,,,,,,theobroma cacao_flavoring,
37,tamarix mannifera,lagetta lagetto,,,,,,,styrax spp_medicine,
38,camellia,clappertonia ficifolia,,,,,,,tacca leontopetaloides_food,
39,camellia sinensis,corchorus spp,,,,,,,tamarix gallica_dye,
40,lagetta lagetto,muntingia calabura,,,,,,,tamarix mannifera_food,
41,clappertonia ficifolia,tilia americana,,,,,,,camellia sinensis_caffeinated beverage,
42,corchorus spp,tilia cordata,,,,,,,lagetta lagetto_fiber,
43,muntingia calabura,triumfetta lappula,,,,,,,clappertonia ficifolia_fiber,
44,tilia americana,trapa bicornis,,,,,,,corchorus spp_fiber,
45,tilia cordata,trapa natans,,,,,,,corchorus spp_food,
46,triumfetta lappula,tropaeolum majus,,,,,,,muntingia calabura_food,
47,trapa bicornis,tropaeolum tuberosum,,,,,,,tilia americana_timber,
48,trapa natans,typha spp,,,,,,,tilia cordata_timber,
49,tropaeolum majus,ulmus alata,,,,,,,triumfetta lappula_fiber,
50,tropaeolum tuberosum,ulmus americana,,,,,,,trapa bicornis_food,
51,typha spp,ulmus procera,,,,,,,trapa natans_food,
52,ulmus alata,ulmus pumila,,,,,,,tropaeolum majus_food,
53,ulmus americana,ulmus rubra,,,,,,,tropaeolum tuberosum_food,
54,ulmus procera,ulmus thomasii,,,,,,,typha spp_fiber,
55,ulmus pumila,anethum graveolens,,,,,,,typha spp_food,
56,ulmus rubra,angelica archangelica,,,,,,,ulmus alata_wood,
57,ulmus thomasii,angelica sinensis,,,,,,,ulmus americana_wood,
58,anethum graveolens,anthriscus cereifolium,,,,,,,ulmus procera_medicinal tea,
59,angelica archangelica,apium graveolens,,,,,,,ulmus procera_wood,
60,angelica,arracachia xanthorrhiza,,,,,,,ulmus pumila_wood,
61,angelica sinensis,centella asiatica,,,,,,,ulmus rubra_wood,
62,anthriscus cereifolium,carum carvi,,,,,,,ulmus thomasii_wood,
63,apium graveolens,chaerophyllum bulbosum,,,,,,,anethum graveolens_flavoring,
64,arracachia xanthorrhiza,coriandrum sativum,,,,,,,angelica archangelica_flavoring,
65,centella asiatica,cuminum cyminum,,,,,,,angelica archangelica_food,
66,carum carvi,daucus carota,,,,,,,angelica sinensis_medicine,
67,chaerophyllum bulbosum,ferula assafoetida,,,,,,,anthriscus cereifolium_flavoring,
68,coriandrum sativum,ferula galbaniflua,,,,,,,apium graveolens_flavoring,
69,cuminum cyminum,foeniculum vulgare,,,,,,,apium graveolens_food,
70,daucus carota,levisticum officinale,,,,,,,arracachia xanthorrhiza_food,
71,ferula assafoetida,opopanax chironium,,,,,,,centella asiatica_medicine,
72,ferula galbaniflua,pastinaca sativa,,,,,,,centella asiatica_food,
73,foeniculum vulgare,petroselinum crispum,,,,,,,carum carvi_essential oil,
74,levisticum officinale,pimpinella anisum,,,,,,,carum carvi_flavoring,
75,opopanax chironium,sium sisarum,,,,,,,chaerophyllum bulbosum_food,
76,opopanax,trachyspermum copticum,,,,,,,coriandrum sativum_flavoring,
77,pastinaca sativa,boehmeria nivea,,,,,,,cuminum cyminum_essential oil,
78,petroselinum crispum,laportea canadensis,,,,,,,cuminum cyminum_flavoring,
79,pimpinella anisum,laportea spp,,,,,,,daucus carota_food,
80,sium sisarum,urtica dioica,,,,,,,ferula assafoetida_medicinal,
81,trachyspermum copticum,urtica urens,,,,,,,ferula galbaniflua_medicinal resin,
82,boehmeria nivea,urtica spp,,,,,,,foeniculum vulgare_essential oil,
83,laportea canadensis,nardostachys grandiflora,,,,,,,foeniculum vulgare_flavoring,
84,laportea spp,valeriana officinalis,,,,,,,levisticum officinale_flavoring,
85,urtica dioica,valerianella olitoria,,,,,,,opopanax chironium_gum,
86,urtica urens,tectona grandis,,,,,,,pastinaca sativa_food,
87,urtica spp,verbena triphylla,,,,,,,petroselinum crispum_flavoring,
88,nardostachys grandiflora,viola odorata,,,,,,,petroselinum crispum_food,
89,valeriana officinalis,phoradendron flavescens,,,,,,,pimpinella anisum_essential oil,
90,valerianella olitoria,viscum album,,,,,,,pimpinella anisum_flavoring,
91,tectona grandis,cissus javana,,,,,,,sium sisarum_food,
92,verbena,vitis labrusca,,,,,,,trachyspermum copticum_essential oil,
93,verbena triphylla,vitis rotundifolia,,,,,,,trachyspermum copticum_flavoring,
94,viola odorata,vitis vinifera,,,,,,,boehmeria nivea_fiber,
95,phoradendron flavescens,vitis vulpina,,,,,,,laportea canadensis_fiber,
96,viscum album,xanthorrhoea spp,,,,,,,laportea spp_food,
97,cissus javana,aframomum melegueta,,,,,,,urtica dioica_fiber,
98,vitis labrusca,alpinia galanga,,,,,,,urtica dioica_medicine,
99,vitis rotundifolia,alpinia officinarum,,,,,,,urtica dioica_food,
100,vitis vinifera,curcuma angustifolia,,,,,,,urtica urens_fiber,
101,vitis vulpina,curcuma longa,,,,,,,urtica urens_medicine,
102,xanthorrhoea spp,curcuma zedoaria,,,,,,,urtica urens_food,
103,aframomum melegueta,elettaria cardamomum,,,,,,,urtica spp_food,
104,alpinia galanga,kempferia galanga,,,,,,,nardostachys grandiflora_flavoring,
105,alpinia officinarum,zingiber officinale,,,,,,,valeriana officinalis_medicine,
106,curcuma angustifolia,guaiacum officinale,,,,,,,valerianella olitoria_food,
107,curcuma longa,guaiacum sanctum,,,,,,,tectona grandis_timber,
108,curcuma zedoaria,larrea spp,,,,,,,tectona grandis_wood,
109,elettaria cardamomum,peganum harmala,,,,,,,verbena triphylla_essential oil,
110,kempferia galanga,,,,,,,,viola odorata_essential oil,
111,zingiber officinale,,,,,,,,phoradendron flavescens_medicine,
112,guaiacum officinale,,,,,,,,viscum album_medicine,
113,guaiacum sanctum,,,,,,,,cissus javana_food,
114,larrea spp,,,,,,,,vitis labrusca_alcoholic beverage,
115,peganum harmala,,,,,,,,vitis rotundifolia_alcoholic beverage,
116,,,,,,,,,vitis rotundifolia_food,
117,,,,,,,,,vitis vinifera_alcoholic beverage,
118,,,,,,,,,vitis vinifera_grape seed oil,
119,,,,,,,,,vitis vinifera_food,
120,,,,,,,,,vitis vulpina_food,
121,,,,,,,,,xanthorrhoea spp_sugar,
122,,,,,,,,,xanthorrhoea spp_resin,
123,,,,,,,,,xanthorrhoea spp_wood,
124,,,,,,,,,aframomum melegueta_flavoring,
125,,,,,,,,,alpinia galanga_flavoring,
126,,,,,,,,,alpinia officinarum_flavoring,
127,,,,,,,,,curcuma angustifolia_flavoring,
128,,,,,,,,,curcuma longa_medicine,
129,,,,,,,,,curcuma longa_flavoring,
130,,,,,,,,,curcuma zedoaria_flavoring,
131,,,,,,,,,elettaria cardamomum_flavoring,
132,,,,,,,,,kempferia galanga_flavoring,
133,,,,,,,,,zingiber officinale_flavoring,
134,,,,,,,,,guaiacum officinale_medicinal resin,
135,,,,,,,,,guaiacum officinale_timber,
136,,,,,,,,,guaiacum sanctum_wood,
137,,,,,,,,,larrea spp_resin,
138,,,,,,,,,larrea spp_food,
