,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,theobroma cacao,theobroma cacao,aspergillus oryzae,aspergillus oryzeae,,theobroma cacao_hemorrhoids,,,cola nitida_tonic,
1,cola nitida,cola nitida,,leuconostoc mesenteroides,,cola nitida_morphine addiction,,,cola nitida_stimulant,
2,ilex paraguariensis,ilex paraguariensis,,lactobacillus plantarum,,cola nitida_alcoholism,,,,
3,paullinia cupana,paullinia cupana,,lactobacillus sanfrancisco,,,,,,
4,aspergillus soyae,aspergillus soyae,,saccharomyces spp,,,,,,
5,saccharomyces cerevisiae,saccharomyces cerevisiae,,citrus,,,,,,
6,saccharomyces carlsburgensis,saccharomyces carlsburgensis,,,,,,,,
7,saccharomyces ellipsoideus,saccharomyces ellipsoideus,,,,,,,,
8,saccharomyces sake,saccharomyces sake,,,,,,,,
9,saccharomyces exiguis,saccharomyces exiguis,,,,,,,,
10,saccharomyces beticus,saccharomyces beticus,,,,,,,,
11,saccharomyces theobromae,saccharomyces theobromae,,,,,,,,
