,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. hircinumsubsp. majus,h. hircinum subsp. majus,,hypericum,h. hircinum subsp. majus_chronic catarrhal affections,,h. hircinum_fungal pathogens of the respiratory tract,h. hircinum subsp. majus_anti-inflammatory,,h. perforatum_antifungal
1,h. hircinum,candida spp,,h. hircinumsusbps. majus,h. hircinum subsp. majus_sore throats,,h. hircinum subsp. majus_fungal-associated pathologies,h. hircinum subsp. majus_anticancer,,h. hirsutum_antifungal
2,h. hircinum subsp. majus,aspergillus glaucus,,punicagranatum,h. hircinum subsp. majus_cough,,h. hircinum subsp. majus_respiratory tract affections,h. hircinum subsp. majus_antimicrobial,,h. maculatum_antifungal
3,h. hircinum subsp.majus,penicillium paneum,,cryptococcusneoformans,h. hircinum subsp. majus_asthma,,,h. hircinum subsp. majus_antifungal,,h. hircinum_antiseptic
4,candida,h. montanum,,c. albica,,,,,,h. montanum_anti-inflammatory
5,candida spp,h. maculatum,,,,,,,,h. montanum_anticancer
6,aspergillus glaucus,h. hirsutum,,,,,,,,h. montanum_antifungal
7,aspergillus,h. perforatum,,,,,,,,h. hircinum subsp. majus_fungal growth inhibition
8,penicillium paneum,c. albicans,,,,,,,,hypericum_antimycotic
9,penicillium,c. lusitaniae,,,,,,,,hypericum_antifungal
10,h. montanum,c. parapsilosis,,,,,,,,
11,h. maculatum,c. tropicalis,,,,,,,,
12,h. hirsutum,c. glabrata,,,,,,,,
13,h. perforatum,c. krusei,,,,,,,,
14,c. albicans,bjerkandera,,,,,,,,
15,c. lusitaniae,saccharomyces,,,,,,,,
16,c. parapsilosis,,,,,,,,,
17,c. tropicalis,,,,,,,,,
18,candida glabrata,,,,,,,,,
19,c. glabrata,,,,,,,,,
20,c. krusei,,,,,,,,,
21,bjerkandera,,,,,,,,,
22,saccharomyces,,,,,,,,,
