,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aspalathus linearis (burm.f.) r.dahlgren,aspalathus linearis (burm.f.) r.dahlgren,,,,,crataegus_cardiovascular problems,viburnum opulus l_diuretic,,hoodiagordonii (masson) sweet ex decne_regulate the appetite
1,cyclopia sp,cyclopia sp,,,,,,viburnum opulus l_diaphoretic,,malpighia glabra l_vitamin c
2,hoodiagordonii (masson) sweet ex decne,hoodia gordonii (masson) sweet ex decne,,,,,,viburnum opulus l_anti-inflammatory,,l.cardiaca l_antistress
3,malpighia glabra l,malpighia glabra l,,,,,,,,
4,viburnum opulus l,viburnum opulus l,,,,,,,,
5,crataegus,crataegus,,,,,,,,
6,origanum vulgare l,origanum vulgare l,,,,,,,,
7,thymusserpyllum l,thymus serpyllum l,,,,,,,,
8,l.cardiaca l,leonurus cardiaca l,,,,,,,,
9,leonurus cardiaca l,quercus robur l,,,,,,,,
10,quercus robur l,q. petraea (matt.) liebl,,,,,,,,
11,q. petraea(matt.) liebl,acorus calamus l,,,,,,,,
12,acorus calamus l,taraxacum campylodes g.e.haglund,,,,,,,,
13,taraxacum campylodes g.e.haglund,taraxacum officinale l,,,,,,,,
14,taraxacum officinale l,aralia elata (miq.) seem,,,,,,,,
15,aralia elata (miq.) seem,equisetum arvense l,,,,,,,,
16,equisetum arvense l,calendula officinalis l,,,,,,,,
17,calendula officinalis l,eucalyptus viminalis labill,,,,,,,,
18,eucalyptus viminalis labill,pimpinella anisum l,,,,,,,,
19,pimpinellaanisum l,zea mays l,,,,,,,,
20,zea mays l,atropa belladonna l,,,,,,,,
21,atropa belladonnal,datura stramonium l,,,,,,,,
22,datura stramonium l,hyoscyamus niger l,,,,,,,,
23,hyoscyamus niger l,convallaria majalis l,,,,,,,,
24,convallaria majalis l,convallaria keiskei miq,,,,,,,,
25,convallaria keiskei miq,frangula alnus mill,,,,,,,,
26,frangula alnus mill,rhamnus cathartica l,,,,,,,,
27,rhamnus cathartica l,adonis vernalis l,,,,,,,,
28,adonis vernalis l,chelidonium majus l,,,,,,,,
29,chelidonium majus l,digitalis purpurea l,,,,,,,,
30,digitalis purpurea l,digitalis grandiflora mill,,,,,,,,
31,digitalis grandifloramill,polemonium caeruleum l,,,,,,,,
32,polemonium caeruleum l,rubia tinctorum l,,,,,,,,
33,rubia tinctorum l,alnus incana (l.) moench,,,,,,,,
34,alnus incana (l.) moench,alnus glutinosa (l.) gaertn,,,,,,,,
35,alnus glutinosa (l.) gaertn,gnaphalium uliginosum l,,,,,,,,
36,gnaphalium uliginosum l,bidens tripartita l,,,,,,,,
37,bidens tripartita l,,,,,,,,,
