,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis aristata,berberis aristata,rhizoma coptidis,b. tinctoria,,berberis aristata_diabetes,,,berberis aristata_hypolipidemic,
1,a. mexicana l,a. mexicana l,,,,berberis aristata_dyslipidemia,,,berberis aristata_nephroprotective,
2,,,,,,berberis aristata_cardiac failure,,,berberis aristata_antioxidant,
3,,,,,,berberis aristata_hypertension,,,berberis aristata_hepatoprotective,
4,,,,,,rhizoma coptidis_diabetes,,,berberis aristata_cardioprotective,
5,,,,,,rhizoma coptidis_dyslipidemia,,,rhizoma coptidis_hypolipidemic,
6,,,,,,rhizoma coptidis_cardiac failure,,,rhizoma coptidis_nephroprotective,
7,,,,,,rhizoma coptidis_hypertension,,,rhizoma coptidis_antioxidant,
8,,,,,,a. mexicana l_diabetes,,,rhizoma coptidis_hepatoprotective,
9,,,,,,a. mexicana l_dyslipidemia,,,rhizoma coptidis_cardioprotective,
10,,,,,,a. mexicana l_cardiac failure,,,a. mexicana l_hypolipidemic,
11,,,,,,a. mexicana l_hypertension,,,a. mexicana l_nephroprotective,
12,,,,,,,,,a. mexicana l_antioxidant,
13,,,,,,,,,a. mexicana l_hepatoprotective,
14,,,,,,,,,a. mexicana l_cardioprotective,
