,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aspalathus linearis (burm.f.) r.dahlgren,aspalathus linearis (burm.f.) r.dahlgren,,crataegus,,aspalathus linearis (burm.f.) r.dahlgren_appetite regulation,crataegus_cardiovascular problems,viburnum opulus l_diaphoretic,leonurus cardiaca l_anxiolytic,hoodiagordonii (masson) sweet ex decne_regulate the appetite
1,hoodiagordonii (masson) sweet ex decne,hoodia gordonii (masson) sweet ex decne,,cyclopia sp,,hoodia gordonii (masson) sweet ex decne_appetite regulation,,viburnum opulus l_diuretic,leonurus cardiaca l_sedative,malpighia glabra l_vitamin c
2,malpighia glabra l,malpighia glabra l,,taraxacum officinale l,,leonurus cardiaca l_anxiety,,viburnum opulus l_anti-inflammatory,,l.cardiaca l_antistress
3,origanum vulgare l,origanum vulgare l,,,,viburnum opulus l_inflammation,,,,
4,thymusserpyllum l,thymus serpyllum l,,,,,,,,
5,l.cardiaca l,leonurus cardiaca l,,,,,,,,
6,leonurus cardiaca l,quercus robur l,,,,,,,,
7,quercus robur l,quercus petraea (matt.) liebl,,,,,,,,
8,q. petraea(matt.) liebl,viburnum opulus l,,,,,,,,
9,viburnum opulus l,acorus calamus l,,,,,,,,
10,acorus calamus l,taraxacum campylodes g.e.haglund,,,,,,,,
11,taraxacum campylodes g.e.haglund,aralia elata (miq.) seem,,,,,,,,
12,aralia elata (miq.) seem,equisetum arvense l,,,,,,,,
13,equisetum arvense l,calendula officinalis l,,,,,,,,
14,calendula officinalis l,eucalyptus viminalis labill,,,,,,,,
15,eucalyptus viminalis labill,pimpinella anisum l,,,,,,,,
16,pimpinellaanisum l,zea mays l,,,,,,,,
17,zea mays l,atropa belladonna l,,,,,,,,
18,atropa belladonnal,datura stramonium l,,,,,,,,
19,datura stramonium l,hyoscyamus niger l,,,,,,,,
20,hyoscyamus niger l,convallaria majalis l,,,,,,,,
21,convallaria majalis l,convallaria keiskei miq,,,,,,,,
22,convallaria keiskei miq,frangula alnus mill,,,,,,,,
23,frangula alnus mill,rhamnus cathartica l,,,,,,,,
24,rhamnus cathartica l,adonis vernalis l,,,,,,,,
25,adonis vernalis l,chelidonium majus l,,,,,,,,
26,chelidonium majus l,digitalis purpurea l,,,,,,,,
27,digitalis purpurea l,digitalis grandiflora mill,,,,,,,,
28,digitalis grandifloramill,polemonium caeruleum l,,,,,,,,
29,polemonium caeruleum l,rubia tinctorum l,,,,,,,,
30,rubia tinctorum l,alnus incana (l.) moench,,,,,,,,
31,alnus incana (l.) moench,alnus glutinosa (l.) gaertn,,,,,,,,
32,alnus glutinosa (l.) gaertn,gnaphalium uliginosum l,,,,,,,,
33,gnaphalium uliginosum l,bidens tripartita l,,,,,,,,
34,bidens tripartita l,,,,,,,,,
