,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,shorea roxburghii,shorea roxburghii,,rauwolfia,shorea roxburghii_diarrhea,s. roxburghii_t2dm highlights,shorea roxburghii_type 2 diabetes mellitus (t2dm,shorea roxburghii_hypoglycemic,shorea roxburghii_ameliorative,c. vulgaris_antioxidant
1,s. roxburghii,s. roxburghii,,a. coriria,shorea roxburghii_dysentery,c. vulgaris_urinary complaints,rauwolfia_acute myeloid leukemia,s. roxburghii_hypoglycemic,s. roxburghii_ameliorative,cladosporium_anti-tumor
2,dacrycarpus imbricatus,dacrycarpus imbricatus,,,shorea roxburghii_cholera,,,s. roxburghii_antidiabetic,dacrycarpus imbricatus_anti-proliferative,
3,pinus dalatensis ferre,pinus dalatensis ferre,,,cladosporium spp_acute,,,cladosporium_anti-microbial,pinus dalatensis ferre_anti-proliferative,
4,oldenlandia pinifolia,oldenlandia pinifolia,,,,,,calluna vulgaris (l.) hull. grown_skin-protective agent,oldenlandia pinifolia_anti-proliferative,
5,ficus hirta,ficus hirta,,,,,,c. vulgaris_antiradical,ficus hirta_anti-proliferative,
6,cladosporium,dacrycarpus imbricatus (blume) de,,,,,,c. vulgaris_anti-aging,dacrycarpus imbricatus (blume) de_anti-proliferative,
7,cladosporium spp,o. pinifolia,,,,,,c. vulgaris_skin,cladosporium_,
8,acer truncatum,cladosporium spp,,,,,,c. vulgaris_antimicrobial,cladosporium_anti,
9,erythrina abyssinica dc,cladosporium,,,,,,,acer truncatum_cytotoxic,
10,albizia coriaria oliv,acer truncatum,,,,,,,c. vulgaris_,
11,psorospermum febrifugium spach,a. truncatum,,,,,,,c. vulgaris_photo-protective,
12,p. febrifugium,erythrina abyssinica dc,,,,,,,,
13,gymnosporia senegalensis (lam.) loes,albizia coriaria oliv,,,,,,,,
14,zanthoxylum chalybeum engl,psorospermum febrifugium spach,,,,,,,,
15,securidaca longipendunculata fresen,gymnosporia senegalensis (lam,,,,,,,,
16,s. longipendunculata,gymnosporia senegalensis (lam.) loes,,,,,,,,
17,acacia hockii de wild,zanthoxylum chalybeum engl,,,,,,,,
18,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,securidaca longipendunculata fresen,,,,,,,,
19,bridelia micrantha (hochst.) baill,acacia hockii de wild,,,,,,,,
20,warbrugia ugandensis sprague,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,,,,,,,,
21,w. ugandensis,bridelia micrantha (hochst.) baill,,,,,,,,
22,cryptolepsis sanguinolenta (lindl.) schltr,w. ugandensis,,,,,,,,
23,c. sanguinolenta,c. sanguinolenta,,,,,,,,
24,calluna vulgaris (l.) hull,s. longipendunculata,,,,,,,,
25,c. vulgaris,calluna vulgaris (l.) hull. grown,,,,,,,,
26,,calluna vulgaris (l.) hull,,,,,,,,
27,,c. vulgaris,,,,,,,,
