,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,banisteriopsis caapi,banisteriopsis caapi,banisteriopsis inebrians,b.inebrians,,hijikia fusiformis_high blood pressure,banisteriopsis caapi_pain,amanita muscaria_psychoactive,banisteriopsis caapi_psychoactive,penicillium chrysogenum_antibiotic
1,datura inoxia,datura inoxia,banisteriopsis rusbyana,b.rusbyana,,hijikia fusiformis_goiter,b.inebrians_pain,claviceps purpurea_psychoactive,banisteriopsis inebrians_psychoactive,penicillium notatum_antibiotic
2,turbina corymbosa,turbina corymbosa,hijikia fusiformis,penicillium chrysogenum,,undaria pinnatifida_tumors,b.rusbyana_pain,claviceps purpurea_vasoconstrictor,banisteriopsis rusbyana_psychoactive,streptomyces spp_antibiotics
3,ipomoea violacea,ipomoea violacea,undaria pinnatifida,penicillium notatum,,,,conocybe spp_psychoactive,datura inoxia_hallucinogenic,
4,amanita muscaria,amanita muscaria,,streptomyces spp,,,,lycoperdon marginatum_psychoactive,turbina corymbosa_hallucinogenic,
5,claviceps purpurea,claviceps purpurea,,rivea corymbosa,,,,lycoperdon mixtecorum_psychoactive,ipomoea violacea_hallucinogenic,
6,conocybe spp,conocybe spp,,rivea,,,,psilocybe spp_psychoactive,paneolus spp_psychoactive,
7,lycoperdon marginatum,lycoperdon marginatum,,agaricus bisporus,,,,,,
8,lycoperdon mixtecorum,lycoperdon mixtecorum,,agaricus campestris,,,,,,
9,paneolus spp,paneolus spp,,agrobacterium tumifaciens,,,,,,
10,psilocybe spp,psilocybe spp,,aspergillus flavus,,,,,,
11,,,,spergillus oryzae,,,,,,
12,,,,auricularia auricula-judae,,,,,,
13,,,,boletus spp,,,,,,
14,,,,botrytis cinerea,,,,,,
15,,,,candida albicans,,,,,,
16,,,,cantharellus cibarius,,,,,,
17,,,,cortinellus edodes,,,,,,
18,,,,cryphonectaria parasitica,,,,,,
19,,,,drechslera oryzeae,,,,,,
20,,,,flammulina velutipes,,,,,,
21,,,,fusarium oxysporum,,,,,,
22,,,,hemileia vastatrix,,,,,,
23,,,,lactarius deliciosus,,,,,,
24,,,,lentinus edodes,,,,,,
25,,,,lycoperdon spp,,,,,,
26,,,,monilinia fructicola,,,,,,
27,,,,morchella esculenta,,,,,,
28,,,,mycosphaerella spp,,,,,,
29,,,,ophiostoma ulmi,,,,,,
30,,,,penicillium camemberti,,,,,,
31,,,,penicillium roquefortii,,,,,,
32,,,,phytophthora infestans,,,,,,
33,,,,phytophthora palmivora,,,,,,
34,,,,plasmopara viticola,,,,,,
35,,,,pleurotus spp,,,,,,
36,,,,puccinia graminis,,,,,,
37,,,,rhizobium leguminosarum,,,,,,
38,,,,russula spp,,,,,,
39,,,,saccharomyces carlsbergensis,,,,,,
40,,,,saccharomyces cervisieae,,,,,,
41,,,,saccharomyces ellipsoideus,,,,,,
42,,,,saccharomyces theobromae,,,,,,
43,,,,stropharia spp,,,,,,
