,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,lens culinaris,lens culinaris,cucumis sativus,aspergillus flavus,,,,,,
1,vigna radiata,vigna radiata,cucumis anguria,parkia filicoidea,,,,,,
2,vigna radiata var. radiata,arachis hypogaea,,voandzeia subterranea,,,,,,
3,arachis hypogaea,glycine max,,lathyrus sativus,,,,,,
4,glycine max,psophocarpus tetragonolobus,,vigna aconitifolia,,,,,,
5,psophocarpus tetragonolobus,ceratonia siliqua,,phaseolus coccineus,,,,,,
6,ceratonia siliqua,vigna angularis,,vigna umbellata,,,,,,
7,vigna angularis,vigna unguiculata,,phaseolus acutifolius,,,,,,
8,vigna unguiculata ssp. sesquipedalis,phaseolus vulgaris,,c. pepo,,,,,,
9,vigna unguiculata ssp. unguiculata,vigna mungo,,c. maxima,,,,,,
10,vigna unguiculata ssp. u,lablab purpureus,,c. moschata,,,,,,
11,vigna unguiculata,vicia faba,,c. ficifolia,,,,,,
12,phaseolus vulgaris,phaseolus lunatus,,c. argyrosperma,,,,,,
13,vigna mungo,cajanus cajan,,cucumis sativusis,,,,,,
14,lablab purpureus,cicer arietinum,,,,,,,,
15,vicia faba,cyamopsis psoralioides,,,,,,,,
16,phaseolus lunatus,pisum sativum,,,,,,,,
17,cajanus cajan,inga edulis,,,,,,,,
18,cicer arietinum,dolichos ensiformis,,,,,,,,
19,cyamopsis psoralioides,canavalia gladiata,,,,,,,,
20,pisum sativum ssp. sativum,tamarindus indica,,,,,,,,
21,inga edulis,mucuna deeringianum,,,,,,,,
22,dolichos ensiformis,lupinus albus,,,,,,,,
23,canavalia gladiata,pachyrhizus,,,,,,,,
24,tamarindus indica,tetragonolobus purpureus,,,,,,,,
25,mucuna deeringianum,cucurbita,,,,,,,,
26,lupinus albus,,,,,,,,,
27,pachyrhizus ssp,,,,,,,,,
28,tetragonolobus purpureus,,,,,,,,,
29,cucurbita,,,,,,,,,
