,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,avena,avena vaviloviana,chenopodium quinoa,paspalum commersonii,,,,,,
1,a. fatua var. fatua,avena fatua var. fatua,cicer arietinum,x triticosecale,,,,,,
2,a. fatua var. sativa,avena fatua var. sativa,,chenopodiumquinoa,,,,,,
3,a. sterilis,avena sterilis,,aster,,,,,,
4,a. byzantina,avena byzantina,,ph. vulgaris,,,,,,
5,zizania spp,zizania spp,,cicerarietinum,,,,,,
6,coix lacryma-jobi,coix lacryma-jobi,,,,,,,,
7,pennisetum,pennisetum,,,,,,,,
8,pennisetum americanum,setaria,,,,,,,,
9,pennisetum glaucum,panicum,,,,,,,,
10,setaria,eleusine,,,,,,,,
11,setaria italica,digitaria exilis,,,,,,,,
12,panicum,eleusine coracana,,,,,,,,
13,panicum miliaceum,hordeum vulgare,,,,,,,,
14,panicum maximum,echinochloa crusgalli,,,,,,,,
15,panicum sumatrense,panicum miliaceum,,,,,,,,
16,eleusine,brachiaria ramosa,,,,,,,,
17,eleusine coracana,pennisetum americanum,,,,,,,,
18,digitaria exilis,echinochloa turnerianum,,,,,,,,
19,hordeum vulgare,triticum compactum,,,,,,,,
20,echinochloa crusgalli,triticum durum,,,,,,,,
21,brachiaria ramosa,triticum monococcum,,,,,,,,
22,echinochloa turnerianum,triticum dicoccon,,,,,,,,
23,triticum compactum,digitaria elixis,,,,,,,,
24,triticum durum,setaria italica,,,,,,,,
25,triticum monococcum,panicum maximum,,,,,,,,
26,triticum dicoccon,glyceria spp,,,,,,,,
27,digitaria elixis,avena nuda,,,,,,,,
28,glyceria spp,avena spp,,,,,,,,
29,avena nuda,pennisetum glaucum,,,,,,,,
30,avena spp,zea mays,,,,,,,,
31,zea mays,triticum polonicum,,,,,,,,
32,zea mays ssp. mexicana,secale cereale,,,,,,,,
33,zea mays ssp. diploperennis,echinochloa frumentacea,,,,,,,,
34,triticum polonicum,echinochloa colona,,,,,,,,
35,secale cereale,sorghum bicolor,,,,,,,,
36,echinochloa frumentacea,avena orientalis,,,,,,,,
37,echinochloa colona,eragrostis tef,,,,,,,,
38,sorghum bicolor,zea mays ssp. mexicana,,,,,,,,
39,sorghum,zea mays ssp. diploperennis,,,,,,,,
40,avena orientalis,fagopyrum esculentum,,,,,,,,
41,eragrostis tef,amaranthus spp,,,,,,,,
42,fagopyrum esculentum,helianthus annuus,,,,,,,,
43,amaranthus spp,phaseolus,,,,,,,,
44,helianthus annuus,phaseolus vulgaris,,,,,,,,
45,phaseolus,vicia faba,,,,,,,,
46,vicia faba,pisum sativum,,,,,,,,
47,pisum sativum,vigna unguiculata,,,,,,,,
48,vigna unguiculata,,,,,,,,,
