,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,candida albicans,candida albicans,hy,,,,,,bacillus spizizenii_antimicrobial,
1,aspergillus brasiliensis,aspergillus brasiliensis,us,,,,,,candida albicans_antimicrobial,
2,candida al-bicans,candida al-bicans,bacillus spizizenii,,,,,,e_antimicrobial,
3,aspergillus brasil-iensis,aspergillus brasil-iensis,p,,,,,,candida al-bicans_antimicrobial,
4,aspergillus spizenii,aspergillus spizenii,s,,,,,,aspergillus brasil-iensis_antimicrobial,
5,,,e,,,,,,bicans_antimicrobial,
6,,,escherichia coli,,,,,,bacillus spizizen_antimicrobial,
7,,,pseud,,,,,,aspergillus spizenii_antimicrobial,
8,,,occus aureus,,,,,,,
9,,,candida al,,,,,,,
10,,,bicans,,,,,,,
11,,,bacillus spizizen,,,,,,,
12,,,ichia,,,,,,,
