,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,liriodendron tulipifera,liriodendron tulipifera,,eperua falcata,,,,,,
1,tectona grandis,tectona grandis,,castilla,,,,,,
2,swietenia mahogani,swietenia mahogani,,,,,,,,
3,swietenia,d. nigra,,,,,,,,
4,d. nigra,diospyros spp,,,,,,,,
5,dalbergia nigra,terminalia superba,,,,,,,,
6,diospyros spp,afzelia spp,,,,,,,,
7,terminalia superba,pericopsis elata,,,,,,,,
8,afzelia,fraxinus americana,,,,,,,,
9,afzelia spp,fraxinus excelsior,,,,,,,,
10,pericopsis elata,fraxinus mandschurica,,,,,,,,
11,fraxinus americana,fraxinus pensylvanica,,,,,,,,
12,fraxinus excelsior,populus tremuloides,,,,,,,,
13,fraxinus mandschurica,turraeanthus africanus,,,,,,,,
14,fraxinus pensylvanica,taxodium distichum,,,,,,,,
15,populus tremuloides,ochroma pyramidale,,,,,,,,
16,turraeanthus africanus,tilia americana,,,,,,,,
17,taxodium distichum,fagus grandifolia,,,,,,,,
18,ochroma pyramidale,fagus sylvatica,,,,,,,,
19,tilia americana,fagus crenata,,,,,,,,
20,fagus grandifolia,fagus orientalis,,,,,,,,
21,fagus sylvatica,betula pendula,,,,,,,,
22,fagus crenata,betula lenta,,,,,,,,
23,fagus orientalis,betula pubescens,,,,,,,,
24,betula pendula,betula alleghaniensis,,,,,,,,
25,betula lenta,nyssa sylvatica,,,,,,,,
26,betula pubescens,acacia melanoxylon,,,,,,,,
27,betula alleghaniensis,gossypiospermum praecox,,,,,,,,
28,nyssa sylvatica,dalbergia frutescens,,,,,,,,
29,acacia melanoxylon,caesalpinia echinata,,,,,,,,
30,gossypiospermum praecox,calocedrus decurrens,,,,,,,,
31,dalbergia,cedrus atlantica,,,,,,,,
32,dalbergia frutescens,toonia sinensis,,,,,,,,
33,caesalpinia echinata,cedrela odorata,,,,,,,,
34,calocedrus decurrens,cedrus deodara,,,,,,,,
35,cedrus atlantica,juniperus procera,,,,,,,,
36,toonia sinensis,chamaecyparis lawsoniana,,,,,,,,
37,cedrela odorata,juniperus virginiana,,,,,,,,
38,cedrus deodara,thuja plicata,,,,,,,,
39,juniperus procera,thuja occidentalis,,,,,,,,
40,chamaecyparis lawsoniana,cedrus libani,,,,,,,,
41,juniperus virginiana,prunus serotina,,,,,,,,
42,thuja plicata,castanea sativa,,,,,,,,
43,thuja occidentalis,dalbergia retusa,,,,,,,,
44,cedrus libani,populus deltoides,,,,,,,,
45,prunus serotina,pseudotsuga menziesii,,,,,,,,
46,castanea sativa,diospyros mannii,,,,,,,,
47,dalbergia retusa,diospyros reticulata,,,,,,,,
48,populus deltoides,diospyros ebenum,,,,,,,,
49,pseudotsuga menziesii,diospyros dendro,,,,,,,,
50,diospyros mannii,ulmus americana,,,,,,,,
51,diospyros reticulata,ulmus x hollandica,,,,,,,,
52,diospyros ebenum,ulmus procera,,,,,,,,
53,diospyros dendro,ulmus thomasii,,,,,,,,
54,ulmus americana,ulmus rubra,,,,,,,,
55,ulmus x hollandica,abies balsamea,,,,,,,,
56,ulmus procera,abies amabilis,,,,,,,,
57,ulmus thomasii,abies grandis,,,,,,,,
58,ulmus rubra,abies procera,,,,,,,,
59,abies balsamea,abies magnifica,,,,,,,,
60,abies amabilis,abies alba,,,,,,,,
61,abies grandis,aucoumea klaineana,,,,,,,,
62,abies procera,entandrophgrama angolense,,,,,,,,
63,abies magnifica,ocotea rodiaei,,,,,,,,
64,abies alba,eucalyptus botryoides,,,,,,,,
65,aucoumea klaineana,tsuga canadensis,,,,,,,,
66,entandrophgrama angolense,tsuga heterophylla,,,,,,,,
67,ocotea rodiaei,carya ovata,,,,,,,,
68,eucalyptus botryoides,aesculus hippocastanum,,,,,,,,
69,tsuga canadensis,terminalia ivorensis,,,,,,,,
70,tsuga heterophylla,chlorophora excelsa,,,,,,,,
71,carya ovata,eucalyptus spp,,,,,,,,
72,aesculus hippocastanum,eucalyptus marginata,,,,,,,,
73,terminalia ivorensis,dyera costulata,,,,,,,,
74,chlorophora excelsa,dryobalanops spp,,,,,,,,
75,eucalyptus spp,eucalyptus diversicolor,,,,,,,,
76,eucalyptus marginata,cercidiphyllum japonica,,,,,,,,
77,dyera costulata,agathis spp,,,,,,,,
78,dryobalanops spp,dipterocarpus spp,,,,,,,,
79,eucalyptus diversicolor,dalbergia cearensis,,,,,,,,
80,cercidiphyllum japonica,acacia koa,,,,,,,,
81,agathis spp,anisoptera spp,,,,,,,,
82,dipterocarpus spp,larix laricina,,,,,,,,
83,dalbergia cearensis,larix decidua,,,,,,,,
84,acacia koa,larix occidentalis,,,,,,,,
85,anisoptera spp,laurelia sempervirens,,,,,,,,
86,larix laricina,terminalia spp,,,,,,,,
87,larix decidua,guaiacum spp,,,,,,,,
88,larix occidentalis,tilia x vulgaris,,,,,,,,
89,laurelia sempervirens,tilia japonica,,,,,,,,
90,terminalia spp,khaya senegalensis,,,,,,,,
91,guaiacum spp,swietenia macrophylla,,,,,,,,
92,tilia x vulgaris,khaya nyasica,,,,,,,,
93,tilia japonica,khaya ivorensis,,,,,,,,
94,khaya senegalensis,swietenia mahagoni,,,,,,,,
95,swietenia macrophylla,swietenia candollea,,,,,,,,
96,khaya nyasica,acer spp,,,,,,,,
97,khaya ivorensis,flindersia brayleyana,,,,,,,,
98,swietenia mahagoni,acer saccharum,,,,,,,,
99,swietenia candollea,shorea spp,,,,,,,,
100,acer spp,araucaria arauana,,,,,,,,
101,flindersia brayleyana,mora excelsa,,,,,,,,
102,acer saccharum,araucaria cunninghamii,,,,,,,,
103,shorea spp,cynometra alexandri,,,,,,,,
104,araucaria arauana,pterocarpus angolensis,,,,,,,,
105,mora excelsa,quercus macrocarpa,,,,,,,,
106,mora,quercus prinus,,,,,,,,
107,araucaria cunninghamii,quercus petraea,,,,,,,,
108,cynometra alexandri,quercus robur,,,,,,,,
109,pterocarpus,quercus mongolica,,,,,,,,
110,pterocarpus angolensis,quercus rubra,,,,,,,,
111,quercus macrocarpa,quercus palustris,,,,,,,,
112,quercus prinus,quercus falcata,,,,,,,,
113,quercus petraea,triplochiton scleroxylon,,,,,,,,
114,quercus robur,pterocarpus dalbergidides,,,,,,,,
115,quercus mongolica,pterocarpus macrocarpum,,,,,,,,
116,quercus rubra,pterocarpus soyauxii,,,,,,,,
117,quercus palustris,araucaria angustifolia,,,,,,,,
118,quercus falcata,pyrus communis,,,,,,,,
119,triplochiton scleroxylon,pinus strobus,,,,,,,,
120,pterocarpus dalbergidides,pinus taeda,,,,,,,,
121,pterocarpus macrocarpum,pinus palustris,,,,,,,,
122,pterocarpus soyauxii,pinus sylvestris,,,,,,,,
123,araucaria angustifolia,pinus lambertiana,,,,,,,,
124,pyrus communis,pinus monticola,,,,,,,,
125,pinus strobus,pinus ponderosa,,,,,,,,
126,pinus taeda,platanus hybridus,,,,,,,,
127,pinus palustris,populus balsamifera,,,,,,,,
128,pinus sylvestris,populus nigra,,,,,,,,
129,pinus lambertiana,populus alba,,,,,,,,
130,pinus monticola,gonystylus bancanus,,,,,,,,
131,pinus ponderosa,nothofagus procera,,,,,,,,
132,platanus hybridus,sequoia sempervirens,,,,,,,,
133,populus balsamifera,knightia excelsa,,,,,,,,
134,populus nigra,dalbergia nigra,,,,,,,,
135,populus alba,dalbergia latifolia,,,,,,,,
136,gonystylus bancanus,dalbergia stevensonii,,,,,,,,
137,nothofagus procera,dalbergia sissoides,,,,,,,,
138,sequoia sempervirens,dalbergia cochinchinensis,,,,,,,,
139,knightia excelsa,entandrophragma utile,,,,,,,,
140,dalbergia latifolia,entandrophragma candollei,,,,,,,,
141,dalbergia stevensonii,chloroxylon swietenia,,,,,,,,
142,dalbergia sissoides,zanthoxylum flavum,,,,,,,,
143,dalbergia cochinchinensis,picea engelmannii,,,,,,,,
144,entandrophragma utile,picea abies,,,,,,,,
145,entandrophragma candollei,picea rubens,,,,,,,,
146,chloroxylon swietenia,picea sitchensis,,,,,,,,
147,zanthoxylum flavum,picea glauca,,,,,,,,
148,picea engelmannii,ocotea bullata,,,,,,,,
149,picea abies,liquidambar styraciflua,,,,,,,,
150,picea rubens,platanus occidentalis,,,,,,,,
151,picea sitchensis,eucalyptus delegatensus,,,,,,,,
152,picea glauca,juglans nigra,,,,,,,,
153,ocotea bullata,juglans spp,,,,,,,,
154,liquidambar styraciflua,millettia laurentii,,,,,,,,
155,platanus occidentalis,paratecoma peroba,,,,,,,,
156,eucalyptus delegatensus,taxus baccata,,,,,,,,
157,juglans nigra,microberlinia brazzivillensis,,,,,,,,
158,juglans spp,quercus suber,,,,,,,,
159,millettia laurentii,ipomoea alba,,,,,,,,
160,paratecoma peroba,c.elastica,,,,,,,,
161,taxus baccata,siphonia brasiliensis,,,,,,,,
162,microberlinia brazzivillensis,hancornia speciosa,,,,,,,,
163,quercus suber,,,,,,,,,
164,ipomoea alba,,,,,,,,,
165,c.elastica,,,,,,,,,
166,siphonia brasiliensis,,,,,,,,,
167,hancornia speciosa,,,,,,,,,
