,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe vera,aloe vera,ajwain,,aloe vera_eczema,ajwain_digestion,,,cardamom_mouth freshener,
1,,,cardamom,,,mentha_indigestion,,,cardamom_aid digestion,
2,,,mentha,,,foeniculum vulgare_coughs,,,curcuma longa_immune boosting,
3,,,foeniculum vulgare,,,foeniculum vulgare_constipation,,,curcuma longa_antiseptic,
4,,,syzygium aromaticum,,,syzygium aromaticum_toothache,,,curcuma longa_anti-inflammatory,
5,,,curcuma longa,,,curcuma longa_coughs,,,,
6,,,ocimum tenuiflorum,,,curcuma longa_colds,,,,
7,,,allium sativum,,,curcuma longa_wound healing,,,,
8,,,cinnamomum verum,,,ocimum tenuiflorum_diabetes,,,,
9,,,eucalyptus,,,allium sativum_high blood pressure,,,,
10,,,melaleuca alternifolia,,,cinnamomum verum_cholesterol,,,,
11,,,trigonella foenum-graecum,,,eucalyptus_blocked sinuses,,,,
12,,,momordica charantia,,,melaleuca alternifolia_spots,,,,
13,,,murraya koenigii,,,melaleuca alternifolia_scars,,,,
14,,,,,,trigonella foenum-graecum_diabetes,,,,
15,,,,,,momordica charantia_diabetes,,,,
16,,,,,,murraya koenigii_diabetes,,,,
