,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,glycine max,glycine max,,flacourtia,,,,,,
1,cocos nucifera,cocos nucifera,,t.heterophylla,,,,,,
2,elaeis oleifera,elaeis oleifera,,acacia spp,,,,,,
3,brassica spp,brassica,,,,,,,,
4,brassica napus,limnanthes,,,,,,,,
5,limnanthes spp,ricinus communis,,,,,,,,
6,ricinus communis,olea europea,,,,,,,,
7,olea europea,linum usitatissimum,,,,,,,,
8,linum usitatissimum,carthamus tinctorius,,,,,,,,
9,carthamus tinctorius,arachis hypogaea,,,,,,,,
10,arachis hypogaea,zea mays,,,,,,,,
11,zea mays,gossypium,,,,,,,,
12,gossypium spp,elaeis guineensis,,,,,,,,
13,elaeisguineensis,olea europaea,,,,,,,,
14,elaeis guineensis,sesamum indicum,,,,,,,,
15,olea europaea,helianthus annuus,,,,,,,,
16,sesamum indicum,orbignya phalerata,,,,,,,,
17,helianthus annuus,moringa pterygosperma,,,,,,,,
18,orbignya phalerata,bertholletia excelsa,,,,,,,,
19,moringa pterygosperma,cucurbita foetidissima,,,,,,,,
20,bertholletia excelsa,melaleuca leucadendron,,,,,,,,
21,cucurbita foetidissima,aleurites moluccana,,,,,,,,
22,melaleuca leucadendron,brassica napus,,,,,,,,
23,aleurites moluccana,b. campestris,,,,,,,,
24,b. campestris,carapa guianensis,,,,,,,,
25,carapa guianensis,anacardium occidentale,,,,,,,,
26,anacardium occidentale,hydnocarpus kurzii,,,,,,,,
27,hydnocarpus kurzii,aleurites fordii,,,,,,,,
28,aleurites fordii,theobroma cacao,,,,,,,,
29,theobroma cacao,orbignya cohune,,,,,,,,
30,orbignya cohune,croton tiglium,,,,,,,,
31,croton tiglium,dipterocarpus tuberculatus,,,,,,,,
32,dipterocarpus tuberculatus,oncoba echinata,,,,,,,,
33,oncoba echinata,dipterocarpus,,,,,,,,
34,dipterocarpus spp,cannabis sativa,,,,,,,,
35,cannabis sativa,shorea macrophylla,,,,,,,,
36,shorea macrophylla,simmondsia chinensis,,,,,,,,
37,simmondsia chinensis,ceiba pentandra,,,,,,,,
38,ceiba pentandra,syagrus coronata,,,,,,,,
39,syagrus coronata,schleichera oleosa,,,,,,,,
40,schleichera oleosa,astrocaryum murumuru,,,,,,,,
41,astrocaryum murumuru,sinapis,,,,,,,,
42,sinapis spp,guizotia abyssinica,,,,,,,,
43,guizotia abyssinica,licania rigida coco,,,,,,,,
44,licania rigida,prunus persica,,,,,,,,
45,prunus persica,perilla frutescens,,,,,,,,
46,perilla frutescens,pistacia vera,,,,,,,,
47,pistacia vera,papaver somniferum,,,,,,,,
48,papaver somniferum,juglans regia walnut,,,,,,,,
49,juglans regia,castanea dentata,,,,,,,,
50,castanea dentata,rumex hymeno-sepalus,,,,,,,,
51,rumex hymeno-sepalus,rhus coriaria,,,,,,,,
52,rhus coriaria,rhus,,,,,,,,
53,tsuga canadensis,tsuga canadensis,,,,,,,,
54,schinopsis lorentzii,schinopsis lorentzii,,,,,,,,
55,rhizophora mangle,rhizophora mangle,,,,,,,,
56,uncaria gambir,uncaria gambir,,,,,,,,
57,isatis tinctoria,isatis tinctoria,,,,,,,,
58,indigofera tinctoria,indigofera tinctoria,,,,,,,,
