,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,glycine max,glycine max,,olea europaea,,,,,ricinus communis_purgative,
1,cocos nucifera,cocos nucifera,,sesamum indicum,,,,,,
2,elaeisguineensis,elaeis guineensis,,b. campestris,,,,,,
3,elaeis guineensis,elaeis oleifera,,flacourtia,,,,,,
4,elaeis oleifera,brassica spp,,croton tiglium,,,,,,
5,brassica spp,limnanthes spp,,castanea dentata,,,,,,
6,limnanthes spp,ricinus communis,,rumex hymeno-sepalus,,,,,,
7,ricinus communis,olea europea,,rhus coriaria,,,,,,
8,olea europea,linum usitatissimum,,tsuga canadensis,,,,,,
9,linum usitatissimum,carthamus tinctorius,,t.heterophylla,,,,,,
10,carthamus tinctorius,arachis hypogaea,,schinopsis lorentzii,,,,,,
11,arachis hypogaea,zea mays,,rhizophora mangle,,,,,,
12,zea mays,gossypium spp,,acacia spp,,,,,,
13,gossypium spp,helianthus annuus,,uncaria gambir,,,,,,
14,helianthus annuus,orbignya phalerata,,,,,,,,
15,orbignya phalerata,moringa pterygosperma,,,,,,,,
16,moringa pterygosperma,bertholletia excelsa,,,,,,,,
17,bertholletia excelsa,cucurbita foetidissima,,,,,,,,
18,cucurbita foetidissima,melaleuca leucadendron,,,,,,,,
19,melaleuca leucadendron,aleurites moluccana,,,,,,,,
20,aleurites moluccana,brassica napus,,,,,,,,
21,brassica napus,carapa guianensis,,,,,,,,
22,carapa guianensis,anacardium occidentale,,,,,,,,
23,anacardium occidentale,hydnocarpus kurzii,,,,,,,,
24,hydnocarpus kurzii,aleurites fordii,,,,,,,,
25,aleurites fordii,theobroma cacao,,,,,,,,
26,theobroma cacao,orbignya cohune,,,,,,,,
27,orbignya cohune,dipterocarpus tuberculatus,,,,,,,,
28,dipterocarpus tuberculatus,oncoba echinata,,,,,,,,
29,oncoba echinata,dipterocarpus spp,,,,,,,,
30,dipterocarpus spp,cannabis sativa,,,,,,,,
31,cannabis sativa,shorea macrophylla,,,,,,,,
32,shorea macrophylla,simmondsia chinensis,,,,,,,,
33,simmondsia chinensis,ceiba pentandra,,,,,,,,
34,ceiba pentandra,syagrus coronata,,,,,,,,
35,syagrus coronata,schleichera oleosa,,,,,,,,
36,schleichera oleosa,astrocaryum murumuru,,,,,,,,
37,astrocaryum murumuru,sinapis spp,,,,,,,,
38,sinapis spp,guizotia abyssinica,,,,,,,,
39,guizotia abyssinica,licania rigida,,,,,,,,
40,licania rigida,prunus persica,,,,,,,,
41,prunus persica,perilla frutescens,,,,,,,,
42,perilla frutescens,pistacia vera,,,,,,,,
43,pistacia vera,papaver somniferum,,,,,,,,
44,papaver somniferum,juglans regia,,,,,,,,
45,juglans regia,isatis tinctoria,,,,,,,,
46,isatis tinctoria,indigofera tinctoria,,,,,,,,
47,indigofera tinctoria,,,,,,,,,
