,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phyllanthus emblica l,phyllanthus emblica l,,,nigella sativa l_diabetes,,phyllanthus emblica l_cardiovascular disease,nigella sativa l_antifungal,,nigella sativa l_nephroprotective effects
1,terminalia bellirica (gaertn.) roxb,terminalia bellirica (gaertn.) roxb,,,nigella sativa l_pain,,phyllanthus emblica l_hypercholesterolemia,nigella sativa l_anti-cancer,,nigella sativa l_hepatoprotective
2,terminalia chebula retx,terminalia chebula retx,,,nigella sativa l_asthma,,phyllanthus emblica l_digestive problems,nigella sativa l_analgesic,,nigella sativa l_healing
3,nigella sativa l,nigella sativa l,,,nigella sativa l_headache,,phyllanthus emblica l_hypertension,nigella sativa l_anti-inflammatory,,
4,,,,,nigella sativa l_cough,,phyllanthus emblica l_diabetes,nigella sativa l_antibacterial,,
5,,,,,nigella sativa l_rheumatism,,phyllanthus emblica l_constipation,,,
6,,,,,,,terminalia bellirica (gaertn.) roxb_cardiovascular disease,,,
7,,,,,,,terminalia bellirica (gaertn.) roxb_hypercholesterolemia,,,
8,,,,,,,terminalia bellirica (gaertn.) roxb_digestive problems,,,
9,,,,,,,terminalia bellirica (gaertn.) roxb_hypertension,,,
10,,,,,,,terminalia bellirica (gaertn.) roxb_diabetes,,,
11,,,,,,,terminalia bellirica (gaertn.) roxb_constipation,,,
12,,,,,,,terminalia chebula retx_cardiovascular disease,,,
13,,,,,,,terminalia chebula retx_hypercholesterolemia,,,
14,,,,,,,terminalia chebula retx_digestive problems,,,
15,,,,,,,terminalia chebula retx_hypertension,,,
16,,,,,,,terminalia chebula retx_diabetes,,,
17,,,,,,,terminalia chebula retx_constipation,,,
