,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. gratissimum,ocimum gratissimum,,gratissimum,,,o. tenuiflorum_cough,,,
1,ocimum,ocimum basilicum,,o. africanmum,,,,,,
2,ocimum gratissimum,ocimum tenuiflorum,,o.kilimandscharicum,,,,,,
3,o. basilicum,veronica species,,ocimum bascilicum,,,,,,
4,ocimum basilicum,ocimum africanum,,o. canum,,,,,,
5,o. tenuiflorum,ocimum citridorum,,o. brachiatum,,,,,,
6,ocimum tenuiflorum,ocimum kilimandscharicum,,,,,,,,
7,veronica,ocimum carnosum,,,,,,,,
8,o. africanum,ocimum selloi,,,,,,,,
9,ocimum africanum,ocimum americanum,,,,,,,,
10,o. citridorum,ocimum campechianum,,,,,,,,
11,ocimum kilimandscharicum,ocimum filamentosum,,,,,,,,
12,o. carnosum,,,,,,,,,
13,ocimum selloi,,,,,,,,,
14,o. selloi,,,,,,,,,
15,o. americanum,,,,,,,,,
16,ocimum americanum,,,,,,,,,
17,ocimum campechianum,,,,,,,,,
18,ocimum filamentosum,,,,,,,,,
