,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,maranta arundinacea,maranta arundinacea,,l.serriola,maranta arundinacea_insect bites,helianthus tuberosus_diabetes,helianthus tuberosus_diabetics,daucus carota var. sativa_stimulant,lactuca sativa_soporific,l.serriola_soporific
1,tacca leontopetaloides,tacca leontopetaloides,,brassica oleracea,maranta arundinacea_snake bites,,,daucus carota var. sativa_diuretic,,
2,tacca,curcuma angustifolia,,zamia pumila,maranta arundinacea_wounds,,,eruca sativa_aphrodisiac,,
3,curcuma angustifolia,manihot esculenta,,b. maritima,maranta arundinacea_ulcers,,,apium graveolens_diuretic,,
4,manihot esculenta,canna indica,,brassica,allium sativum_toothaches,,,,,
5,canna indica,beta vulgaris,,tropaeolumtuberosum,allium sativum_snake bites,,,,,
6,canna,daucus carota var. sativa,,nasturtium,allium sativum_eczema,,,,,
7,beta vulgaris,pastinaca sativa,,arracacia xanthorrhiza,apium graveolens_constipation,,,,,
8,daucus carota var. sativa,helianthus tuberosus,,tacca leotopetaloides,apium graveolens_impotence,,,,,
9,daucus carota,oxalis tuberosa,,canna edulis,apium graveolens_hangovers,,,,,
10,pastinaca sativa,tropaeolum tuberosum,,stachys floridana,,,,,,
11,helianthus tuberosus,ullucus tuberosus,,hitchenia caulina,,,,,,
12,oxalis tuberosa,allium sativum,,cichorium intybus,,,,,,
13,oxalis,eruca sativa,,cyperus esculentus,,,,,,
14,tropaeolum tuberosum,lactuca sativa,,raphanus sativus,,,,,,
15,ullucus tuberosus,rheum rhabarbaratum,,colocasia esculenta,,,,,,
16,a. sativum,apium graveolens,,philodendron,,,,,,
17,allium sativum,,,icacina oliviformis,,,,,,
18,eruca sativa,,,icacina,,,,,,
19,lactuca sativa,,,arctium lappa,,,,,,
20,rheum rhabarbaratum,,,apios americana,,,,,,
21,apium graveolens,,,solenostemon rotundifolius,,,,,,
22,,,,armoracia lapathifolia,,,,,,
23,,,,pachyrrhizus erosus,,,,,,
24,,,,allium ampeloprasum,,,,,,
25,,,,nelumbo nucifera,,,,,,
26,,,,lepidium meyenii,,,,,,
27,,,,xanthosoma sagittata,,,,,,
28,,,,vigna lanceolata,,,,,,
29,,,,dioscorea hispida,,,,,,
30,,,,allium cepa,,,,,,
31,,,,allium fistulosum,,,,,,
32,,,,tragopogon porrifolius,,,,,,
33,,,,petroselinum crispum,,,,,,
34,,,,solanum tuberosum,,,,,,
35,,,,ipomoea batata,,,,,,
36,,,,brassica napus,,,,,,
37,,,,scorzonera hispanica,,,,,,
38,,,,cucurma zedoria,,,,,,
39,,,,sium sisarum,,,,,,
40,,,,xanthosoma sagittifolium,,,,,,
41,,,,calathea allouia,,,,,,
42,,,,brassica rapa,,,,,,
43,,,,chaerophyllum bulbosum,,,,,,
44,,,,eleocharis dulcis,,,,,,
45,,,,dioscorea alata,,,,,,
46,,,,dioscorea esculenta,,,,,,
47,,,,dioscorea trifida,,,,,,
48,,,,amorphophallus campanulatus,,,,,,
49,,,,diosocrea rotunda,,,,,,
50,,,,dioscorea cayenensis,,,,,,
51,,,,sphenostylis stenocarpa,,,,,,
52,,,,allium spp,,,,,,
53,,,,a. schoenoprasum,,,,,,
54,,,,a. cepa var. proliferum,,,,,,
55,,,,a. tuberosumkurrats,,,,,,
56,,,,a. ampeloprasum,,,,,,
57,,,,a. cepa,,,,,,
58,,,,a. cepa var. aggregatum,,,,,,
59,,,,a. chinense,,,,,,
60,,,,a. fistulosum,,,,,,
