,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ceratonia siliqua,ceratonia siliqua,coffee liberica,mesembryanthemum eduleiboga,,,,,,
1,trifolium subterranea,trifolium subterranea,mesembryanthemum edule,tabernanthe ibogaindigo,,,,,,
2,thymus vulgaris,thymus vulgaris,tabernanthe iboga,senna,,,,,,
3,brassica rapa,brassica rapa,solanum melongena,solanum melongen,,,,,,
4,ensete ventricosum,ensete ventricosum,aleurites fordii,,,,,,,
5,ensete,avena strigosa,cordyline fruticosa,,,,,,,
6,avena strigosa,elaeis guineensis,,,,,,,,
7,elaeis guineensis,dioscorea bulbifera,,,,,,,,
8,dioscorea bulbifera,blighia sapida,,,,,,,,
9,blighia sapida,voandzeia subterranea,,,,,,,,
10,voandzeia subterranea,adansonia digitata,,,,,,,,
11,adansonia digitata,lablab niger,,,,,,,,
12,lablab niger,vigna unguiculata,,,,,,,,
13,vigna unguiculata,lagenaria siceraria,,,,,,,,
14,lagenaria siceraria,sansieveria trifasciciata,,,,,,,,
15,sansieveria trifasciciata,butryospermum paradoxum,,,,,,,,
16,butryospermum paradoxum,physostigma venenosa,,,,,,,,
17,physostigma venenosa,ricinus communis,,,,,,,,
18,ricinus communis,coffea arabica,,,,,,,,
19,coffea arabica,coffea canephora,,,,,,,,
20,coffea canephora,phoenix dactylifera,,,,,,,,
21,phoenix dactylifera,pennisetum purpureum,,,,,,,,
22,pennisetum purpureum,digitaria spp,,,,,,,,
23,digitaria spp,panicum maximum,,,,,,,,
24,panicum maximum,acacia senegal,,,,,,,,
25,acacia senegal,indigofera tinctoria,,,,,,,,
26,indigofera tinctoria,hyparrhenia rufa,,,,,,,,
27,hyparrhenia rufa,plectranthus esculentus,,,,,,,,
28,plectranthus esculentus,hibiscus cannabinus,,,,,,,,
29,hibiscus cannabinus,pennisetum clandestinum,,,,,,,,
30,pennisetum clandestinum,cola acuminata,,,,,,,,
31,cola acuminata,cola nitida,,,,,,,,
32,cola nitida,aframomum melegueta,,,,,,,,
33,aframomum melegueta,pennisetum typhoides,,,,,,,,
34,pennisetum typhoides,eleusine coracana,,,,,,,,
35,eleusine coracana,brachiaria deflexa,,,,,,,,
36,brachiaria deflexa,pennisetum glaucum,,,,,,,,
37,pennisetum glaucum,melinis minutiflora,,,,,,,,
38,melinis minutiflora,schinziophyton rautanenii,,,,,,,,
39,schinziophyton rautanenii,cucumis melo,,,,,,,,
40,cucumis melo,carissa grandiflora,,,,,,,,
41,carissa grandiflora,telfairia spp,,,,,,,,
42,telfairia spp,catharanthus roseus,,,,,,,,
43,catharanthus roseus,cajanus cajan,,,,,,,,
44,cajanus cajan,catha edulis,,,,,,,,
45,catha edulis,chloris gayana,,,,,,,,
46,chloris gayana,oryza glaberrima,,,,,,,,
47,oryza glaberrima,sesamum indicum,,,,,,,,
48,sesamum indicum,sorghum bicolor,,,,,,,,
49,sorghum,tamarindus indica,,,,,,,,
50,sorghum bicolor,eragrostis tef,,,,,,,,
51,tamarindus indica,gossypium arboreum,,,,,,,,
52,eragrostis tef,citrullus lanatus,,,,,,,,
53,gossypium arboreum,eragrostis curvula,,,,,,,,
54,citrullus lanatus,dioscorea rotundata,,,,,,,,
55,eragrostis curvula,dioscorea cayenensis,,,,,,,,
56,dioscorea rotundata,medicago sativa,,,,,,,,
57,dioscorea cayenensis,hordeum vulgare,,,,,,,,
58,medicago sativa,brassica oleracea,,,,,,,,
59,hordeum vulgare,carum carvi,,,,,,,,
60,brassica oleracea,coriandrum sativum,,,,,,,,
61,carum carvi,cuminum cyminum,,,,,,,,
62,coriandrum sativum,corylus spp,,,,,,,,
63,cuminum cyminum,linum usitissimum,,,,,,,,
64,corylus spp,aegilops ovata,,,,,,,,
65,linum usitissimum,pisum sativum,,,,,,,,
66,aegilops ovata,vitis vinifera,,,,,,,,
67,pisum sativum,lathyrus sativus,,,,,,,,
68,vitis vinifera,hyacinthus orientalis,,,,,,,,
69,lathyrus sativus,nelumbo nucifera,,,,,,,,
70,hyacinthus orientalis,allium porrum,,,,,,,,
71,nelumbo nucifera,lens culinaris,,,,,,,,
72,allium porrum,glycyrrhiza glabra,,,,,,,,
73,lens culinaris,prunus domestica,,,,,,,,
74,glycyrrhiza glabra,punica granatum,,,,,,,,
75,prunus domestica,cydonia oblonga,,,,,,,,
76,punica granatum,raphanus sativus,,,,,,,,
77,cydonia oblonga,secale cereale,,,,,,,,
78,raphanus sativus,carthamus tinctorius,,,,,,,,
79,secale cereale,prunus spinosa,,,,,,,,
80,carthamus tinctorius,dipsacum sylvestris,,,,,,,,
81,prunus spinosa,vicia sativa,,,,,,,,
82,dipsacum sylvestris,juglans regia,,,,,,,,
83,vicia sativa,triticum aestivum,,,,,,,,
84,juglans regia,triticum durum,,,,,,,,
85,triticum aestivum,triticum monococcum,,,,,,,,
86,triticum durum,triticum dicoccum,,,,,,,,
87,triticum monococcum,musa x paradisiaca,,,,,,,,
88,triticum dicoccum,musa acuminata,,,,,,,,
89,musa x paradisiaca,vigna acontifolia,,,,,,,,
90,musa acuminata,phaseolus radiata,,,,,,,,
91,vigna acontifolia,vigna calcarata,,,,,,,,
92,phaseolus radiata,phaseolus mungo,,,,,,,,
93,vigna calcarata,psophocarpus tetragonolobus,,,,,,,,
94,phaseolus mungo,areca catechu,,,,,,,,
95,psophocarpus tetragonolobus,piper betle,,,,,,,,
96,areca catechu,averrhoa bilimbi,,,,,,,,
97,piper betle,artocarpus altilis,,,,,,,,
98,averrhoa bilimbi,averrhoa carambola,,,,,,,,
99,artocarpus altilis,elettaria cardamomum,,,,,,,,
100,averrhoa carambola,hydnocarpus kurzii,,,,,,,,
101,elettaria cardamomum,citrus medica,,,,,,,,
102,hydnocarpus kurzii,cymbopogon nardus,,,,,,,,
103,citrus medica,eugenia caryophyllus,,,,,,,,
104,cymbopogon nardus,croton tiglium,,,,,,,,
105,eugenia caryophyllus,derris elliptica,,,,,,,,
106,croton tiglium,durio zibethinus,,,,,,,,
107,derris elliptica,tacca leontopetaloides,,,,,,,,
108,derris,curcuma angustifolia,,,,,,,,
109,durio zibethinus,cyrtosperma chamissonis,,,,,,,,
110,tacca leontopetaloides,amorphophallus campanulatus,,,,,,,,
111,curcuma angustifolia,phyllanthus emblica,,,,,,,,
112,cyrtosperma chamissonis,alpinia galanga,,,,,,,,
113,amorphophallus campanulatus,palaquium gutta,,,,,,,,
114,phyllanthus emblica,lawsonia inermis,,,,,,,,
115,alpinia galanga,terminalia catappa,,,,,,,,
116,palaquium gutta,basella rubra,,,,,,,,
117,lawsonia inermis,eugenia spp,,,,,,,,
118,terminalia catappa,canarium commune,,,,,,,,
119,basella rubra,coix lacryma-jobi,,,,,,,,
120,eugenia spp,aleurites moluccana,,,,,,,,
121,canarium commune,citrus limon,,,,,,,,
122,coix lacryma-jobi,citrus aurantiifolia,,,,,,,,
123,aleurites moluccana,nephelium lappaceum,,,,,,,,
124,citrus limon,citrus reticulata,,,,,,,,
125,citrus aurantiifolia,mangifera indica,,,,,,,,
126,nephelium lappaceum,garcinia mangostana,,,,,,,,
127,citrus reticulata,musa textilis,,,,,,,,
128,mangifera indica,myristica fragrans,,,,,,,,
129,garcinia mangostana,citrus aurantia,,,,,,,,
130,musa textilis,citrus sinensis,,,,,,,,
131,myristica fragrans,citrus maxima,,,,,,,,
132,citrus aurantia,citrus grandis,,,,,,,,
133,citrus sinensis,oryza sativa,,,,,,,,
134,citrus maxima,oryza rufipogon,,,,,,,,
135,citrus grandis,metroxylon sagu,,,,,,,,
136,oryza sativa,salacca zalacca,,,,,,,,
137,oryza rufipogon,santalum album,,,,,,,,
138,metroxylon sagu,cassia angustifolia,,,,,,,,
139,salacca zalacca,saccharum officinarum,,,,,,,,
140,santalum album,arenga pinnata,,,,,,,,
141,cassia angustifolia,colocasia esculenta,,,,,,,,
142,saccharum officinarum,vetiveria zizanioides,,,,,,,,
143,arenga pinnata,benincasa hispida,,,,,,,,
144,colocasia esculenta,dioscorea alata,,,,,,,,
145,vetiveria zizanioides,dioscorea esculenta,,,,,,,,
146,benincasa hispida,cynodon dactylon,,,,,,,,
