,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,crataegus,crataegus,,symphtytum offi cinalis,crataegus_mild heart conditions,eucalyptus_sore throat,symphtytum offi cinalis_cuts,citrus aurantium_weight management,crataegus_treating cardiac weakness,boswellia_anti-infl ammatories
1,citrus aurantium,citrus aurantium,,symphytum offi cinalis,echinacea purpurea_sore throat,vaccinium myrtillus_night vision,symphtytum offi cinalis_bruises,annona muricata_health enhancement,,tagetes erecta_eye health
2,echinacea purpurea,echinacea purpurea,,chrysanthemum,sabal serrulata_impotence,hypericum perforatum_nappy rash,crataegus_cardiac weakness,annona muricata_immunity,,symphtytum offi cinalis_muscles
3,echinacea,eucalyptus,,anamitra cocculus w & a,sabal serrulata_prostate problems,arnica montana_nappy rash,eucalyptus_sore shoulders,,,symphtytum offi cinalis_joints
4,eucalyptus,sabal serrulata,,glychyrrhiza uralensis,boswellia_arthrosis,,,,,psyllium_laxative
5,sabal serrulata,boswellia,,cordyseps,vaccinium myrtillus_eye diseases,,,,,angelica archangelica_muscle relaxing
6,boswellia,vaccinium myrtillus,,cordyseps sinensis,tagetes erecta_night vision,,,,,eucalyptus_mouth wash
7,vaccinium myrtillus,tagetes erecta,,cordyceps sinensis,tagetes erecta_eye diseases,,,,,eucalyptus_antiseptic
8,tagetes erecta,annona muricata,,acanthopanax senticosus,psyllium ispaghula_stomach troubles,,,,,eucalyptus_fat-free muscle building
9,annona muricata,aloe vera,,tinaspora sinensis,,,,,,eucalyptus_recovery
10,aloe vera,psyllium ispaghula,,senna,,,,,,
11,aloe,angelica archangelica,,,,,,,,
12,psyllium ispaghula,kaempferia pafi fl ora,,,,,,,,
13,psyllium,butea superba,,,,,,,,
14,angelica archangelica,zingiber offi cinale,,,,,,,,
15,kaempferia pafi fl ora,nelumbo nucifera gaertner,,,,,,,,
16,butea superba,piper nigrum,,,,,,,,
17,zingiber offi cinale,polygonum multifl orum,,,,,,,,
18,nelumbo nucifera gaertner,piper lolot c,,,,,,,,
19,piper nigrum,silybum marianum,,,,,,,,
20,polygonum multifl orum,gingko biloba,,,,,,,,
21,piper lolot,valeriana offi cinalis,,,,,,,,
22,silybum marianum,eleutherococcus senticosus,,,,,,,,
23,gingko biloba,hypericum perforatum,,,,,,,,
24,valeriana offi cinalis,arnica montana,,,,,,,,
25,eleutherococcus senticosus,cimicifuga rasemosa,,,,,,,,
26,hypericum perforatum,,,,,,,,,
27,arnica montana,,,,,,,,,
28,cimicifuga rasemosa,,,,,,,,,
