,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. hircinum subsp.majus,h. hircinum,majus,hypericum,centaurea ragusina l_gastrointestinal,h. hircinum_dementia,centaurea ragusina l_cancer,h. hircinum_antifungal,majus_antifungal,hypericum_antifungal
1,aspergillus,aspergillus,roman chamomile,penicillium,centaurea ragusina l_urogenital disorders,h. hircinum_disorders,centaurea ragusina l_tumor,syringa vulgaris l_pro-inflammatory,aspergillus_antifungal,
2,prunus spinosa l,p,,,prunus spinosa l_cardiovascular,h. hircinum_memoryimpairment,centaurea_tumor,centaurea ragusina l_antibacterial agent,p_antifungal,
3,candida,candida,,,ononis natrix subsp. hispanica_atherosclerosis,majus_dementia,,ajuga laxmannii (murray) benth_anti-inflammatory,rhodiola roseal_anti-inflammatory,
4,rhodiola roseal,rhodiola roseal,,,centaurea_gastrointestinal,candida_antifungal,,ajuga laxmannii (murray) benth_antioxidant,rhodiola roseal_anti-oxidant,
5,chelidonium majus l,chelidonium majus l,,,centaurea_urogenital disorders,,,ajuga laxmannii (murray) benth_antimicrobial,rhodiola roseal_hepatoprotective,
6,syringa vulgaris l,syringa vulgaris l,,,,,,centaurea_antibacterial agent,chelidonium majus l_muscle-relaxant,
7,centaurea ragusina l,r,,,,,,centaurea_antibacterial,chelidonium majus l_contracting,
8,centaurea,centaurea ragusina l,,,,,,,chelidonium majus l_pro-inflammatory,
9,commiphora,commiphora,,,,,,,chelidonium majus l_relaxant,
10,boswellia,boswellia,,,,,,,syringa vulgaris l_muscle-relaxant,
11,ajuga laxmannii (murray) benth,ajuga laxmannii (murray) benth,,,,,,,syringa vulgaris l_contracting,
12,ononis natrix subsp. hispanica,prunus spinosa l,,,,,,,syringa vulgaris l_relaxant,
13,ononis natrix,ononis natrix,,,,,,,roman chamomile_muscle-relaxant,
14,veronica officinalis l,ononis natrix subsp. hispanica,,,,,,,roman chamomile_contracting,
15,scrophularia lucida l,veronica officinalis l,,,,,,,roman chamomile_relaxant,
16,,scrophularia lucida l,,,,,,,r_ant,
17,,centaurea ragusina l.front,,,,,,,r_muscle,
18,,centaurea,,,,,,,prunus spinosa l_anti-proliferative,
19,,,,,,,,,prunus spinosa l_anti-metastatic,
20,,,,,,,,,ononis natrix_cholesterol efflux,
21,,,,,,,,,ononis natrix subsp. hispanica_anxiolytic,
22,,,,,,,,,ononis natrix subsp. hispanica_cholesterol efflux,
23,,,,,,,,,ononis natrix subsp. hispanica_anti-depressive,
24,,,,,,,,,veronica officinalis l_anxiolytic,
25,,,,,,,,,veronica officinalis l_anti-depressive,
26,,,,,,,,,centaurea_anticancer,
