,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,,vaccinium macrocarpum,ephedra sinica_tumor,erythroxylum coca_us,ephedra sinica_low blood pressure,erythroxylum coca_anesthetic,ephedra sinica_blood pressure,erythroxylum coca_heart/respiratory stimulant
1,ephedra sinica,ephedra sinica,,senna,ephedra sinica_poisoning,erythroxylum coca_eye,claviceps purpurea_post-partumbleeding,gelidium cartilagineum_laxative,ephedra sinica_the,ephedra sinica_stimulant
2,claviceps purpurea,claviceps purpurea,,,ephedra sinica_bronchial asthma,panax quinquefolia_cardiovascular disorders,ginkgo_alzheimer's disease,menyanthes trifoliata_blood,ephedra sinica_ant,ephedra sinica_anesthetic
3,panax quinquefolia,panax quinquefolia,,,claviceps purpurea_migraine,rauvolfia serpentina_mentally ill,ginkgo_reduced blood flow to thebrain,menyanthes trifoliata_pressure,claviceps purpurea_antibiotic,claviceps purpurea_constricting dilated cranial bloodvessels
4,ginkgo,ginkgo biloba,,,claviceps purpurea_migraine headaches,rauvolfia serpentina_persistent cough,hypericum perforatum_bruises,menyanthes trifoliata_pain-killer,claviceps purpurea_us,claviceps purpurea_uterine contractions
5,ginkgo biloba,rauvolfia serpentina,,,panax quinquefolia_gastritis,echinacea_nausea,hypericum perforatum_warts,physostigma venenosum_heart,panax quinquefolia_s stimulant,claviceps purpurea_stimulate the smooth muscle ofthe uterus
6,rauvolfia serpentina,rauvolfia,,,panax quinquefolia_impotency,echinacea_migraine,hypericum perforatum_seasonal affectivesyndrome,ricinus communis_intestine,panax quinquefolia_tonic,panax quinquefolia_cns stimulant
7,rauvolfia,echinacea purpurea + otherspp,,,panax quinquefolia_diabetes,echinacea_headaches,hypericum perforatum_wounds,syzygium aromaticum_antiseptic,rauvolfia serpentina_blood pressure,hypericum perforatum_depressant
8,echinacea purpurea,echinacea,,,panax quinquefolia_anemia,vinca_kaposi,hypericum perforatum_hiv,digitalis purpurea_heart,echinacea_tranquilizing,hypericum perforatum_antidepressant
9,echinacea,catharanthus roseus,,,panax quinquefolia_insomnia,vinca_sarcoma,hypericum perforatum_influenza a & b,allium sativum_antispasmodic,echinacea_sedative,hypericum perforatum_sedative
10,echinacea spp,vinca,,,ginkgo biloba_strokes,vinca_cancer ofthe testicles,hypericum perforatum_psoriasis,allium sativum_antiseptic,caulophyllum thalictroides_uation,rauvolfia serpentina_decreases blood pressureand pulse rate
11,catharanthus roseus,gelidium cartilagineum,,,ginkgo biloba_cardiovascular disorders,areca catechu_worms,hypericum perforatum_bacterial infections,zingiber officinale_gas,caulophyllum thalictroides_he,echinacea purpurea_blood purifier
12,vinca,aloe vera,,,rauvolfia serpentina_mental illness,piper nigrum_urinary tract problems,hypericum perforatum_herpessimplex virus,hydrastis canadensis_antiseptic,caulophyllum thalictroides_menstr,valerianaofficinalis_sedative
13,gelidium cartilagineum,colchicum autumnale,,,rauvolfia serpentina_hypertension,caulophyllum thalictroides_umatism,hypericum perforatum_hemorrhoids,hyoscyamus niger_muscle relaxant,cinnamomum camphora_heart,aloe vera_skin-softening
14,aloe vera,myroxylon balsamum,,,rauvolfia serpentina_insect bites,cinnamomum camphora_glaucoma,rauvolfia serpentina_high blood pressure,hyoscyamus niger_sedative,zingiber officinale_soreness,piper nigrum_stimulates heart
15,colchicum autumnale,atropa belladonna,,,rauvolfia serpentina_schizophrenia,hydnocarpus wightiana_lepros,echinacea purpurea_venereal disease,guaiacum officinale_local stimulant,zingiber officinale_antispasmodic,caulophyllum thalictroides_promotes menstruation
16,myroxylon balsamum,styrax,,,rauvolfia serpentina_intestinal worms,duboisia myoporoides_other skin problems,tanacetum parthenium_headaches,guaiacum officinale_anti-inflammatory,zingiber officinale_antiseptic,rhamnus purshiana_laxative
17,atropa belladonna,areca catechu,,,echinacea purpurea + otherspp_wounds,duboisia myoporoides_psoriasis,catharanthus roseus_childhood leukemia,cassia senna_laxative,hydrastis canadensis_s stimulant,duboisia myoporoides_anesthetic
18,styrax benzoin,piper nigrum,,,echinacea purpurea + otherspp_burns,inula helenium_infections,catharanthus roseus_tumor,polygonatum officinale_blood,acacia senegal_stomach ache,inula helenium_antibiotic
19,areca catechu,caulophyllum thalictroides,,,echinacea purpurea + otherspp_colds,eucalyptus globulus_migraine,catharanthus roseus_cancer ofthe testicles,polygonatum officinale_anti-inflammatory,acacia senegal_bleeding,eucalyptus_antiseptic
20,piper nigrum,menyanthes trifoliata,,,echinacea purpurea + otherspp_flu,eucalyptus globulus_us,catharanthus roseus_cancer of the lymphatic system,strychnos nux-vomica_muscle,picrasma excelsa_diuretic,eucalyptus globulus_antiseptic
21,caulophyllum thalictroides,physostigma venenosum,,,echinacea_wounds,tanacetum parthenium_bronchial congestion,catharanthus roseus_hodgkin'sdisease,curcuma longa_antibiotic,picrasma excelsa_s,hyoscyamus niger_dilates pupils
22,menyanthes trifoliata,cinnamomum camphora,,,echinacea_colds,zingiber officinale_hypertension,catharanthus roseus_kaposi's sarcoma,curcuma longa_bile,catha edulis_local stimulant,pilocarpus jaborandi_diuretic
23,physostigma venenosum,rhamnus purshiana,,,echinacea_burns,hydrastis canadensis_stomach ache,aloe vera_burn,,catha edulis_anti-inflammatory,picrasma excelsa_stimulates stomach/intestines
