,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aucuba japonica,aucuba japonica,indigofera endecaphylla,saman,,cotyledon orbiculata_respiratory,,,,
1,cotyledon orbiculata,cotyledon orbiculata,colchicum autumnale,majalis,,cotyledon orbiculata_paralysis,,,,
2,crassula arborescens,crassula arborescens,convallaria majalis,geranium,,cotyledon orbiculata_bloating,,,,
3,kalanchoe spp,kalanchoe spp,,loss of hair and nails,,kalanchoe spp_respiratory,,,,
4,armoracia lapathifolia,armoracia lapathifolia,,giindigofera endecaphylla,,kalanchoe spp_paralysis,,,,
5,barbarea vulgaris,barbarea vulgaris,,,,kalanchoe spp_convulsions,,,,
6,brassica spp,brassica spp,,,,"brassica napus_cns (""rape blindness",,,,
7,brassica napus,brassica napus,,,,brassica napus_liver/kidney damage,,,,
8,descurainia pinnata,descurainia pinnata,,,,brassica napus_pulmonary emphysema,,,,
9,erysimum cheiranthoides,erysimum cheiranthoides,,,,descurainia pinnata_paralyzed tongue,,,,
10,raphanus raphinastrum,raphanus raphinastrum,,,,descurainia pinnata_blindness,,,,
11,thlaspi arvense,thlaspi arvense,,,,bryonia spp_respiratory paralysis,,,,
12,bryonia spp,bryonia spp,,,,momordica charantia_hypoglycemia,,,,
13,momordica charantia,momordica charantia,,,,datisca glomerata_cns,,,,
14,datisca glomerata,datisca glomerata,,,,datisca glomerata_gi,,,,
15,dioscorea bulbifera,dioscorea bulbifera,,,,datisca glomerata_death,,,,
16,dioscorea spp,dioscorea spp,,,,dioscorea spp_cns paralysis,,,,
17,kalmia spp,kalmia spp,,,,dioscorea spp_teratogenic,,,,
18,ledum spp,ledum spp,,,,aleurites fordii_dermatitis,,,,
19,leucothoe spp,leucothoe spp,,,,cnidoscolus spp_dermatitis,,,,
20,lyonia spp,lyonia spp,,,,euphorbia lathyris_dermatitis,,,,
21,menziesia ferruginea,menziesia ferruginea,,,,euphorbia maculata_dermatitis,,,,
22,pernettya spp,pernettya spp,,,,euphorbia marginata_dermatitis,,,,
23,pieris spp,pieris spp,,,,euphorbia milii_dermatitis,,,,
24,rhododendron spp,rhododendron spp,,,,euphorbia pulcherrima_dermatitis,,,,
25,aleurites fordii,aleurites fordii,,,,euphorbia spp_dermatitis,,,,
26,cnidoscolus spp,cnidoscolus spp,,,,hippomane mancinella_dermatitis,,,,
27,croton spp,croton spp,,,,hura crepitans_dermatitis,,,,
28,eremocarpus setigerus,eremocarpus setigerus,,,,phyllanthus abnormis_cns,,,,
29,euphorbia lathyris,euphorbia lathyris,,,,phyllanthus abnormis_prostration,,,,
30,euphorbia maculata,euphorbia maculata,,,,reverchonia arenaria_liver and kidney damage,,,,
31,euphorbia marginata,euphorbia marginata,,,,ricinus communis_edematous swelling,,,,
32,euphorbia milii,euphorbia milii,,,,ricinus communis_dermatitis,,,,
33,euphorbia pulcherrima,euphorbia pulcherrima,,,,sapium spp_kidney damage,,,,
34,euphorbia spp,euphorbia spp,,,,sapium spp_dermatitis,,,,
35,hippomane mancinella,hippomane mancinella,,,,corydalis spp_trembling and convulsions,,,,
36,hura crepitans,hura crepitans,,,,dicentra spp_trembling and convulsions,,,,
37,jatropha spp,jatropha spp,,,,centaurium floribundum_frequent urinations,,,,
38,manihot esculenta,manihot esculenta,,,,cynodon dactylon_dermatitis,,,,
39,mercurialis annua,mercurialis annua,,,,cynodon dactylon_photosensitization,,,,
40,pedilanthus tithymaloides,pedilanthus tithymaloides,,,,aesculus spp_blindness,,,,
41,phyllanthus abnormis,phyllanthus abnormis,,,,phacelia spp_dermatitis,,,,
42,reverchonia arenaria,reverchonia arenaria,,,,turricula parryi_intense dermatitis,,,,
43,ricinus communis,ricinus communis,,,,hypericum perforatum_photosensitization,,,,
44,sapium spp,sapium spp,,,,hypericum spp_photosensitization,,,,
45,stillingia treculeana,stillingia treculeana,,,,moraea polystachya_prostration,,,,
46,fagus spp,fagus spp,,,,mentha pulegium_respiratory,,,,
47,quercus spp,quercus spp,,,,mentha pulegium_liver damage,,,,
48,corydalis spp,corydalis spp,,,,perilla frutescens_respiratory,,,,
49,dicentra spp,dicentra spp,,,,salvia reflexa_muscular weakness,,,,
50,centaurium floribundum,centaurium floribundum,,,,thymus vulgaris_dermatitis,,,,
51,erodium spp,erodium spp,,,,persea americana_respiratory,,,,
52,avena sativa,avena sativa,,,,umbellularia californica_respiratory,,,,
53,bromus spp,bromus spp,,,,umbellularia californica_dermatitis,,,,
54,cynodon dactylon,cynodon dactylon,,,,umbellularia californica_headache,,,,
55,festuca arundinacea,festuca arundinacea,,,,lecythis spp_loss of hair and nails,,,,
56,glyceria spp,glyceria spp,,,,abrus precatorius_ulcerations,,,,
57,heteropogon contortus,heteropogon contortus,,,,abrus precatorius_hemorrhaging,,,,
58,holcus lanatus,holcus lanatus,,,,abrus precatorius_death,,,,
59,hordeum jubatum,hordeum jubatum,,,,astragalus spp_dermatitis,,,,
60,lolium temulentum,lolium temulentum,,,,astragalus spp_emphysema,,,,
61,phalaris spp,phalaris spp,,,,astragalus spp_circulatory,,,,
62,setaria spp,setaria spp,,,,astragalus spp_ataxia,,,,
63,sorghum spp,sorghum spp,,,,astragalus spp_cracker heel,,,,
64,stipa robusta,stipa robusta,,,,astragalus spp_anemia,,,,
65,stipa spp,stipa spp,,,,astragalus spp_respiratory failure,,,,
66,zea mays,zea mays,,,,astragalus spp_paralysis,,,,
67,aesculus spp,aesculus spp,,,,canavalia spp_hemolytic anemia,,,,
68,hydrangea,hydrangea spp,,,,cytisus spp_respiratory failure,,,,
69,hydrangea spp,phacelia spp,,,,erythrina spp_paralysis,,,,
70,phacelia spp,turricula parryi,,,,indigofera endecaphylla_reproductive effects,,,,
71,turricula parryi,caulophyllum inophyllum,,,,indigofera endecaphylla_kidney/liver damage,,,,
72,caulophyllum inophyllum,hypericum perforatum,,,,laburnum anagyroides_respiratory failure,,,,
73,hypericum perforatum,hypericum spp,,,,lathyrus spp_lathyrism,,,,
74,hypericum spp,homeria spp,,,,lathyrus spp_teratogenic,,,,
75,homeria spp,iris spp,,,,leucaena leucocephala_hair loss,,,,
76,iris spp,moraea polystachya,,,,leucaena leucocephala_stunted growth,,,,
77,moraea polystachya,triglochin spp,,,,lonchocarpus violaceus_respiratory failure,,,,
78,triglochin spp,glechoma hederacea,,,,lupinus spp_crooked calf disease,,,,
79,glechoma hederacea,mentha pulegium,,,,medicago spp_infertility,,,,
80,mentha pulegium,perilla frutescens,,,,medicago spp_photosensitization,,,,
81,perilla frutescens,salvia officinalis,,,,oxytropis spp_respiratory failure,,,,
82,salvia officinalis,salvia reflexa,,,,"vicia faba_anemia (""favism",,,,
83,salvia reflexa,stachys arvensis,,,,"vicia spp_favism"" (hemolytic anemia",,,,
84,stachys arvensis,thymus vulgaris,,,,asparagus officinalis_dermatitis,,,,
85,thymus vulgaris,persea americana,,,,gloriosa superba_convulsions,,,,
86,persea americana,sassafras albidum,,,,veratrum spp_teratogenic effects,,,,
87,sassafras albidum,umbellularia californica,,,,,,,,
88,umbellularia californica,lecythis spp,,,,,,,,
89,lecythis spp,abrus precatorius,,,,,,,,
90,abrus precatorius,acacia berlandieri,,,,,,,,
91,acacia berlandieri,acacia greggii,,,,,,,,
92,acacia greggii,astragalus spp,,,,,,,,
93,astragalus spp,baptisia spp,,,,,,,,
94,baptisia spp,caesalpinia spp,,,,,,,,
95,caesalpinia spp,canavalia spp,,,,,,,,
96,canavalia spp,cassia fistula,,,,,,,,
97,cassia fistula,cassia occidentalis,,,,,,,,
98,cassia occidentalis,crotalaria spp,,,,,,,,
99,crotalaria spp,cytisus spp,,,,,,,,
100,cytisus spp,dolichos lablab,,,,,,,,
101,dolichos lablab,erythrina spp,,,,,,,,
102,erythrina spp,glottidium vesicarium,,,,,,,,
103,glottidium vesicarium,glycine max,,,,,,,,
104,glycine max,gymnocladus dioica,,,,,,,,
105,gymnocladus dioica,laburnum anagyroides,,,,,,,,
106,laburnum anagyroides,lathyrus spp,,,,,,,,
107,lathyrus spp,leucaena leucocephala,,,,,,,,
108,leucaena leucocephala,lonchocarpus violaceus,,,,,,,,
109,lonchocarpus violaceus,lupinus spp,,,,,,,,
110,lupinus spp,medicago spp,,,,,,,,
111,medicago spp,melilotus spp,,,,,,,,
112,melilotus spp,mucuna deeringiana,,,,,,,,
113,mucuna deeringiana,oxytropis spp,,,,,,,,
114,oxytropis spp,pachyrhizus erosus,,,,,,,,
115,pachyrhizus erosus,phaseolus lunatus,,,,,,,,
116,phaseolus lunatus,phaseolus vulgaris,,,,,,,,
117,phaseolus vulgaris,physostigma venenosum,,,,,,,,
118,physostigma venenosum,pisum sativum,,,,,,,,
119,pisum sativum,pongamia pinnata,,,,,,,,
120,pongamia pinnata,prosopis juliflora,,,,,,,,
121,prosopis juliflora,robinia pseudoacacia,,,,,,,,
122,robinia pseudoacacia,samanea saman,,,,,,,,
123,samanea saman,sesbania spp,,,,,,,,
124,sesbania spp,sophora secundiflora,,,,,,,,
125,sophora secundiflora,spartium junceum,,,,,,,,
126,spartium junceum,stizolobium deeringianum,,,,,,,,
127,stizolobium deeringianum,trifolium spp,,,,,,,,
128,trifolium spp,vicia faba,,,,,,,,
129,vicia faba,vicia spp,,,,,,,,
130,vicia spp,wisteria spp,,,,,,,,
131,wisteria spp,aloe spp,,,,,,,,
132,aloe spp,amianthium muscaetoxicum,,,,,,,,
133,amianthium muscaetoxicum,asparagus officinalis,,,,,,,,
134,asparagus officinalis,galanthus nivalis,,,,,,,,
135,galanthus nivalis,gloriosa superba,,,,,,,,
136,gloriosa superba,hyacinthoides non-scripta,,,,,,,,
137,hyacinthoides non-scripta,hyacinthus orientalis,,,,,,,,
138,hyacinthus orientalis,melanthium virginicum,,,,,,,,
139,melanthium virginicum,ornithogalum umbellatum,,,,,,,,
140,ornithogalum umbellatum,schoenocaulon spp,,,,,,,,
141,schoenocaulon spp,scilla spp,,,,,,,,
142,scilla spp,tulipa spp,,,,,,,,
143,tulipa spp,urginea maritima,,,,,,,,
144,urginea maritima,veratrum spp,,,,,,,,
145,veratrum spp,zigadenus spp,,,,,,,,
146,zigadenus spp,linum usitatissimum,,,,,,,,
147,linum usitatissimum,,,,,,,,,
