,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,chlorogalum pomeridianum,chlorogalum pomeridianum,,mangifera odorata,,,,,,
1,sagittaria latifolia,sagittaria latifolia,,artocarpus hupargyrea,,,,,,
2,balsamorhiza spp,balsamorhiza spp,,lansium domesticum,,,,,,
3,xerophyllum tenax,xerophyllum tenax,,citrus limon,,,,,,
4,lomatium spp,lomatium spp,,citrus aurantiifolia,,,,,,
5,polygonum bistortoides,polygonum bistortoides,,citrus limonia,,,,,,
6,lewisia rediviva,lewisia rediviva,,elaeagnus philippensis,,,,,,
7,orobanche spp,orobanche spp,,litchi chinensis,,,,,,
8,arctium minus,arctium minus,,dimocarpus longan,,,,,,
9,sparganium eurycarpum,sparganium eurycarpum,,eriobotrya japonica,,,,,,
10,calypso bulbosa,calypso bulbosa,,flacourtia inermis,,,,,,
11,camassia spp,camassia spp,,flacourtia,,,,,,
12,typha spp,typha spp,,lucuma obovata,,,,,,
13,agave utahensis,agave utahensis,,solanum quitoense,,,,,,
14,stellaria spp,stellaria spp,,diospyros discolor,,,,,,
15,cichorium intybus,cichorium intybus,,eugenia dombeyi,,,,,,
16,nuphar luteum,nuphar luteum,,syzygium malaccensis,,,,,,
17,heracleum lanatum,heracleum lanatum,,carica papaya,,,,,,
18,taraxacum officinale,taraxacum officinale,,mammea americana,,,,,,
19,zostera marina,zostera marina,,melicocca bijugatus,,,,,,
20,oenothera hookeri,oenothera hookeri,,citrus reticulata,,,,,,
21,tragopogon spp,tragopogon spp,,hancornia speciosa,,,,,,
22,smilacina racemosa,smilacina racemosa,,mangifera indica,,,,,,
23,erythronium spp,erythronium spp,,mangifera foetida,,,,,,
24,fritillaria spp,fritillaria spp,,garcinia mangostana,,,,,,
25,smilax californica,smilax californica,,garcinia,,,,,,
26,frasera spp,frasera spp,,crataegus spp,,,,,,
27,stachys palustris,stachys palustris,,passiflora spp,,,,,,
28,orogenia spp,orogenia spp,,artocarpus odoratissima,,,,,,
29,lilium spp,lilium spp,,citrus hystrix,,,,,,
30,calochortus spp,calochortus spp,,citrus,,,,,,
31,microseris nutans,microseris nutans,,spondias purpurea,,,,,,
32,cyperus esculentus,cyperus esculentus,,carissa grandiflora,,,,,,
33,potamogeton spp,potamogeton spp,,eugenia malaccensis,,,,,,
34,elymus repens,elymus repens,,olea europaea,,,,,,
35,daucus pusillus,daucus pusillus,,citrus x nobilis,,,,,,
36,phragmites australis,phragmites australis,,citrus aurantium,,,,,,
37,platanthera dilatata,platanthera dilatata,,citrus sinensis,,,,,,
38,abronia latifolia,abronia latifolia,,spondias cytherea,,,,,,
39,cakile edentula,cakile edentula,,phyllanthus distichus,,,,,,
40,lysichiton americanum,lysichiton americanum,,carica pubescens,,,,,,
41,dodecatheon spp,dodecatheon spp,,passiflora edulis,,,,,,
42,claytonia spp,claytonia spp,,bactris gasipaes,,,,,,
43,helianthus spp,helianthus spp,,guilielma utilis,,,,,,
44,osmorhiza spp,osmorhiza spp,,eugenia klotzschiana,,,,,,
45,cirsium spp,cirsium spp,,ananas comosus,,,,,,
46,cardamine spp,cardamine spp,,feijoa sellowiana,,,,,,
47,scirpus spp,scirpus spp,,annona squamosa,,,,,,
48,brasenia schreberi,brasenia schreberi,,eugenia uniflora,,,,,,
49,asarum spp,asarum spp,,hylocereus spp,,,,,,
50,brodiaea spp,brodiaea spp,,eugenia luschnathiana,,,,,,
51,glycyrrhiza lepidota,glycyrrhiza lepidota,,musa x paradisiaca,,,,,,
52,allium spp,allium spp,,punica granatum,,,,,,
53,perideridia gairdneri,perideridia gairdneri,,annona glabra,,,,,,
54,asparagus,asparagus officinalis,,annona,,,,,,
55,asparagus officinalis,aster ledophyllus,,annona scleroderma,,,,,,
56,aster ledophyllus,balsamorhiza sagittata,,nephelium mutabile,,,,,,
57,balsamorhiza sagittata,cleome serrulata,,citrus grandis,,,,,,
58,cleome serrulata,brassica nigra,,macadamia ternifolia,,,,,,
59,brassica nigra,silene spp,,nephelium lappaceum,,,,,,
60,silene spp,orobanche fasciculata,,flacourtia indica,,,,,,
61,orobanche fasciculata,scirpus validus,,syzgium jambos,,,,,,
62,scirpus validus,mollugo verticillata,,flacourtia rukam,,,,,,
63,mollugo verticillata,typha latifolia,,manilkara zapota,,,,,,
64,typha latifolia,malva spp,,zalacca edulis,,,,,,
65,malva spp,beloperone californica,,sandoricum koetjape,,,,,,
66,beloperone californica,rumex crispus,,pouteria sapota,,,,,,
67,rumex crispus,lamium amplexicaule,,diospyros digyna,,,,,,
68,lamium amplexicaule,eriogonum inflatum,,calocarpum viride,,,,,,
69,eriogonum inflatum,oenothera spp,,casimiroa edulis,,,,,,
70,oenothera spp,floerkea proserpinacoides,,lucuma salicifolia,,,,,,
71,floerkea proserpinacoides,thlaspi arvense,,syzgium javanicum,,,,,,
72,thlaspi arvense,erodium circutarium,,annona purpurea,,,,,,
73,erodium circutarium,epilobium angustifolium,,annona spp,,,,,,
74,epilobium angustifolium,salicornia spp,,chrysophyllum cainito,,,,,,
75,salicornia spp,solidago missouriensis,,averrhoa carambola,,,,,,
76,solidago missouriensis,chenopodium spp,,oxalis,,,,,,
77,chenopodium spp,,,passiflora maliformis,,,,,,
78,,,,tamarindus indica,,,,,,
79,,,,physalis ixocarpa,,,,,,
80,,,,cyphomandra betacea,,,,,,
81,,,,poncirus trifoliata,,,,,,
82,,,,opuntia spp,,,,,,
83,,,,doryalis caffra,,,,,,
84,,,,eugenia uvalha,,,,,,
85,,,,spondias dulcis,,,,,,
86,,,,clausena lansium,,,,,,
87,,,,syzygium aqueum,,,,,,
88,,,,syzygium samarangense,,,,,,
89,,,,malpighia punicifolia,,,,,,
90,,,,malpighia,,,,,,
91,,,,manilkara zapote,,,,,,
92,,,,hydrophyllum occidentale,,,,,,
93,,,,daucus carota,,,,,,
94,,,,sanguisorba occcidentalis,,,,,,
95,,,,kochia scoparia,,,,,,
96,,,,stellaria media,,,,,,
97,,,,verbena,,,,,,
