,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gaultheria procumbens,gaultheria procumbens,salvia sclarea,equisetum arvense,pausinystalia yohimbe_erectile dysfunction,gaultheria procumbens_arthritis,gaultheria procumbens_corns,gaultheria procumbens_reduce joint/muscle inflammation,hamamelis virginiana_liniment,hamamelis virginiana_eye wash
1,hamamelis virginiana,hamamelis virginiana,breast enlargements,thymus vulgaris,urtica dioica_allergies,hamamelis virginiana_eye wash,gaultheria procumbens_inflammation,gaultheria procumbens_pain-reliever,salix alba_basis of birth control pills,salix alba_pain-killer
2,salix alba,salix alba,canker sores,salix spp,rosmarinus officinalis_alzheimer's disease,salix alba_pain-killer,hamamelis virginiana_bruises,hamamelis virginiana_reduce blood flow,dioscorea villosa_treat erectile dysfunction,dioscorea villosa_breast enlargement
3,dioscorea villosa,dioscorea villosa,cataracts,tanacetum parthenium,salvia officinalis_alzheimer's disease,dioscorea villosa_erectile dysfunction,dioscorea villosa_diverticulitis,,pausinystalia yohimbe_treat erectile dysfunction,dioscorea villosa_birth control
4,pausinystalia yohimbe,pausinystalia yohimbe,st. john's wort,armoracia rusticana,crataegus spp_angina,ganoderma lucidum_altitude sickness,pausinystalia yohimbe_dry mouth,,urtica dioica_reduce blood flow,echinacea_breast feeding (lactation
5,urtica dioica,urtica dioica,,monarda spp,angelica archangelica_angina,vitex agnus-castus_reduction in menstrual flow,echinacea_aging,,urtica dioica_liniment,echinacea spp_breast feeding (lactation
6,ganoderma lucidum,ganoderma lucidum,,lycopodium spp,vaccinium myrtillus_angina,cimifuga racemosa_reduction in menstrual flow,echinacea_cuts,,ganoderma lucidum_reduce blood flow,allium sativum_breast feeding (lactation
7,rosmarinus officinalis,rosmarinus officinalis,,cucurma longa,allium sativum_angina,caulophyllum thalictroides_reduction in menstrual flow,echinacea_bursitis,,ganoderma lucidum_liniment,vitex agnus-castus_reduction in menstrual flow
8,salvia officinalis,salvia officinalis,,pimpanella anisum,allium cepa_angina,daucus carota_reduction in menstrual flow,echinacea_bladder infections,,rosmarinus officinalis_reduce blood flow,vitex agnus-castus_breast feeding (lactation
9,vitex agnus-castus,vitex agnus-castus,,salvia officinais,zingiber officinale_angina,apium graveolens_reduction in menstrual flow,echinacea_earache,,rosmarinus officinalis_liniment,cimifuga racemosa_reduction in menstrual flow
10,cimifuga racemosa,cimifuga racemosa,,arachis hypogaea,ammi majus_angina,anethum graveolens_reduction in menstrual flow,echinacea_dry mouth,,salvia officinalis_reduce blood flow,caulophyllum thalictroides_reduction in menstrual flow
11,caulophyllum thalictroides,caulophyllum thalictroides,,medicago sativa,pueraria lobata_angina,althaea officinalis_reduction in menstrual flow,echinacea_abscesses,,salvia officinalis_liniment,daucus carota_reduction in menstrual flow
12,daucus carota,daucus carota,,petrselinum crispum,portulaca oleracea_angina,curcuma longa_reduction in menstrual flow,echinacea_scrapes,,vitex agnus-castus_reduce blood flow,apium graveolens_reduction in menstrual flow
13,apium graveolens,apium graveolens,,bertholettia excelsa,oenothera biennis_angina,maranta arundinacea_athlete's foot,echinacea_cold sores,,vitex agnus-castus_liniment,anethum graveolens_reduction in menstrual flow
14,anethum graveolens,anethum graveolens,,eleutherrococcus senticosus,linum usitatissimum_angina,salvia sclarea_bad breath,echinacea_tendinitis,,cimifuga racemosa_reduce blood flow,althaea officinalis_reduction in menstrual flow
15,althaea officinalis,althaea officinalis,,loniceera japonica,ligusticum chuanxiong_angina,breast enlargements_body odor,echinacea_athlete's foot,,cimifuga racemosa_liniment,curcuma longa_reduction in menstrual flow
16,curcuma longa,curcuma longa,,linum usititissimum,ananas comosus_arthritis of spinal column,sida rhombifolia_breast enlargements,echinacea_burns,,caulophyllum thalictroides_reduce blood flow,pimpinella anisum_breast feeding (lactation
17,crataegus spp,crataegus spp,,matricaria recuitita,amaranthus spp_arthritis of spinal column,cuminum cyminum_breast enlargements,echinacea_genital herpes,,caulophyllum thalictroides_liniment,foeniculum vulgare_breast feeding (lactation
18,angelica,angelica archangelica,,,capsicum spp_arthritis,trigonella foenum-graecum_breast feeding (lactation,echinacea spp_aging,,daucus carota_reduce blood flow,petroselinum crispum_breast feeding (lactation
19,angelica archangelica,vaccinium myrtillus,,,origanum vulgare_arthritis,jasminum sambac_breast feeding (lactation,echinacea spp_cuts,,daucus carota_liniment,serenoa repens_breast enlargement
20,vaccinium myrtillus,allium sativum,,,bertholettia excelsus_arthritis,mitchella repens_breast feeding (lactation,echinacea spp_bursitis,,apium graveolens_reduce blood flow,sesamum indicum_breast feeding (lactation
