,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,neogyrimitra gigas,neogyrimitra gigas,onoclea sensibilis,onochlea sensibilis,,penicillium spp_hemorrhaging,,,omphalotus spp_muscarine,
1,omphalotus spp,omphalotus spp,isocoma wrightii,annona,,equisetum spp_circulatory failure,,,panaeolus subbalteatus_indoles,
2,panaeolus subbalteatus,panaeolus subbalteatus,ipomoea batatas,giisocoma wrightii,,cheilanthes cochisensis_nervous disorder,,,paxillus involutus_muscarine,
3,paxillus involutus,paxillus involutus,,ipomoea batatus,,pteridium aquilinum_circulatory,,,penicillium spp_rubratoxin,
4,penicillium spp,penicillium spp,,,,cedrus deodara_dermatitis,,,psathyrella foenisecii_indoles,
5,pholiota squarrosa,pholiota squarrosa,,,,cupressus macrocarpa_abortions in cattle,,,psilocybe caerulipes_indoles,
6,psathyrella foenisecii,psathyrella foenisecii,,,,ginkgo biloba_dermatitis,,,russula emetica_muscarine,
7,psilocybe caerulipes,psilocybe caerulipes,,,,pinus ponderosa_teratogenic,,,sarcosphaera crassa_monomethylhydrazine,
8,ramaria formosa,ramaria formosa,,,,pinus ponderosa_abortions in cattle,,,stropharia hornemannii_indoles,
9,russula emetica,russula emetica,,,,zamia pumila_cancer,,,equisetum spp_thiaminase,
10,sarcosphaera crassa,sarcosphaera crassa,,,,zamia pumila_ataxia,,,dryopteris filix-mas_thiaminase,
11,scleroderma citrinum,scleroderma citrinum,,,,agave spp_dermatitis,,,pteridium aquilinum_thiaminase,
12,stropharia hornemannii,stropharia hornemannii,,,,allium spp_hemolytic anemia,,,pteridium aquilinum_carcinogenic,
13,tricholoma spp,tricholoma spp,,,,cooperia pedunculata_photosensitization,,,cycas circinalis_cycasin,
14,verpa bohemica,verpa bohemica,,,,crinum americanum_respiratory paralysis,,,cycas revoluta_amino acid,
15,equisetum spp,equisetum spp,,,,anacardium occidentale_dermatitis,,,cycas revoluta_glycosides,
16,cheilanthes cochisensis,cheilanthes cochisensis,,,,cotinus anagyroides_dermatitis,,,ephedra spp_ephedrine,
17,dryopteris filix-mas,dryopteris filix-mas,,,,mangifera indica_dermatitis,,,ginkgo biloba_phenolic acids,
18,pteridium aquilinum,pteridium aquilinum,,,,metopium toxiferum_dermatitis,,,pinus ponderosa_terpene,
19,cedrus deodara,cedrus deodara,,,,schinus spp_dermatitis,,,taxus spp_taxine,
20,cupressus macrocarpa,cupressus macrocarpa,,,,toxicodendron diversilobum_dermatitis,,,zamia pumila_cycasin,
21,cycas circinalis,cycas circinalis,,,,toxicodendron radicans_dermatitis,,,agave spp_oxalates,
22,cycas revoluta,cycas revoluta,,,,toxicodendron toxicarium_dermatitis,,,agave spp_saponin,
23,ephedra spp,ephedra spp,,,,toxicodendron vernix_dermatitis,,,agave spp_volatile oil,
24,ginkgo biloba,ginkgo biloba,,,,asimina triloba_dermatitis,,,amaranthus spp_oxalates,
25,pinus ponderosa,pinus ponderosa,,,,allamanda cathartica_cv failure,,,amaranthus spp_nitrates,
26,podocarpus macrophylla,podocarpus macrophylla,,,,apocynum spp_cv failure,,,allium spp_sulfides,
27,taxus spp,taxus spp,,,,catharanthus roseus_cv failure,,,allium spp_disulfides,
28,zamia pumila,zamia pumila,,,,nerium oleander_cv failure,,,amaryllis belladonna_lycorine,
29,acer rubrum,acer rubrum,,,,plumeria spp_dermatitis,,,clivia spp_lycorine,
30,agave spp,agave spp,,,,thevetia peruviana_cv failure,,,crinum americanum_lycorine,
31,agave,amaranthus spp,,,,vinca spp_cv failure,,,galanthus nivalis_lycorine,
32,amaranthus spp,allium spp,,,,hedera helix_dermatitis,,,hippeastrum spp_lycorine,
33,allium spp,amaryllis belladonna,,,,polyscias spp_dermatitis,,,hymenocallis spp_lycorine,
34,amaryllis belladonna,clivia spp,,,,calotropis spp_dermatitis,,,lycoris spp_lycorine,
35,clivia spp,cooperia pedunculata,,,,campsis radicans_dermatitis,,,narcissus spp_phenanthridine alkaloids,
36,cooperia pedunculata,crinum americanum,,,,amsinckia intermedia_liver failure,,,zephyranthes atamasco_lycorine,
37,crinum americanum,galanthus nivalis,,,,echium spp_liver failure,,,anacardium occidentale_anacardic acid,
38,galanthus nivalis,hippeastrum spp,,,,heliotropium spp_liver failure,,,cotinus anagyroides_urushiol,
39,hippeastrum spp,hymenocallis spp,,,,symphytum spp_liver failure,,,mangifera indica_urushiol,
40,hymenocallis spp,lycoris spp,,,,ananas comosus_dermatitis,,,metopium toxiferum_urushiol,
41,lycoris spp,narcissus spp,,,,calycanthus spp_convulsions,,,schinus spp_triterpenes,
42,narcissus spp,zephyranthes atamasco,,,,humulus lupulus_occupational dermatitis,,,toxicodendron diversilobum_urushiol,
43,zephyranthes atamasco,anacardium occidentale,,,,beta vulgaris_vitamin deficiency,,,toxicodendron radicans_urushiol,
44,anacardium occidentale,cotinus anagyroides,,,,beta vulgaris_abortions,,,toxicodendron toxicarium_urushiol,
45,cotinus anagyroides,mangifera indica,,,,kochia scoparia_photosensitization,,,toxicodendron vernix_urushiol,
46,mangifera indica,metopium toxiferum,,,,kochia scoparia_liver/kidney,,,acokanthera spp_ouabin,
47,metopium toxiferum,schinus spp,,,,kochia scoparia_prostration,,,acokanthera spp_glycosides,
48,schinus spp,toxicodendron diversilobum,,,,sarcobatus vermiculatus_death,,,allamanda cathartica_glycosides,
49,toxicodendron diversilobum,toxicodendron radicans,,,,sarcobatus vermiculatus_dermatitis,,,apocynum spp_apocynamarin,
50,toxicodendron radicans,toxicodendron toxicarium,,,,suckleya suckleyana_cellular asphyxiation,,,apocynum spp_glycosides,
51,toxicodendron toxicarium,toxicodendron vernix,,,,clusia rosea_pronounced diarrhea,,,catharanthus roseus_glycosides,
52,toxicodendron vernix,asimina triloba,,,,tradescantia pallida_eye irritation,,,nerium oleander_oleandrin,
53,asimina triloba,acokanthera spp,,,,tradescantia pallida_dermatitis,,,nerium oleander_glycosides,
54,acokanthera spp,allamanda cathartica,,,,ambrosia discolor_vitamin deficiency,,,thevetia peruviana_thevetin,
55,allamanda cathartica,apocynum spp,,,,arnica spp_coma,,,thevetia peruviana_glycosides,
56,apocynum spp,catharanthus roseus,,,,centaurea solstitialis_chewing sickness,,,urechites lutea_urechitoxin,
57,catharanthus roseus,nerium oleander,,,,dugaldia spp_spewing sickness,,,vinca spp_glycosides,
58,nerium oleander,plumeria spp,,,,eupatorium rugosum_milk sickness,,,ilex spp_saponin,
59,plumeria spp,thevetia peruviana,,,,gutierrezia spp_abortion in cattle,,,ilex spp_ilicin,
60,thevetia peruviana,urechites lutea,,,,osteospermum ecklonis_paralysis,,,alocasia spp_proteolytic enzyme,
61,urechites lutea,vinca spp,,,,senecio jacobaea_liver damage,,,alocasia spp_calcium oxalate,
62,vinca spp,ilex spp,,,,silybum marianum_vitamin deficiency,,,anthurium spp_proteolytic enzyme,
63,ilex spp,alocasia spp,,,,tanacetum vulgare_abortions,,,anthurium spp_calcium oxalate,
64,alocasia spp,anthurium spp,,,,tetradymia spp_photosensitization,,,arisaema triphylla_proteolytic enzyme,
65,anthurium spp,arisaema triphylla,,,,tetradymia spp_liver,,,arisaema triphylla_calcium oxalate,
66,arisaema triphylla,arum spp,,,,xanthium spp_dermatitis,,,arum spp_proteolytic enzyme,
67,arum spp,caladium spp,,,,,,,arum spp_calcium oxalate,
68,caladium spp,calla palustris,,,,,,,caladium spp_proteolytic enzyme,
69,calla palustris,colocasia spp,,,,,,,caladium spp_calcium oxalate,
70,colocasia spp,dieffenbachia spp,,,,,,,calla palustris_proteolytic enzyme,
71,dieffenbachia spp,epipremnum aureum,,,,,,,calla palustris_calcium oxalate,
72,epipremnum aureum,monstera deliciosa,,,,,,,colocasia spp_proteolytic enzyme,
73,monstera deliciosa,orontium aquaticum,,,,,,,colocasia spp_calcium oxalate,
