,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rosa,rosa,,o.echioides,rosa_colds,,rosa_diuretic,ocimum gratissimum_anti-inflammatory,rosa_diuretic,onosma echioides_upregulates the elastin and collagen gene in human dermal fibroblast
1,ocimum gratissimum,ocimum gratissimum,,,rosa_dry cough,,,ocimum gratissimum l_anti-inflammatory,,onosma echioides_upregulating vegf gene
2,ocimum gratissimum l,ocimum gratissimum l,,,rosa_stomachache,,,ocimum gratissimum l_anti-nociceptive,,o.echioides_wound healing
3,alkanna tinctoria,alkanna tinctoria,,,rosa_diarrhea,,,onosma echioides_wound healing,,o.echioides_upregulation of collagen and elastin genes
4,alkanna tinctoria tausch,onosma echioides,,,ocimum gratissimum_inflammatory conditions,,,ganoderma lucidum_hepatoprotective,,
5,onosma echioides,ganoderma lucidum,,,onosma echioides_wounds,,,ganoderma lucidum_immunomodulatory,,
6,o. echioides,,,,onosma echioides_burn wound,,,ganoderma lucidum_anticancer,,
7,ganoderma lucidum,,,,,,,,,
8,ganoderma lucidum (fr.) karst,,,,,,,,,
9,g. lucidum,,,,,,,,,
