,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mangifera odorata,mangifera odorata,americamaracuja,garcinia mangostana,,,,,,
1,artocarpus hupargyrea,artocarpus hupargyrea,assiflora spp,garcinia,,,,,,
2,lansium domesticum,lansium domesticum,florida,crataegus spp,,,,,,
3,citrus limon,citrus limon,la,hylocereus spp,,,,,,
4,citrus,citrus aurantiifolia,scrozo,oxalis,,,,,,
5,citrus aurantiifolia,citrus limonia,la microseris nutans,asparagus officinalis,,,,,,
6,citrus limonia,elaeagnus philippensis,av,verbena,,,,,,
7,elaeagnus philippensis,litchi chinensis,lads a,,,,,,,
8,litchi chinensis,dimocarpus longan,ther,,,,,,,
9,dimocarpus longan,eriobotrya japonica,,,,,,,,
10,eriobotrya japonica,flacourtia inermis,,,,,,,,
11,flacourtia inermis,lucuma obovata,,,,,,,,
12,flacourtia,solanum quitoense,,,,,,,,
13,lucuma obovata,diospyros discolor,,,,,,,,
14,solanum quitoense,eugenia dombeyi,,,,,,,,
15,diospyros discolor,syzygium malaccensis,,,,,,,,
16,eugenia dombeyi,carica papaya,,,,,,,,
17,syzygium malaccensis,mammea americana,,,,,,,,
18,carica papaya,melicocca bijugatus,,,,,,,,
19,mammea americana,citrus reticulata,,,,,,,,
20,melicocca bijugatus,hancornia speciosa,,,,,,,,
21,citrus reticulata,mangifera indica,,,,,,,,
22,hancornia speciosa,mangifera foetida,,,,,,,,
23,mangifera indica,p,,,,,,,,
24,mangifera foetida,artocarpus odoratissima,,,,,,,,
25,passiflora spp,citrus hystrix,,,,,,,,
26,phyllanthus distichus,spondias purpurea,,,,,,,,
27,passiflora edulis,carissa grandiflora,,,,,,,,
28,punica granatum,eugenia malaccensis,,,,,,,,
29,pouteria sapota,olea europaea,,,,,,,,
30,passiflora maliformis,citrus x nobilis,,,,,,,,
31,physalis ixocarpa,citrus aurantium,,,,,,,,
32,poncirus trifoliata,citrus sinensis,,,,,,,,
33,polygonum bistortoides,spondias cytherea,,,,,,,,
34,potamogeton spp,phyllanthus distichus,,,,,,,,
35,phragmites australis,carica pubescens,,,,,,,,
36,platanthera dilatata,passiflora edulis,,,,,,,,
37,perideridia gairdneri,bactris gasipaes,,,,,,,,
38,artocarpus odoratissima,guilielma utilis,,,,,,,,
39,citrus hystrix,eugenia klotzschiana,,,,,,,,
40,spondias purpurea,ananas comosus,,,,,,,,
41,carissa grandiflora,feijoa sellowiana,,,,,,,,
