,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,,,allium sativum,aloe vera,,zingiber officinale_colds,aloe vera_diabetes,,allium sativum_enzyme inducing effect,
1,,,zingiber officinale,,,zingiber officinale_coughs,,,zingiber officinale_anti-inflammatory,
2,,,trigonella foenum-graecum,,,trigonella foenum-graecum_diabetes,,,zingiber officinale_analgesic,
3,,,syzygium aromaticum,,,syzygium aromaticum_toothache,,,zingiber officinale_anti-emetic,
4,,,glycyrrhiza glabra,,,glycyrrhiza glabra_upper respiratory tract congestion,,,zingiber officinale_digestive aid,
5,,,,,,glycyrrhiza glabra_coughs,,,zingiber officinale_hypoglycaemic effects,
6,,,,,,,,,trigonella foenum-graecum_anti-diabetic agent,
7,,,,,,,,,trigonella foenum-graecum_hypoglycaemic effects,
8,,,,,,,,,syzygium aromaticum_analgesic effects,
9,,,,,,,,,syzygium aromaticum_digestive aids,
10,,,,,,,,,syzygium aromaticum_carminative,
11,,,,,,,,,glycyrrhiza glabra_stimulant,
12,,,,,,,,,glycyrrhiza glabra_fluid retention properties,
