,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sechium edule,sechium edule,,cucurbita moschata,,,,,,
1,sicana odorifera,sicana odorifera,,abelomoschus esculentus,,,,,,
2,cucumis melo,cucumis melo,,capsicum spp,,,,,,
3,cucumis,lycopersicon esculentum,,phaseolus spp,,,,,,
4,lycopersicon esculentum,solanum melongena,,ph. vulgaris,,,,,,
5,solanum melongena,artocarpus altilis,,vigna,,,,,,
6,artocarpus altilis,a. heterophyllus,,vicia,,,,,,
7,artocarpus heterophyllus,a.odoratissima,,cicer,,,,,,
8,a. heterophyllus,abelmoschus esculentus,,p. persicavar. nectarina,,,,,,
9,a.odoratissima,hibiscus e,,pisum,,,,,,
10,abelmoschus esculentus,pastadendron italica,,,,,,,,
11,hibiscus e,pastadendron,,,,,,,,
12,pastadendron italica,solanum macrocarpum,,,,,,,,
13,pastadendron,momordica charantia,,,,,,,,
14,solanum macrocarpum,artocarpus heterophyllus,,,,,,,,
15,momordica charantia,artocarpus odoratissima,,,,,,,,
16,artocarpus odoratissima,cucumis sativus,,,,,,,,
17,cucumis sativus,zea mays,,,,,,,,
18,zea mays,cucurbita pepo,,,,,,,,
19,cucurbita pepo,cucurbita maxima,,,,,,,,
20,cucurbita,luffa acutangula,,,,,,,,
21,cucurbita maxima,malus sylvestris,,,,,,,,
22,luffa acutangula,pyrus communis,,,,,,,,
23,malus sylvestris,prunus armeniaca,,,,,,,,
24,pyrus communis,prunus persica,,,,,,,,
25,prunus armeniaca,prunus,,,,,,,,
26,prunus,fragaria chiloensis,,,,,,,,
27,prunus persica,f. virginica,,,,,,,,
28,fragaria chiloensis,f. vesca,,,,,,,,
29,f. virginica,rubus,,,,,,,,
30,f. vesca,,,,,,,,,
31,rubus,,,,,,,,,
