,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sophora secundiflora,sophora secundiflora,lophophora williamsii,d. meteloides,datura stramonium_inflammation,,datura_wounds,datura stramonium_anesthetic,datura stramonium_narcotic,datura_aphrodisiac
1,psilocybe mexicana,psilocybe mexicana,,stropharia,,,datura_bruises,datura inoxia_anesthetic,datura inoxia_narcotic,d. inoxia_anaesthetic
2,psilocybe,datura stramonium,,conocybe,,,datura_asthma,,,d. meteloides_anaesthetic
3,datura,datura inoxia,,panaeolus,,,d. inoxia_bruises,,,
4,datura stramonium,virola calophylla,,,,,d. inoxia_wounds,,,
5,d. inoxia,virola calophylloidea,,,,,d. meteloides_bruises,,,
6,virola calophylla,virola theiodora,,,,,d. meteloides_wounds,,,
7,virola,anadenanthera peregrina,,,,,,,,
8,v. calophylloidea,,,,,,,,,
9,v. theiodora,,,,,,,,,
10,anadenanthera peregrina,,,,,,,,,
