,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,myroxylonbalsamum,myroxylonbalsamum,angelica archangelica,astragalus gummifer,myroxylonbalsamum_persistent sores,,,,ferula assafoetida_reduce the spread ofillness,
1,ferula assafoetida,ferula assafoetida,michelia campaca,myroxylon balsamum,,,,,,
2,dioscorea bulbifera,dioscorea bulbifera,garcinia hanburyi,b. fiereana,,,,,,
3,roystonea oleracea,roystonea oleracea,,asafetida,,,,,,
4,maranta arundinacea,maranta arundinacea,,dipterocarp,,,,,,
5,encephalartos altensteinii,encephalartos altensteinii,,angelica archangelic,,,,,,
6,manihot esculenta,manihot esculenta,,philodendron rhizomecamphor,,,,,,
7,xanthosoma atrovirens,xanthosoma atrovirens,,michelia campac,,,,,,
8,zea mays,zea mays,,origanum majorana,,,,,,
9,dioscorea trifida,dioscorea trifida,,reseda odorata,,,,,,
10,colocasia esculenta,colocasia esculenta,,narcissus spp,,,,,,
11,curcuma angustifolia,curcuma angustifolia,,citrus spp,,,,,,
12,tacca leontopetaloides,tacca leontopetaloides,,iris florentina,,,,,,
13,tacca,cyrtosperma chamissonis,,iris,,,,,,
14,cyrtosperma chamissonis,alocasia macrorhiza,,rosa damascena,,,,,,
15,alocasia macrorhiza,arenga pinnata,,cymbopogon martinii,,,,,,
16,arenga pinnata,dioscorea alata,,pogostemon cablin,,,,,,
17,dioscorea alata,cycas revoluta,,annona,,,,,,
18,cycas revoluta,encephalartos caffer,,,,,,,,
19,encephalartos caffer,solanum tuberosum,,,,,,,,
20,solanum tuberosum,canna edulis,,,,,,,,
21,canna edulis,oryza sativa,,,,,,,,
22,oryza sativa,caryota urens,,,,,,,,
23,caryota urens,cycas circinalis,,,,,,,,
24,cycas circinalis,metroxylon sagu,,,,,,,,
25,metroxylon sagu,triticum spp,,,,,,,,
26,triticum spp,dioscorea rotundata,,,,,,,,
27,dioscorea rotundata,dioscorea spp,,,,,,,,
28,dioscorea spp,dioscorea cayenensis,,,,,,,,
29,dioscorea cayenensis,robinia pseudoacacia,,,,,,,,
30,robinia pseudoacacia,hibiscus abelomoschus,,,,,,,,
31,hibiscus abelomoschus,pimpinella anisum,,,,,,,,
32,pimpinella anisum,amyris balsamifera,,,,,,,,
33,amyris balsamifera,abies balsamea,,,,,,,,
34,abies balsamea,ocimum basilicum,,,,,,,,
35,ocimum basilicum,pimenta racemosa,,,,,,,,
36,pimenta racemosa,citrus aurantium,,,,,,,,
37,citrus,prunus amygdalus,,,,,,,,
38,citrus aurantium,aniba rosqedora,,,,,,,,
39,prunus amygdalus,cytisus scoparius,,,,,,,,
40,aniba rosqedora,barosma betulina,,,,,,,,
41,cytisus scoparius,acorus calamus,,,,,,,,
42,barosma betulina,cinnamomum camphora,,,,,,,,
43,acorus calamus,dianthus spp,,,,,,,,
44,cinnamomum camphora,cinnamomum cassia,,,,,,,,
45,dianthus spp,thuja occidentalis,,,,,,,,
46,cinnamomum cassia,juniperus virginiana,,,,,,,,
47,thuja occidentalis,salvia hispanica,,,,,,,,
48,juniperus virginiana,cymbopogon nardus,,,,,,,,
49,salvia hispanica,salvia sclarea,,,,,,,,
50,cymbopogon nardus,mentha arvensis,,,,,,,,
51,salvia sclarea,eucalyptus spp,,,,,,,,
52,mentha arvensis,lavandula stoechas,,,,,,,,
53,eucalyptus spp,gardenia spp,,,,,,,,
54,lavandula stoechas,pelargonium spp,,,,,,,,
55,gardenia spp,zingiber officinalis,,,,,,,,
56,gardenia,marrubium vulgare,,,,,,,,
57,pelargonium spp,acacia farnesiana,,,,,,,,
58,zingiber officinalis,hyacinthus orientalis,,,,,,,,
59,marrubium vulgare,hyssopus officinalis,,,,,,,,
60,acacia farnesiana,jasminum grandiflorum,,,,,,,,
61,hyacinthus orientalis,cistus ladaniferus,,,,,,,,
62,hyssopus officinalis,lavandula hybrida,,,,,,,,
63,jasminum grandiflorum,lavandula officinalis,,,,,,,,
64,cistus ladaniferus,citrus limon,,,,,,,,
65,lavandula hybrida,mentha pulegium,,,,,,,,
66,lavandula officinalis,mentha x piperita,,,,,,,,
67,citrus limon,aniba perutilus,,,,,,,,
68,mentha pulegium,crocus sativus,,,,,,,,
69,mentha x piperita,santalum album,,,,,,,,
70,aniba perutilus,mentha spicata,,,,,,,,
