,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,scrophularia lucida,scrophularia lucida l,,s. striatavia,scrophularia lucida l_cancer,scrophularia ningpoensis hemsl_conjunctivitis,scrophularia lucida_tumor,scrophularia oldhamii oliv_antipyretic,scrophularia lucida l_ccid-inhibitory effects,scrophularianodosa l_wound healing
1,scrophularia lucida l,scrophularia ningpoensis hemsl,,,scrophularia ningpoensis hemsl_febrile diseases,scrophularia ningpoensis hemsl_cough,scrophularia lucida l_leukemia,scrophularia oldhamii oliv_anti-inflammatory,scrophularia ningpoensis hemsl_anti-inflammatory,scrophularia depauperata boiss_diuretic
2,scrophularia,scrophularia auriculata l,,,scrophularia ningpoensis hemsl_skin disorders,scrophularia nodosa l_wound healing,scrophularia ningpoensis hemsl_conjunctivits,scrophularia grossheimii schischkin_diuretic,scrophularia oxysepala_apoptotic,scrophularia cryptophilaboiss. et. heldr. boiss_diuretic
3,s. lucida l,scrophularia canina l,,,scrophularia ningpoensis hemsl_constipation,,scrophularia ningpoensis hemsl_inflammatory diseases,scrophularia nodosa l_diuretic,scrophularia oxysepala_cytotoxic,scrophularia floribunda boiss. et. bal_diuretic
4,s. lucida,scrophularia variegata m. bieb,,,scrophularia auriculata l_wound healing,,scrophularia ningpoensis hemsl_coughdue to exhaustion,,,s. oxysepala_anti-tumor
5,scrophularia ningpoensis hemsl,scrophularia striata boiss,,,scrophularia auriculata l_inflammatory disorders,,scrophularia ningpoensis hemsl_eruptions,,,
6,scrophularia auriculata l,scrophularia oldhamii oliv,,,scrophularia auriculata l_skin ailments,,scrophularia variegata m. bieb_wound healing,,,
7,scrophularia canina l,scrophularia grossheimii schischkin,,,scrophularia canina l_wound healing,,scrophularia variegata m. bieb_skinailments,,,
8,scrophularia variegata m. bieb,scrophularia nodosa l,,,scrophularia canina l_inflammatory disorders,,scrophularia variegata m. bieb_inflammatory disorders,,,
9,s. variegata,scrophularia depauperata boiss,,,scrophularia canina l_skin ailments,,scrophularia striata boiss_wound healing,,,
10,scrophularia striata boiss,scrophularia cryptophila boiss. et. heldr. boiss,,,scrophularia nodosa l_eczema,,scrophularia striata boiss_skinailments,,,
11,scrophularia oldhamii oliv,scrophularia floribunda boiss. et. bal,,,scrophularia nodosa l_pruritus,,scrophularia striata boiss_inflammatory disorders,,,
12,scrophularia grossheimii schischkin,scrophularia orientalis l,,,scrophularia nodosa l_hemorrhoids,,scrophularia depauperata boiss_eruptive skin diseases,,,
13,scrophularianodosa l,scrophularia oxysepala,,,scrophularia nodosa l_psoriasis,,scrophularia depauperata boiss_eczema,,,
14,scrophularia depauperata boiss,,,,scrophularia nodosa l_eruptive skin diseases,,scrophularia depauperata boiss_psoriasis,,,
15,scrophularia cryptophilaboiss. et. heldr. boiss,,,,scrophularia oxysepala_breast cancer,,scrophularia depauperata boiss_hemorrhoids,,,
16,scrophularia floribunda boiss. et. bal,,,,,,scrophularia depauperata boiss_pruritus,,,
17,s. floribunda,,,,,,scrophularia cryptophilaboiss. et. heldr. boiss_eruptive skin diseases,,,
18,scrophulariaorientalis l,,,,,,scrophularia cryptophilaboiss. et. heldr. boiss_eczema,,,
19,s. oxysepala,,,,,,scrophularia cryptophilaboiss. et. heldr. boiss_psoriasis,,,
20,,,,,,,scrophularia cryptophilaboiss. et. heldr. boiss_hemorrhoids,,,
21,,,,,,,scrophularia cryptophilaboiss. et. heldr. boiss_pruritus,,,
22,,,,,,,scrophularia floribunda boiss. et. bal_eruptive skin diseases,,,
23,,,,,,,scrophularia floribunda boiss. et. bal_eczema,,,
24,,,,,,,scrophularia floribunda boiss. et. bal_psoriasis,,,
25,,,,,,,scrophularia floribunda boiss. et. bal_hemorrhoids,,,
26,,,,,,,scrophularia floribunda boiss. et. bal_pruritus,,,
27,,,,,,,scrophularia_leukemia,,,
28,,,,,,,s. striatavia_leukemia,,,
29,,,,,,,s. variegata_cancer,,,
30,,,,,,,s. floribunda_leukemia,,,
