,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,andrographis paniculata,andrographis paniculata,andrographolide,,,,,,,
1,a. paniculata,a. paniculata,aryl hydrocarbon,,,,,,,
2,,,atcc,,,,,,,
3,,,atm,,,,,,,
4,,,ataxia telangiectasia,,,,,,,
5,,,sclerodactylyand telangiectasia,,,,,,,
6,,,cytochrome p450.dapi,,,,,,,
7,,,dimethylallyl pyrophosphate,,,,,,,
8,,,sharifuddin 2008dna,,,,,,,
9,,,familial adematous polyposisfda,,,,,,,
10,,,famesyl pyrophosphate,,,,,,,
11,,,geranyl geranyl pyrophosphate,,,,,,,
12,,,hypoxanthine phosphoribosyl,,,,,,,
13,,,isopentenyl pyrophosphate,,,,,,,
14,,,retinoblastoma,,,,,,,
15,,,sodium dodecyl sulphate,,,,,,,
16,,,safranin o.som,,,,,,,
17,,,xeroderma pigmentosumxy,,,,,,,
18,,,xenobiotics,,,,,,,
19,,,cytokinesis block,,,,,,,
