,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. dictamnus,o. dictamnus,ideritis sp,sideritis sp,o. dictamnus_cough associated,satureja montana_hypertension,sideritis sp_common flu,thymus thracicus velen_antioxidant,thymus thracicus velen_anti,o. dictamnus_relaxing effect
1,satureja montana,satureja montana,balkan,,o. dictamnus_wound,satureja montana_s,artocarpus tonkinensis_backache,,artocarpus tonkinensis_protects,thymus thracicus velen_anti-inflammatory
2,stachys iva,stachys iva,kinensis,,o. dictamnus_of skin inflammations and bruises,satureja montana_diabetes,artocarpus tonkinensis_arthritis,,artocarpus tonkinensis_17 cell function,artocarpus tonkinensis_decreases th17 cell function
3,achillea coarcata,achillea coarcata,,,o. dictamnus_mild gastrointestinal disorders,satureja montana_cough,,,cistus creticus l. subsp. eriocephalus (viv.) greuter & burdet_anti,artocarpus tonkinensis_anti-inflammatory
4,teucrium,teucrium,,,o. dictamnus_healing,stachys iva_cough,,,cistus creticus l. subsp. eriocephalus (viv.) greuter & burdet_neuraminidase inhibition,c. creticus subsp. eriocephalus_anti-influenza
5,chamomilla recutita,chamomilla recutita,,,satureja montana_common flu,stachys iva_s,,,cistus creticus l. subsp. eriocephalus (viv.) greuter & burdet_anti-influenza activity,c. creticus subsp. eriocephalus_inhibiting influenza virus
6,salvia sclarea,salvia sclarea,,,stachys iva_common flu,ideritis sp_common flu,,,c. creticus subsp. eriocephalus_anti,c. creticus subsp. eriocephalus_anti-neuraminidase
7,thymus spp,thymus spp,,,achillea coarcata_hypertension,ideritis sp_cough,,,,
8,thymus thracicus velen,thymus thracicus,,,teucrium_diabetes,ideritis sp_s,,,,
9,thymus thracicus,thymus thracicus velen,,,c. creticus_respiratory infections,achillea coarcata_common flu,,,,
10,artocarpus tonkinensis,artocarpus tonkinensis,,,c. creticus subsp. eriocephalus_cold symptoms,achillea coarcata_s,,,,
11,c. creticus,cistus creticus l. subsp. eriocephalus (viv.) greuter & burdet,,,c. creticus subsp. eriocephalus_influenza,achillea coarcata_diabetes,,,,
12,cistus creticus l. subsp. eriocephalus (viv.) greuter & burdet,cistus incanus l,,,c. creticus subsp. eriocephalus_flu,achillea coarcata_cough,,,,
13,cistus incanus l,c. creticus,,,c. creticus subsp. eriocephalus (cis_influenza,teucrium_common flu,,,,
14,c. creticus subsp. eriocephalus,c. creticus subsp. eriocephalus,,,,teucrium_cough,,,,
15,c. creticus subsp,c. creticus subsp. eriocephalus (cis,,,,teucrium_s,,,,
16,,c. creticus subsp,,,,thymus spp_lments,,,,
17,,,,,,thymus thracicus_lments,,,,
18,,,,,,artocarpus tonkinensis_collagen-induced,,,,
19,,,,,,artocarpus tonkinensis_collagen,,,,
20,,,,,,kinensis_backache,,,,
21,,,,,,kinensis_arthritis,,,,
