,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,argemone hybrida r.otto & verloove,argemone hybrida r.otto & verloove,corydalis ophiocarpa hook. f. et thoms,corydalis ophiocarpa hook. f. etthoms,,,,,,
1,argemone mexicana l,argemone mexicana l,corydalis solida subsp. slivenensis (velen.) hayek,corydalis solida subsp. slivenensis(velen.) hayek,,,,,,
2,argemone ochroleuca sweet,argemone ochroleuca sweet,glaucium corniculatum (l.) rud. subsp. corniculatum,corydalisslivenensis velen,,,,,,
3,argemone platyceras l,argemone platyceras l,,corydalis ternata (nakai) nakai,,,,,,
4,argemone subintegrifolia ownbey,argemone subintegrifolia ownbey,,glaucium corniculatum (l.) rud.subsp. corniculatum,,,,,,
5,argemone squarrosa greene,argemone squarrosa greene,,phellodendron chinense c. k.schneid,,,,,,
6,bocconia frutescens l,bocconia frutescens l,,phellodendron chinense var.glabriusculum c. k. schneid,,,,,,
7,chelidonium majus l,chelidonium majus l,,phellodendron wilsonii hayata &kaneh,,,,,,
8,corydalis chaerophylla dc,corydalis chaerophylla dc,,coptischinensis franch,,,,,,
9,corydalis solida subsp. brachyloba,corydalis solida subsp. brachyloba,,coscinium fenestratum(gaertn,,,,,,
10,corydalis solida subsp. tauricola,corydalis solida subsp. tauricola,,,,,,,,
11,corydalis turtschaninovii besser,corydalis turtschaninovii besser,,,,,,,,
12,eschscholzia californica cham,eschscholzia californica cham,,,,,,,,
13,glaucium grandiflorum boiss. &a.huet,glaucium grandiflorum boiss. & a.huet,,,,,,,,
14,hunnemannia fumariifolia sweet,hunnemannia fumariifolia sweet,,,,,,,,
15,macleaya cordata (willd.) r.br,macleaya cordata (willd.) r.br,,,,,,,,
16,macleaya microcarpa (maxim.) fedde,macleaya microcarpa (maxim.) fedde,,,,,,,,
17,papaver dubium l,papaver dubium l,,,,,,,,
18,papaver dubium var. lecoquii,papaver dubium var. lecoquii,,,,,,,,
19,papaver rhoeas l. var. chelidonioides,papaver rhoeas l. var. chelidonioides,,,,,,,,
20,papaver hybridum l,papaver hybridum l,,,,,,,,
21,sanguinaria canadensis l,sanguinaria canadensis l,,,,,,,,
22,coptis chinensis franch,coptis chinensis franch,,,,,,,,
23,coptis chinensis,coptis japonica (thunb.) makino,,,,,,,,
24,coptis japonica (thunb.) makino,coptis teeta wall,,,,,,,,
25,coptis teeta wall,hydrastis canadensis l,,,,,,,,
26,hydrastis canadensis l,xanthorhiza simplicissima marshall,,,,,,,,
27,hydrastis canadensis,evodia meliaefolia (hance ex walp.) benth,,,,,,,,
28,xanthorhiza simplicissima marshall,phellodendron amurense rupr,,,,,,,,
29,evodia meliaefolia (hance ex walp. )benth,phellodendron chinense c. k. schneid,,,,,,,,
30,phellodendron amurense rupr,phellodendron chinense var. glabriusculum c. k. schneid,,,,,,,,
31,phellodendron,phellodendron lavallei dode,,,,,,,,
32,phellodendron lavallei dode,zanthoxylum monophyllum (lam.) p.wilson,,,,,,,,
33,zanthoxylum monophyllum (lam.) p.wilson,zanthoxylum quinduense tul,,,,,,,,
34,zanthoxylum quinduense tul,coscinium fenestratum (gaertn,,,,,,,,
35,c. fenestratum,berberis aristata,,,,,,,,
36,berberis aristata,berberis tinctoria,,,,,,,,
37,b. tinctoria,tinospora cardifolia,,,,,,,,
38,tinospora cardifolia,,,,,,,,,
