,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ocimum citridorium,ocimum citridorium,,o. ammericanum,,,,,,
1,ocimum,ocimum basilicum,,o.kilimandscharicum,,,,,,
2,o. basilicum,ocimum americanum,,,,,,,,
3,o. americanum,ocimum gratissimum,,,,,,,,
4,ocimum gratissimum,ocimum tenuiflorum,,,,,,,,
5,o. tenuiflorum,ocimum kilimandscharicum,,,,,,,,
6,ocimum tenuiflorum,ocimum canum,,,,,,,,
7,ocimum kilimandscharicum,ocimum camphora,,,,,,,,
8,o. canum,ocimum micranthum,,,,,,,,
9,o. camphora,,,,,,,,,
10,o. micranthum,,,,,,,,,
