,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,amanita caesarea (scop.) pers,amanita caesarea (scop.) pers,,lactar-ius,,,,,,
1,agaricus bisporus (lge.) sing,agaricus bisporus (lge.) sing,,,,,,,,
2,agaricus,macrolepiota procera (scop. : fr.) sing,,,,,,,,
3,macrolepiotaprocera (scop. : fr.) sing,boletus edulis bull,,,,,,,,
4,boletus edulis bull,lactarius deliciosus (l. ex fr.) sfgray,,,,,,,,
5,boletus,cantharellus cibarius fr,,,,,,,,
6,lactarius deliciosus (l. ex fr.) sfgray s,amanita muscaria (l.: fr.) lam,,,,,,,,
7,lactarius,amanita pantherina (dc. ex fr.) krombh,,,,,,,,
8,cantharellus cibarius fr,amanita phalloides (vaill. ex fr.) link,,,,,,,,
9,amanita muscaria (l.: fr.) lam,amanita verna (bull. : fr.) lam,,,,,,,,
10,a. pantherina(dc. ex fr.) krombh,agaricus,,,,,,,,
11,a. phalloides (vaill. ex fr.) link,boletus,,,,,,,,
12,a.verna (bull. : fr.) lam,lactarius,,,,,,,,
13,morchella,morchella,,,,,,,,
14,pleurotus,pleurotus,,,,,,,,
15,lentinus,lentinus,,,,,,,,
