,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. tenuiflorum l,ocimum tenuiflorum,neisseria gonorrhoea,,o. tenuiflorum_sexually transmitted disease,neisseria gonorrhoea_sexually transmitted disease,o. sanctum l_malaria,o. tenuiflorum_male contraceptive,neisseria gonorrhoea_antibacterial,o. sanctum l_antifertility
1,o. tenuiflorum,o. sanctum l,,,o. tenuiflorum_gonorrhoea,neisseria gonorrhoea_gonorrhoea,o. sanctum l_insect bites,o. tenuiflorum_antibacterial,,o. sanctum l_cardioprotective
2,ocimum tenuiflorum,o. tenuiflorum l,,,,,o. sanctum l_diabetes,o. tenuiflorum_contraceptive,,o. sanctum l_anticancer
3,ocimum,o. tenuiflorum,,,,,o. sanctum l_bronchitis,,,o. sanctum l_hepatoprotective
4,o. sanctum l,ocimum,,,,,o. sanctum l_asthma,,,o. sanctum l_abortive effects
5,o. sanctum,o. bascilium l,,,,,o. sanctum l_cataracts,,,o. sanctum l_antidiabetic
6,o. bascilium l,o. sanctum,,,,,o. sanctum l_eye disorders,,,o. sanctum l_antifungal
7,o. gratissimum,o. gratissimum,,,,,o. sanctum l_fever,,,o. sanctum l_anti-inflammatory
8,,,,,,,o. sanctum l_snake bites,,,o. sanctum l_adaptogenic
9,,,,,,,o. sanctum l_skin diseases,,,o. sanctum l_antiviral
10,,,,,,,o. sanctum l_chronic conjunctivitis,,,o. sanctum l_antibacterial
11,,,,,,,o. sanctum l_diarrhoea,,,o. sanctum l_analgesic
12,,,,,,,o. sanctum l_glaucoma,,,o. tenuiflorum l_antifertility
13,,,,,,,o. tenuiflorum l_diabetes,,,o. tenuiflorum l_cardioprotective
14,,,,,,,o. tenuiflorum l_bronchitis,,,o. tenuiflorum l_anticancer
15,,,,,,,o. tenuiflorum l_asthma,,,o. tenuiflorum l_hepatoprotective
16,,,,,,,o. tenuiflorum l_eye disorders,,,o. tenuiflorum l_abortive effects
17,,,,,,,o. tenuiflorum l_diarrhoea,,,o. tenuiflorum l_antidiabetic
18,,,,,,,o. tenuiflorum_antifertility,,,o. tenuiflorum l_antifungal
19,,,,,,,o. tenuiflorum_antifertility effects,,,o. tenuiflorum l_anti-inflammatory
20,,,,,,,,,,o. tenuiflorum l_adaptogenic
21,,,,,,,,,,o. tenuiflorum l_antiviral
22,,,,,,,,,,o. tenuiflorum l_analgesic
23,,,,,,,,,,o. tenuiflorum_antiseptic
24,,,,,,,,,,o. tenuiflorum_anaesthetic
25,,,,,,,,,,o. tenuiflorum_antioxidant
26,,,,,,,,,,o. tenuiflorum_antifungal
27,,,,,,,,,,o. tenuiflorum_blood thinning
