,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,apium graveolens,apium graveolens,lantana camara,s. toxifera,,strychnos spp_myasthenia gravis,strophanthus_heart attack,strychnos spp_muscle relaxant,convallaria majalis_heart stimulant,s. toxifera_muscle relaxant
1,solandra spp,solandra spp,acokanthera schimperi,acokantheraschimper,,,,drimia maritima_emetics,,chondrodendron tomentosum_muscle relaxant
2,prunus spp,prunus spp,,derris elliptic,,,,drimia maritima_expectorants,,chondrodendron_muscle relaxant
3,helleborus niger,helleborus niger,,pyrethrum,,,,drimia maritima_diuretics,,
4,codiaeum spp,codiaeum spp,,,,,,,,
5,cyclamen spp,cyclamen spp,,,,,,,,
6,narcissus pseudonarcissus,narcissus pseudonarcissus,,,,,,,,
7,daphne mezereum,daphne mezereum,,,,,,,,
8,dieffenbachia spp,dieffenbachia spp,,,,,,,,
9,sambucus spp,sambucus spp,,,,,,,,
10,colocasia spp,colocasia spp,,,,,,,,
11,hedera helix,hedera helix,,,,,,,,
12,ficus spp,ficus spp,,,,,,,,
13,digitalis purpurea,digitalis purpurea,,,,,,,,
14,mirabilis jalapa,mirabilis jalapa,,,,,,,,
15,laburnum anagyroides,laburnum anagyroides,,,,,,,,
16,ilex spp,ilex spp,,,,,,,,
17,hyacinthus orientalis,hyacinthus orientalis,,,,,,,,
18,hydrangea spp,hydrangea spp,,,,,,,,
19,iris spp,iris spp,,,,,,,,
20,delphinium spp,delphinium spp,,,,,,,,
21,eriobotrya japonica,eriobotrya japonica,,,,,,,,
22,convallaria majalis,convallaria majalis,,,,,,,,
23,phoradendron spp,phoradendron spp,,,,,,,,
24,aconitum spp,aconitum spp,,,,,,,,
25,ipomoea violacea,ipomoea violacea,,,,,,,,
26,solanum spp,solanum spp,,,,,,,,
27,quercus spp,quercus spp,,,,,,,,
28,nerium oleander,nerium oleander,,,,,,,,
29,pastinaca sativa,pastinaca sativa,,,,,,,,
30,philodendron spp,philodendron spp,,,,,,,,
31,pieris japonica,pieris japonica,,,,,,,,
32,euphorbia pulcherrima,euphorbia pulcherrima,,,,,,,,
33,papaver spp,papaver spp,,,,,,,,
34,solanum tuberosum,solanum tuberosum,,,,,,,,
35,primula obconica,primula obconica,,,,,,,,
36,ligustrum vulgare,ligustrum vulgare,,,,,,,,
37,rhododendron spp,rhododendron spp,,,,,,,,
38,rheum rhaponticum,rheum rhaponticum,,,,,,,,
39,euphorbia spp,euphorbia spp,,,,,,,,
40,lathyrus odoratus,lathyrus odoratus,,,,,,,,
41,lycopersicon esculentum,lycopersicon esculentum,,,,,,,,
42,tulipa spp,tulipa spp,,,,,,,,
43,wisteria spp,wisteria spp,,,,,,,,
44,thevetia peruviana,thevetia peruviana,,,,,,,,
45,taxus spp,taxus spp,,,,,,,,
46,strychnos,strychnos spp,,,,,,,,
47,strychnos spp,chondrodendron tomentosum,,,,,,,,
48,chondrodendron tomentosum,strophanthus gratus,,,,,,,,
49,chondrodendron,acokanthera deflexa,,,,,,,,
50,strophanthus,antiaris toxicaria,,,,,,,,
51,strophanthus gratus,anemone spp,,,,,,,,
52,a. deflexa,anomospermum spp,,,,,,,,
53,antiaris toxicaria,capsicum annuum,,,,,,,,
54,anemone spp,cocculus spp,,,,,,,,
55,anomospermum spp,colliguaja odorifera,,,,,,,,
56,capsicum annuum,chondrodendron spp,,,,,,,,
57,cocculus spp,conium maculatum,,,,,,,,
58,colliguaja odorifera,cynanchum macrophyllum,,,,,,,,
59,chondrodendron spp,delphinium elatum,,,,,,,,
60,conium maculatum,dieffenbachia seguine,,,,,,,,
61,cynanchum macrophyllum,dioscorea spp,,,,,,,,
62,delphinium elatum,ficus atrox,,,,,,,,
63,dieffenbachia seguine,gautteria venificiorum,,,,,,,,
