,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,l. angustifolia,lavandula angustifolia mill,,m.officinalis subsp. officinalis,matricaria pubescens (desf.) schultz_dysmenorrhea,pistacia lentiscus var. chia_bone mineral density,m. recutita_mild inflammation,lavandula angustifolia mill_antioxidant,melissa officinalis l_anti-acetylcholinesterase,l. angustifolia_therapeutic
1,lavandula angustifolia,melissa officinalis l,,melissa officinalis subsp. officinalis,matricaria pubescens (desf.) schultz_ocular affections,,,lavandula angustifolia mill_antimicrobial,melissa officinalis l_antioxidant,m.officinalis subsp. officinalis_anti-acetylcholinesterase
2,lavandula angustifolia mill,pistacia lentiscus var. chia,,matricaria sp,matricaria pubescens (desf.) schultz_coughs,,,lavandula angustifolia mill_inhibitory activity against acetyl-cholinesterase,melissa officinalis l_anti-lipoxygenase,m.officinalis subsp. officinalis_anti-lipoxygenase
3,lavandula,matricaria pubescens (desf.) schultz,,subsp. officinalis,matricaria pubescens (desf.) schultz_rheumatic and muscular pains,,,lavandula angustifolia mill_inhibitory activity against lipoxygenase,,m.officinalis subsp. officinalis_antioxidants
4,melissa officinalis l,matricaria recutita l,,,matricaria pubescens (desf.) schultz_toothaches,,,matricaria recutita l_anti-inflammatory,,pistacia lentiscus var. chia_beneficial impact on the bmd of the sixth lumbar
5,melissa officinalis,achillea crithmifolia waldst. & kit,,,matricaria pubescens (desf.) schultz_dehydration,,,achillea crithmifolia waldst. & kit_antioxidant,,pistacia lentiscus var. chia_on bone mineral density (bmd) of the lumbar vertebra of ovariectomised rats
6,pistacia lentiscus var. chia,achillea grandifolia friv,,,matricaria pubescens (desf.) schultz_allergies,,,achillea grandifolia friv_antioxidant,,matricaria pubescens_anti-inflammatory
7,matricaria pubescens,achillea millefolium l,,,matricaria pubescens (desf.) schultz_scorpion stings,,,achillea millefolium l_antioxidant,,achillea_antimicrobial
8,matricaria pubescens (desf.) schultz,thymus thracicus velen,,,matricaria recutita l_relief of common cold,,,thymus thracicus velen_antiplatelet,,
9,m. pubescens,sauromatum venosum (dryand. ex aiton) kunth,,,matricaria recutita l_irritated skin and mucosae,,,sauromatum venosum (dryand. ex aiton) kunth_anti-inflammatory,,
10,matricaria recutita,,,,matricaria recutita l_mild gastrointestinal problems,,,,,
11,m. recutita l,,,,matricaria recutita l_ulcers,,,,,
12,m. recutita,,,,matricaria recutita l_inflammations of mouth and throat,,,,,
13,matricaria recutita l,,,,sauromatum venosum (dryand. ex aiton) kunth_cancerous diseases,,,,,
14,achillea,,,,sauromatum venosum (dryand. ex aiton) kunth_pain,,,,,
15,achillea crithmifolia waldst. & kit,,,,sauromatum venosum (dryand. ex aiton) kunth_inflammation,,,,,
16,a. grandifolia friv,,,,,,,,,
17,a. millefolium l,,,,,,,,,
18,thymus thracicus velen,,,,,,,,,
19,thymus thracicus,,,,,,,,,
20,sauromatum venosum (dryand. ex aiton) kunth,,,,,,,,,
21,s. venosum,,,,,,,,,
