,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,digitalis lanata,digitalis lanata,,vinca,,catharanthus roseus_leukemia,vinca_leukemia,,digitalis lanata_digoxin,
1,chondrodendron tomentosum,chondrodendron tomentosum,,sorghum,,,,,chondrodendron tomentosum_curare,
2,catharanthus roseus,catharanthus roseus,,anacardium occidentale,,,,,rauvolfia_reserpine,
3,rauvolfia spp,rauvolfia,,mangifera indica,,,,,rauvolfia_anti-depressant,
4,toxicodendron spp,toxicodendron,,pistacia vera,,,,,toxicodendron_dermatitis-producing,
5,nerium spp,nerium,,rhus spp,,,,,nerium_poison,
6,strophanthus spp,strophanthus,,schinopsis spp,,,,,strophanthus_arrow poisons,
7,,,,schinus spp,,,,,,
8,,,,spondias spp,,,,,,
9,,,,apocynumcannabinum,,,,,,
10,,,,carissagrandiflora,,,,,,
11,,,,landolphia spp,,,,,,
12,,,,funtumia elastica,,,,,,
13,,,,thevetia spp,,,,,,
