,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phasolus vulgaris l.: ssp. nanus,phasolus vulgaris,udani,alchemilla l,,,centaurea depressa bieb_colon colorectal adenocarcinoma,,,centaurea depressa bieb_apoptotic
1,phaseolus coccineus l,phaseolus coccineus,asteraceae,ssp. volubilis,,,centaurea depressa_hu-man colorectal adenocarcinoma,,,centaurea depressa bieb_antioxidant
2,phaseolus,phaseolus vulgaris,hela cells,,,,c. depressa_cancer,,,centaurea_antiinflam-matory
3,phaseolus vulgaris,phaseolus,,,,,,,,centaurea_antipyretic
4,phaseolus vulgaris l,centaurea depressa,,,,,,,,centaurea_immuno-logical
5,centaurea depressa bieb,centaurea,,,,,,,,centaurea_cytotoxic
6,centaurea,glaucium,,,,,,,,centaurea_antimicrobial
7,centaurea depressa,pterocarpus santalinus,,,,,,,,centaurea_antioxidant
8,c. depressa,,,,,,,,,centaurea depressa_apoptotic
9,glaucium,,,,,,,,,centaurea depressa_antioxidant
10,pterocarpus santalinus,,,,,,,,,c. depressa_apoptotic
11,,,,,,,,,,c. depressa_antioxidant
12,,,,,,,,,,c. depressa_antipro-liferation
13,,,,,,,,,,glaucium_cytotoxicity
14,,,,,,,,,,alchemilla l_apoptotic
15,,,,,,,,,,alchemilla l_necrotic effects
16,,,,,,,,,,pterocarpus santalinus_apoptosis
