,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,lens culinaris,lens culinaris,cajan,cucurbita,,,,,,
1,vigna radiata,lens,cucumis anguria,c. pepo,,,,,,
2,vigna radiata var. radiata,vigna radiata,,c. maxima,,,,,,
3,aspergillus flavus,aspergillus flavus,,c. moschata,,,,,,
4,glycine max,glycine max,,c. ficifolia,,,,,,
5,psophocarpus tetragonolobus,psophocarpus tetragonolobus,,c. argyrosperma,,,,,,
6,ceratonia siliqua,ceratonia siliqua,,,,,,,,
7,vigna angularis,vigna angularis,,,,,,,,
8,vigna unguiculata ssp. sesquipedalis,vigna unguiculata ssp. sesquipedalis,,,,,,,,
9,vigna unguiculata,voandzeia subterranea,,,,,,,,
10,voandzeia subterranea,phaseolus vulgaris,,,,,,,,
11,phaseolus vulgaris,vigna mungo,,,,,,,,
12,vigna mungo,vigna unguiculata ssp. unguiculata,,,,,,,,
13,vigna unguiculata ssp. unguiculata,lablab purpureus,,,,,,,,
14,lablab purpureus,vicia faba,,,,,,,,
15,vicia faba,phaseolus lunatus,,,,,,,,
16,phaseolus lunatus,cajanus cajan,,,,,,,,
17,cajanus cajan,vigna unguiculata,,,,,,,,
18,vigna unguiculata ssp. u,cicer arietinum,,,,,,,,
19,cicer arietinum,cyamopsis psoralioides,,,,,,,,
20,cyamopsis psoralioides,pisum sativum ssp. sativum,,,,,,,,
21,pisum sativum ssp. sativum,arachis hypogaea,,,,,,,,
22,arachis hypogaea,lathyrus sativus,,,,,,,,
23,lathyrus sativus,inga edulis,,,,,,,,
24,inga edulis,dolichos ensiformis,,,,,,,,
25,dolichos ensiformis,parkia filicoidea,,,,,,,,
26,parkia filicoidea,vigna aconitifolia,,,,,,,,
27,vigna aconitifolia,phaseolus coccineus,,,,,,,,
28,phaseolus coccineus,vigna radiata var. radiata,,,,,,,,
29,vigna umbellata,vigna umbellata,,,,,,,,
30,canavalia gladiata,canavalia gladiata,,,,,,,,
31,tamarindus indica,tamarindus indica,,,,,,,,
32,phaseolus acutifolius,phaseolus acutifolius,,,,,,,,
33,mucuna deeringianum,mucuna deeringianum,,,,,,,,
34,lupinus albus,lupinus albus,,,,,,,,
35,tetragonolobus purpureus,tetragonolobus purpureus,,,,,,,,
36,pachyrhizus ssp,pachyrhizus,,,,,,,,
37,cucumis sativusis,cucumis,,,,,,,,
