,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. gratissimum,ocimum gratissimum,,o. tenuiflorum,,,o. tenuiflorum_cough,,,
1,ocimum,,,veronica,,,,,,
2,ocimum gratissimum,,,o. basilicum,,,,,,
3,,,,gratissimum,,,,,,
4,,,,o. africanmum,,,,,,
5,,,,o. africanum,,,,,,
6,,,,o. citridorum,,,,,,
7,,,,o.kilimandscharicum,,,,,,
8,,,,o. americanum,,,,,,
9,,,,ocimum americanum,,,,,,
10,,,,ocimum basilicum,,,,,,
11,,,,ocimum bascilicum,,,,,,
12,,,,ocimum selloi,,,,,,
13,,,,ocimum tenuiflorum,,,,,,
14,,,,ocimum africanum,,,,,,
15,,,,ocimum campechianum,,,,,,
16,,,,ocimum filamentosum,,,,,,
17,,,,ocimum kilimandscharicum,,,,,,
18,,,,o. canum,,,,,,
19,,,,o. brachiatum,,,,,,
20,,,,o. carnosum,,,,,,
21,,,,o. selloi,,,,,,
