,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,salix spp,salix spp,,,digitalis lanata ehrh_cardiac disease,,,salix spp_pain relief,,
1,digitalis lanata ehrh,digitalis lanata ehrh,,,papaver somniferum l_hypertension,,,salix spp_anti-platelet effects,,
2,galega officinalis l,galega officinalis l,,,cinchona officinalis l_malaria,,,galega officinalis l_anti-diabetic,,
3,papaver somniferum l,papaver somniferum l,,,cinchona officinalis l_fever,,,papaver somniferum l_pain relief,,
4,cinchona officinalis l,cinchona officinalis l,,,cinchona officinalis l_infectious disease,,,papaver somniferum l_vasodilator,,
5,catharanthus roseus l,catharanthus roseus l,,,catharanthus roseus l_cancer,,,cinchona officinalis l_anti-malarial,,
6,panax ginseng c.a.mey,panax ginseng c.a.mey,,,panax ginseng c.a.mey_fatigue,,,panax ginseng c.a.mey_male stimulant,,
7,panax,panax quinquefolius l,,,,,,panax ginseng c.a.mey_enhancement of mental and physical performance,,
8,panax quinquefolius l,rumex rupestris le gall,,,,,,rumex rupestris le gall_astringent,,
9,rumex rupestris le gall,saxifraga hirculus l,,,,,,,,
10,saxifraga hirculus l,jatropha podagrica hook,,,,,,,,
11,jatropha podagrica hook,codonopsis pilosula nannf,,,,,,,,
12,codonopsis pilosula nannf,rumex madaio makino,,,,,,,,
13,rumex madaio makino,talinum paniculatum (jacq.) gaertn,,,,,,,,
14,talinum paniculatum (jacq.) gaertn,stephania tetrandra s.moore,,,,,,,,
15,stephania tetrandra s.moore,aristolochia fangchi y.c.wu ex l.d.chow & s.m.hwang,,,,,,,,
16,stephania tetrandra,stephania tetrandra,,,,,,,,
17,aristolochia fangchi y.c.wu ex l.d.chow & s.m.hwang,aristolochia fangchi,,,,,,,,
18,aristolochia fangchi,aristolochia,,,,,,,,
19,aristolochia,,,,,,,,,
