,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,b. edulis (bull. : fr,b. edulis (bull. : fr,,p ostreatus(jacq. : fr,,,,,,
1,boletus edulis (bull fr,l. edodes (berk.) sing,,l. edodes(berk.) sing,,,,,,
2,boletus edulis bull,a. bisporus (lge.) sing,,pleurotusostreatus,,,,,,
3,b. edulis (bull. :fr,agaricus bisporus (lge.)sing,,lentinula,,,,,,
4,l. edodes (berk,boletus edulis (bull fr,,a.verna (bull. : fr.) lam,,,,,,
5,l. edodes (berk.) sing,morchella delicios (l.)pers,,p ostreatus(jacq. :fr) kummer,,,,,,
6,a. bisporus (lge.) sing,lactarius deliciosus (l.: fr) saffron milk cap,,b. edulis (bull.:fr,,,,,,
7,agaricus bisporus (lge. )sing,lentinus edodes (brk) sing,,,,,,,,
8,agaricus bisporus,amanita caesarea (scop.) pers,,,,,,,,
9,a. bisporus (lge,macrolepiota procera(scop. : fr.) sing,,,,,,,,
10,agaricus bisporus (lge.) sing,boletus edulis bull,,,,,,,,
11,agaricus,lactarius deliciosus (l. ex fr.) s.f.gray,,,,,,,,
12,agaricus bisporus (lge.)sing,cantharellus cibarius fr,,,,,,,,
13,boletus,amanita muscaria (l.:fr.) lam,,,,,,,,
14,morchella,a. pantherina (dc. exfr.) krombh,,,,,,,,
15,morchella delicios (l.)pers,a. phalloides (vaill. ex fr.) link,,,,,,,,
16,lactarius,pleurotus ostreatus (jack. :fr,,,,,,,,
17,lactarius deliciosus (l.: fr,agaricus bisporus (lge.) sing,,,,,,,,
18,lentinus,morchella deliciosa (l.)pers,,,,,,,,
19,lentinus edodes (brk) sing,lactarius deliciosus (l.:fr) gray,,,,,,,,
20,amanita caesarea (scop.) pers,pleurotus,,,,,,,,
21,macrolepiota procera(scop. : fr.) sing,boletus,,,,,,,,
22,lactarius deliciosus (l. ex fr.) s.f.gray s,agaricus,,,,,,,,
23,cantharellus cibarius fr,morchella,,,,,,,,
24,amanita muscaria (l.:fr.) lam,lactarius,,,,,,,,
25,a. pantherina (dc. exfr.) krombh,lentinus,,,,,,,,
26,a. phalloides (vaill. ex fr.) link,,,,,,,,,
27,pleurotus,,,,,,,,,
28,pleurotus ostreatus (jack. :fr,,,,,,,,,
29,morchella deliciosa (l.)pers,,,,,,,,,
30,lactarius deliciosus (l.:fr) gray,,,,,,,,,
