,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,b. edulis (bull. : fr,boletus edulis (bull. : fr,macrolepiota procera (scop. : fr.) sing,p ostreatus(jacq. : fr,,,,,,
1,boletus,lentinula edodes (berk.) sing,amanita pantherina (dc. ex fr.) krombh,l. edodes(berk.) sing,,,,,,
2,boletus edulis (bull fr,pleurotus ostreatus (jacq. : fr) kummer,amanita verna (bull. : fr.) lam,lentinus,,,,,,
3,boletus edulis bull,agaricus bisporus (lge.) sing,,pleurotus ostreatus (jack. :fr,,,,,,
4,b. edulis (bull. :fr,morchella deliciosa (l.) pers,,morchella delicios (l.)pers,,,,,,
5,l. edodes (berk,lactarius deliciosus (l.: fr) s.f.gray,,lentinus edodes (brk) sing,,,,,,
6,l. edodes (berk.) sing,amanita caesarea (scop.) pers,,pleurotusostreatus,,,,,,
7,lentinula,cantharellus cibarius fr,,agaricus bisporus (lge.)sing,,,,,,
8,pleurotus,amanita muscaria (l.:fr.) lam,,macrolepiota procera(scop. : fr.) sing,,,,,,
9,a. bisporus (lge.) sing,amanita phalloides (vaill. ex fr.) link,,lactarius deliciosus (l. ex fr.) s.f.gray s,,,,,,
10,agaricus,,,a. pantherina (dc. exfr.) krombh,,,,,,
11,agaricus bisporus (lge. )sing,,,a.verna (bull. : fr.) lam,,,,,,
12,agaricus bisporus,,,p ostreatus(jacq. :fr) kummer,,,,,,
13,a. bisporus (lge,,,b. edulis (bull.:fr,,,,,,
14,agaricus bisporus (lge.) sing,,,morchella deliciosa (l.)pers,,,,,,
15,morchella,,,lactarius deliciosus (l.:fr) gray,,,,,,
16,lactarius,,,,,,,,,
17,lactarius deliciosus (l.: fr,,,,,,,,,
18,amanita caesarea (scop.) pers,,,,,,,,,
19,cantharellus cibarius fr,,,,,,,,,
20,amanita muscaria (l.:fr.) lam,,,,,,,,,
21,a. phalloides (vaill. ex fr.) link,,,,,,,,,
