,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gingko biloba,gingko,st john's wort,ginkgo biloba,,st john's wort_sleep disorder,,,st john's wort_aid local wound healing,
1,gingko,aloe vera,dan shen,ginkgo,,st john's wort_stomach ulcers,,,ginseng_impair platelet aggregation,
2,aloe vera,echinacea,ginseng,,,st john's wort_toothache,,,gingko_impair platelet aggregation,
3,echinacea,,garlic,,,st john's wort_seasonal affective disorder,,,garlic_impair platelet aggregation,
4,,,cranberry juice,,,st john's wort_anxiety,,,cranberry juice_inhibit the metabolism of warfarin,
5,,,maca,,,st john's wort_pain,,,aloe vera_reduce drug absorption,
6,,,liquorice,,,st john's wort_gastritis,,,maca_enzyme inducer,
7,,,nettle,,,st john's wort_mild depression,,,,
8,,,evening primrose,,,,,,,
9,,,black cohosh,,,,,,,
10,,,epo/gla,,,,,,,
11,,,saw palmetto,,,,,,,
12,,,red yeast rice,,,,,,,
