,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis,,m. aquifolium,berberis_infectious diseases,b. chitria_hemorrhages,berberis_bacteria,berberis_astringent,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_antiseptic,berberis vulgaris_blood purifying
1,berberis vulgaris,berberis vulgaris,,enantiachlorantha oliv,berberis_hemorrhoids,b. chitria_ulcers,berberis_mountain sickness,berberis_antimicrobial,,berberis aristata_antiprotozoal
2,berberis asiatica,berberis asiatica,,enantia pilosa exell,berberis_snakebite,b. lycium_hemorrhages,berberis_protozoa,berberis actinacantha mart_antipyretic,,b. chitria_antiprotozoal
3,berberis aristata,berberis aristata,,enantia polycarpa (dc.)engl. & diels,berberis_infections of the ear,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv_hemostatic,berberis_common cold,berberis aquifolium pursh_anti-inflammatory,,b. chitria_antimicrobial
4,berberis actinacantha mart,b. chitria,,zanthoxyllum,berberis_scorpion sting,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_ophthalmia,berberis_wounds,berberis aristata dc_anti-pyretic,,b. lycium_antiprotozoal
5,berberis aquifolium pursh,b. lycium,,c. rhizome,berberis_eye,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_intestinal problems,berberis_fungi,berberis aristata dc_analgesic,,m. aquifolium_antimicrobial
6,berberis aristata dc,coptis,,hydratis canadensis,berberis_indigestion,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_malaria,berberis_viruses,berberis aristata dc_anti-bacterial,,coptischinensis_elimination of toxins
7,berberis asiatica roxb. ex dc,coptis chinensis,,,berberis_obesity,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_fever,berberis_helminthes,berberis aristata dc_anti-inflammatory,,annickia chlorantha (oliv. )setten & maas_antipyretic
8,b. vulgaris,annickia,,,berberis_diarrhea,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_sores,berberis_influenza,berberis aristata dc_anti-fungal,,annickia chlorantha (oliv. )setten & maas_promote conception
9,berberisaristata,coelocline,,,berberis_inflammation,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_jaundice,berberis_respiratory infections,,,annickia chlorantha (oliv. )setten & maas_hemostatic
10,b. chitria,rollinia,,,berberis_dysentery,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_stomach ulcers,berberis aristata_painful micturition,,,enantiachlorantha oliv_antipyretic
11,b. lycium,xylopia,,,berberis_uterine and vaginal disorders,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_cuts,berberis aristata_urinary disorders,,,enantiachlorantha oliv_promote conception
12,coptis,caulophyllum,,,berberis_diabetes,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_leprosy,b. chitria_painful micturition,,,enantiachlorantha oliv_hemostatic
13,coptischinensis,jeffersonia,,,berberis_intestinal parasites,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels_skin infections,b. chitria_diabetes,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
14,c. chinensis,mahonia,,,berberis_mouth,xylopia polycarpa (dc.) oliv_conception,b. chitria_urinary disorders,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
15,annickia chlorantha (oliv. )setten & maas,nandina,,,berberis_constipation,berberis aristata dc_diabetic,b. chitria_diarrhea,,,enantia polycarpa (dc.)engl. & diels_antiseptic
16,annickia pilosa (exell) setten &maas,sinopodophyllum,,,berberis asiatica_skin pigmentation,berberis aristata dc_laxative,b. chitria_intestinal parasites,,,enantia polycarpa (dc.)engl. & diels_wound healing
17,annickia polycarpa (dc. )setten & maas ex i.m.turner,tinospora,,,berberis asiatica_ulcers,berberis aristata dc_anti-osteoporosis,b. lycium_painful micturition,,,xylopia polycarpa (dc.) oliv_conception
18,annickia,argemone,,,berberis asiatica_asthma,berberis aristata dc_anti-hepatopathic,b. lycium_intestinal parasites,,,berberis aquifolium pursh_menstruation
19,coelocline,bocconia,,,berberis asiatica_swelling,berberis aristata dc_anti-scorbutic,b. lycium_urinary disorders,,,berberis aquifolium pursh_blood flow to the liver
20,rollinia mucosa (jacq.) baill,chelidonium,,,berberis asiatica_eye sores,,b. lycium_diarrhea,,,berberis aquifolium pursh_intestinal secretions and bile flow
21,rollinia,corydalis,,,berberis asiatica_jaundice,,b. lycium_diabetes,,,berberis aristata dc_laxative
22,xylopia polycarpa (dc.) oliv,eschscholzia,,,berberis asiatica_inflammation,,m. aquifolium_skin conditions,,,berberis aristata dc_anti-diabetic
23,xylopia,glaucium,,,berberis asiatica_toothache,,annickia chlorantha (oliv. )setten & maas_treat malariasymptoms,,,berberis aristata dc_anti-hepatopathic
24,caulophyllum,hunnemannia,,,berberis aristata_conjunctivitis,,enantiachlorantha oliv_sleeping sickness,,,berberis aristata dc_anti-osteoporosis
25,jeffersonia,macleaya,,,berberis aristata_hemorrhages,,enantiachlorantha oliv_ulcers,,,berberis aristata dc_anti-scorbutic
26,mahonia,papaver,,,berberis aristata_ulcers,,enantiachlorantha oliv_treat malariasymptoms,,,
27,nandina,sanguinaria,,,berberis aristata_skin diseases,,enantiachlorantha oliv_body pains,,,
28,sinopodophyllum,hydrastis,,,berberis aristata_jaundice,,enantiachlorantha oliv_sexual asthenia,,,
29,tinospora,xanthorhiza,,,berberis aristata_enlarged liver and spleen,,enantiachlorantha oliv_syphilis,,,
30,argemone,evodia,,,berberis aristata_ophthalmic diseases,,enantiachlorantha oliv_tuberculosis,,,
31,argemone mexicana,phellodendron,,,b. chitria_conjunctivitis,,enantiachlorantha oliv_skin ailments,,,
32,bocconia,b. vulgaris,,,b. chitria_skin diseases,,enantiachlorantha oliv_intestinal worms,,,
33,chelidonium,argemone mexicana,,,b. chitria_jaundice,,enantiachlorantha oliv_rickettsia fever,,,
34,corydalis,b. aquifolium,,,b. chitria_enlarged liver and spleen,,enantiachlorantha oliv_yellow bitter,,,
35,eschscholzia,b. heterophylla,,,b. chitria_ophthalmic diseases,,enantiachlorantha oliv_spleen in children,,,
36,glaucium,b. beaniana,,,b. lycium_conjunctivitis,,enantiachlorantha oliv_sore,,,
37,hunnemannia,coscinium fenestratum,,,b. lycium_ulcers,,enantiachlorantha oliv_hypertension,,,
