,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. hircinum subsp.majus,h. hircinum,,hypericum,centaurea ragusina l_gastrointestinal,h. hircinum_dementia,centaurea ragusina l_cancer,h. hircinum_antifungal,aspergillus_antifungal,hypericum_antifungal
1,aspergillus,aspergillus,,penicillium,centaurea ragusina l_urogenital disorders,h. hircinum_disorders,centaurea ragusina l_tumor,syringa vulgaris l_pro-inflammatory,rhodiola roseal_anti-inflammatory,
2,candida,candida,,,prunus spinosa l_cardiovascular,h. hircinum_memoryimpairment,centaurea_tumor,centaurea ragusina l_antibacterial agent,rhodiola roseal_anti-oxidant,
3,rhodiola roseal,rhodiola roseal,,,ononis natrix subsp. hispanica_atherosclerosis,candida_antifungal,,ajuga laxmannii (murray) benth_anti-inflammatory,rhodiola roseal_hepatoprotective,
4,chelidonium majus l,chelidonium majus l,,,centaurea_gastrointestinal,,,ajuga laxmannii (murray) benth_antioxidant,chelidonium majus l_muscle-relaxant,
5,syringa vulgaris l,syringa vulgaris l,,,centaurea_urogenital disorders,,,ajuga laxmannii (murray) benth_antimicrobial,chelidonium majus l_contracting,
6,centaurea ragusina l,centaurea ragusina l,,,,,,centaurea_antibacterial agent,chelidonium majus l_pro-inflammatory,
7,centaurea,commiphora,,,,,,centaurea_antibacterial,chelidonium majus l_relaxant,
8,commiphora,boswellia,,,,,,,syringa vulgaris l_muscle-relaxant,
9,boswellia,ajuga laxmannii (murray) benth,,,,,,,syringa vulgaris l_contracting,
10,ajuga laxmannii (murray) benth,prunus spinosa l,,,,,,,syringa vulgaris l_relaxant,
11,prunus spinosa l,ononis natrix,,,,,,,prunus spinosa l_anti-proliferative,
12,ononis natrix subsp. hispanica,ononis natrix subsp. hispanica,,,,,,,prunus spinosa l_anti-metastatic,
13,ononis natrix,veronica officinalis l,,,,,,,ononis natrix_cholesterol efflux,
14,veronica officinalis l,scrophularia lucida l,,,,,,,ononis natrix subsp. hispanica_anxiolytic,
15,scrophularia lucida l,centaurea ragusina l.front,,,,,,,ononis natrix subsp. hispanica_cholesterol efflux,
16,,centaurea,,,,,,,ononis natrix subsp. hispanica_anti-depressive,
17,,,,,,,,,veronica officinalis l_anxiolytic,
18,,,,,,,,,veronica officinalis l_anti-depressive,
19,,,,,,,,,centaurea_anticancer,
