,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,satureja,satureja pilosa,,alkanna tinctoria,satureja pilosa_gastrointestinal disorders,centaurea phyllocephala boiss_antidiabetic,,thymbra capitata_antimicrobial,thymus longicaulis subsp. longicaulis_antimicrobial,alkanna tinctoria_wound healing
1,satureja pilosa,thymbra capitata,,thymus spp,satureja pilosa_cramps,,,thymbra capitata_antioxidant,thymus boissieri_antimicrobial,thymus spp_antimicrobial
2,s. pilosa,thymus longicaulis subsp. longicaulis,,thymbra spp,satureja pilosa_infectious diseases,,,thymus longicaulis subsp. longicaulis_antioxidant,thymus degenii_antimicrobial,thymus spp_antioxidant
3,thymbra capitata,thymus boissieri,,a. tinctoria,satureja pilosa_muscle pain,,,thymus boissieri_antioxidant,thymus thracicus_antimicrobial,thymbra capitata_antibacterial
4,t. longicaulis subsp. longicaulis,thymus degenii,,centaurea sp,,,,thymus degenii_antioxidant,thymus sibthorpii_antimicrobial,thymbra spp_antimicrobial
5,thymus boissieri,thymus thracicus,,,,,,thymus thracicus_antioxidant,thymus striatus_antimicrobial,thymbra spp_antioxidant
6,t. degenii,thymus sibthorpii,,,,,,thymus sibthorpii_antioxidant,thymus longicaulis subsp. chaubardii_antimicrobial,t. longicaulis subsp. longicaulis_antibacterial
7,t. thracicus,thymus striatus,,,,,,thymus striatus_antioxidant,thymus longicaulis subsp. chaubardii_antioxidant,thymus boissieri_antibacterial
8,t. sibthorpii,thymus longicaulis subsp. chaubardii,,,,,,centaurea phyllocephala boiss_anti-dandruff,thymus holosericeus_antimicrobial,t. degenii_antibacterial
9,t. striatus,thymus holosericeus,,,,,,centaurea phyllocephala boiss_antioxidant,thymus holosericeus_antioxidant,t. thracicus_antibacterial
10,t. longicaulis subsp. chaubardii,thymus plasonii,,,,,,centaurea phyllocephala boiss_antirheumatic,thymus plasonii_antimicrobial,t. sibthorpii_antibacterial
11,t. holosericeus,centaurea phyllocephala boiss,,,,,,centaurea phyllocephala boiss_antibacterial,thymus plasonii_antioxidant,t. striatus_antibacterial
12,t. plasonii,centaurea cyanoides,,,,,,centaurea phyllocephala boiss_anti-inflammatory,centaurea phyllocephala boiss_hypotensive,centaurea_antidiabetic
13,centaurea,centaurea cyanus,,,,,,centaurea cyanoides_anti-inflammatory,centaurea phyllocephala boiss_anti-pyretic,
14,centaurea phyllocephala boiss,,,,,,,centaurea cyanus_anti-inflammatory,centaurea cyanoides_diuretic,
15,centaurea cyanoides,,,,,,,,centaurea cyanoides_anti-diarrheic,
16,centaurea cyanus,,,,,,,,centaurea cyanoides_emmenagogue,
17,c. cyanus,,,,,,,,centaurea cyanus_diuretic,
18,,,,,,,,,centaurea cyanus_anti-diarrheic,
19,,,,,,,,,centaurea cyanus_emmenagogue,
