,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,argemone hybrida r.otto & verloove,argemone hybrida r.otto & verloove,panax ginseng c.a.mey,corydalisslivenensis velen,,,,,,
1,argemone mexicana l,argemone mexicana l,,corydalis ternata (nakai) nakai,,,,,,
2,argemone ochroleuca sweet,argemone ochroleuca sweet,,phellodendron wilsonii hayata &kaneh,,,,,,
3,argemone platyceras l,argemone platyceras l,,c. fenestratum,,,,,,
4,argemone subintegrifolia ownbey,argemone subintegrifolia ownbey,,berberis aristata,,,,,,
5,argemone squarrosa greene,argemone squarrosa greene,,b. tinctoria,,,,,,
6,bocconia frutescens l,bocconia frutescens l,,tinospora cardifolia,,,,,,
7,chelidonium majus l,chelidonium majus l,,coptischinensis franch,,,,,,
8,corydalis chaerophylla dc,corydalis chaerophylla dc,,,,,,,,
9,corydalis ophiocarpa hook. f. etthoms,corydalis ophiocarpa hook. f. etthoms,,,,,,,,
10,corydalis solida subsp. brachyloba,corydalis solida subsp. brachyloba,,,,,,,,
11,corydalis solida subsp. slivenensis(velen.) hayek,corydalis solida subsp. slivenensis(velen.) hayek,,,,,,,,
12,corydalis solida subsp. tauricola,corydalis solida subsp. tauricola,,,,,,,,
13,corydalis turtschaninovii besser,corydalis turtschaninovii besser,,,,,,,,
14,eschscholzia californica cham,eschscholzia californica cham,,,,,,,,
15,glaucium corniculatum (l.) rud.subsp. corniculatum,glaucium corniculatum (l.) rud.subsp. corniculatum,,,,,,,,
16,glaucium grandiflorum boiss. &a.huet,glaucium grandiflorum boiss. &a.huet,,,,,,,,
17,hunnemannia fumariifolia sweet,hunnemannia fumariifolia sweet,,,,,,,,
18,macleaya cordata (willd.) r.br,macleaya cordata (willd.) r.br,,,,,,,,
19,macleaya microcarpa (maxim.) fedde,macleaya microcarpa (maxim.) fedde,,,,,,,,
20,papaver dubium l,papaver dubium l,,,,,,,,
21,papaver dubium var. lecoquii,papaver dubium var. lecoquii,,,,,,,,
22,papaver rhoeas l. var. chelidonioides,papaver rhoeas l. var. chelidonioides,,,,,,,,
23,papaver hybridum l,papaver hybridum l,,,,,,,,
24,sanguinaria canadensis l,sanguinaria canadensis l,,,,,,,,
25,coptis chinensis franch,coptis chinensis franch,,,,,,,,
26,coptis chinensis,coptis japonica (thunb.) makino,,,,,,,,
27,coptis japonica (thunb.) makino,coptis teeta wall,,,,,,,,
28,coptis teeta wall,hydrastis canadensis l,,,,,,,,
29,hydrastis canadensis l,xanthorhiza simplicissima marshall,,,,,,,,
30,hydrastis canadensis,evodia meliaefolia (hance ex walp.) benth,,,,,,,,
31,xanthorhiza simplicissima marshall,phellodendron amurense rupr,,,,,,,,
32,evodia meliaefolia (hance ex walp. )benth,phellodendron chinense c. k.schneid,,,,,,,,
33,phellodendron amurense rupr,phellodendron chinense var.glabriusculum c. k. schneid,,,,,,,,
34,phellodendron,phellodendron lavallei dode,,,,,,,,
35,phellodendron chinense c. k.schneid,zanthoxylum monophyllum (lam.) p.wilson,,,,,,,,
36,phellodendron chinense var.glabriusculum c. k. schneid,zanthoxylum quinduense tul,,,,,,,,
37,phellodendron lavallei dode,coscinium fenestratum(gaertn,,,,,,,,
38,zanthoxylum monophyllum (lam.) p.wilson,,,,,,,,,
39,zanthoxylum quinduense tul,,,,,,,,,
40,coscinium fenestratum(gaertn,,,,,,,,,
