,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,liriodendron tulipifera,liriodendron tulipifera,,pterocarpus,,,,,,
1,tectona grandis,tectona grandis,,diospyros spp,,,,,,
2,swietenia mahogani,swietenia mahogani,,terminalia superba,,,,,,
3,swietenia,dalbergia nigra,,afzelia,,,,,,
4,dalbergia,quercus suber,,afzelia spp,,,,,,
5,d. nigra,castilla elastica,,pericopsis elata,,,,,,
6,dalbergia nigra,ipomoea alba,,fraxinus americana,,,,,,
7,quercus suber,,,fraxinus excelsior,,,,,,
8,castilla,,,fraxinus mandschurica,,,,,,
9,ipomoea alba,,,fraxinus pensylvanica,,,,,,
10,,,,populus tremuloides,,,,,,
11,,,,taxodium distichum,,,,,,
12,,,,ochroma pyramidale,,,,,,
13,,,,tilia americana,,,,,,
14,,,,fagus grandifolia,,,,,,
15,,,,fagus sylvatica,,,,,,
16,,,,fagus crenata,,,,,,
17,,,,fagus orientalis,,,,,,
18,,,,betula pendula,,,,,,
19,,,,betula lenta,,,,,,
20,,,,betula pubescens,,,,,,
21,,,,betula alleghaniensis,,,,,,
22,,,,nyssa sylvatica,,,,,,
23,,,,acacia melanoxylon,,,,,,
24,,,,gossypiospermum praecox,,,,,,
25,,,,dalbergia frutescens,,,,,,
26,,,,caesalpinia echinata,,,,,,
27,,,,calocedrus decurrens,,,,,,
28,,,,cedrus atlantica,,,,,,
29,,,,toonia sinensis,,,,,,
30,,,,cedrela odorata,,,,,,
31,,,,cedrus deodara,,,,,,
32,,,,juniperus procera,,,,,,
33,,,,chamaecyparis lawsoniana,,,,,,
34,,,,juniperus virginiana,,,,,,
35,,,,thuja plicata,,,,,,
36,,,,thuja occidentalis,,,,,,
37,,,,cedrus libani,,,,,,
38,,,,prunus serotina,,,,,,
39,,,,castanea sativa,,,,,,
40,,,,dalbergia retusa,,,,,,
41,,,,populus deltoides,,,,,,
42,,,,pseudotsuga menziesii,,,,,,
43,,,,diospyros mannii,,,,,,
44,,,,diospyros reticulata,,,,,,
45,,,,diospyros ebenum,,,,,,
46,,,,diospyros dendro,,,,,,
47,,,,ulmus americana,,,,,,
48,,,,ulmus x hollandica,,,,,,
49,,,,ulmus procera,,,,,,
50,,,,ulmus thomasii,,,,,,
51,,,,ulmus rubra,,,,,,
52,,,,abies balsamea,,,,,,
53,,,,abies amabilis,,,,,,
54,,,,abies grandis,,,,,,
55,,,,abies procera,,,,,,
56,,,,abies magnifica,,,,,,
57,,,,abies alba,,,,,,
58,,,,aucoumea klaineana,,,,,,
59,,,,entandrophgrama angolense,,,,,,
60,,,,ocotea rodiaei,,,,,,
61,,,,eucalyptus botryoides,,,,,,
62,,,,tsuga canadensis,,,,,,
63,,,,tsuga heterophylla,,,,,,
64,,,,carya ovata,,,,,,
65,,,,aesculus hippocastanum,,,,,,
66,,,,chlorophora excelsa,,,,,,
67,,,,eucalyptus spp,,,,,,
68,,,,eucalyptus marginata,,,,,,
69,,,,dyera costulata,,,,,,
70,,,,dryobalanops spp,,,,,,
71,,,,eucalyptus diversicolor,,,,,,
72,,,,cercidiphyllum japonica,,,,,,
73,,,,agathis spp,,,,,,
74,,,,dipterocarpus spp,,,,,,
75,,,,dalbergia cearensis,,,,,,
76,,,,acacia koa,,,,,,
77,,,,anisoptera spp,,,,,,
78,,,,larix laricina,,,,,,
79,,,,larix decidua,,,,,,
80,,,,larix occidentalis,,,,,,
81,,,,laurelia sempervirens,,,,,,
82,,,,terminalia spp,,,,,,
83,,,,guaiacum spp,,,,,,
84,,,,tilia x vulgaris,,,,,,
85,,,,tilia japonica,,,,,,
86,,,,khaya senegalensis,,,,,,
87,,,,swietenia macrophylla,,,,,,
88,,,,khaya nyasica,,,,,,
89,,,,khaya ivorensis,,,,,,
90,,,,swietenia mahagoni,,,,,,
91,,,,swietenia candollea,,,,,,
92,,,,acer spp,,,,,,
93,,,,flindersia brayleyana,,,,,,
94,,,,acer saccharum,,,,,,
95,,,,shorea spp,,,,,,
96,,,,araucaria arauana,,,,,,
97,,,,mora excelsa,,,,,,
98,,,,araucaria cunninghamii,,,,,,
99,,,,cynometra alexandri,,,,,,
100,,,,pterocarpus angolensis,,,,,,
101,,,,quercus macrocarpa,,,,,,
102,,,,quercus prinus,,,,,,
103,,,,quercus petraea,,,,,,
104,,,,quercus robur,,,,,,
105,,,,quercus mongolica,,,,,,
106,,,,quercus rubra,,,,,,
107,,,,quercus palustris,,,,,,
108,,,,quercus falcata,,,,,,
109,,,,triplochiton scleroxylon,,,,,,
110,,,,pterocarpus dalbergidides,,,,,,
111,,,,pterocarpus macrocarpum,,,,,,
112,,,,pterocarpus soyauxii,,,,,,
113,,,,araucaria angustifolia,,,,,,
114,,,,pyrus communis,,,,,,
115,,,,pinus strobus,,,,,,
116,,,,pinus taeda,,,,,,
117,,,,pinus palustris,,,,,,
118,,,,pinus sylvestris,,,,,,
119,,,,pinus lambertiana,,,,,,
120,,,,pinus monticola,,,,,,
121,,,,pinus ponderosa,,,,,,
122,,,,platanus hybridus,,,,,,
123,,,,populus balsamifera,,,,,,
124,,,,populus nigra,,,,,,
125,,,,populus alba,,,,,,
126,,,,gonystylus bancanus,,,,,,
127,,,,nothofagus procera,,,,,,
128,,,,sequoia sempervirens,,,,,,
129,,,,knightia excelsa,,,,,,
130,,,,dalbergia latifolia,,,,,,
131,,,,dalbergia stevensonii,,,,,,
132,,,,dalbergia sissoides,,,,,,
133,,,,dalbergia cochinchinensis,,,,,,
134,,,,entandrophragma candollei,,,,,,
135,,,,entandrophragma utile,,,,,,
136,,,,chloroxylon swietenia,,,,,,
137,,,,zanthoxylum flavum,,,,,,
138,,,,picea engelmannii,,,,,,
139,,,,picea abies,,,,,,
140,,,,picea rubens,,,,,,
141,,,,picea sitchensis,,,,,,
142,,,,picea glauca,,,,,,
143,,,,ocotea bullata,,,,,,
144,,,,liquidambar styraciflua,,,,,,
145,,,,platanus occidentalis,,,,,,
146,,,,eucalyptus delegatensus,,,,,,
147,,,,eperua falcata,,,,,,
148,,,,juglans nigra,,,,,,
149,,,,juglans spp,,,,,,
150,,,,millettia laurentii,,,,,,
151,,,,paratecoma peroba,,,,,,
152,,,,taxus baccata,,,,,,
153,,,,microberlinia brazzivillensis,,,,,,
154,,,,c.elastica,,,,,,
155,,,,siphonia brasiliensis,,,,,,
156,,,,hancornia speciosa,,,,,,
157,,,,turraeanthus africanus,,,,,,
158,,,,terminalia ivorensis,,,,,,
159,,,,mora,,,,,,
