,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,shorea roxburghii,shorea roxburghii,,cladosporium,shorea roxburghii_dysentery,dacrycarpus imbricatus_acute myeloid leukemia,cladosporium_acute myeloid leukemia,shorea roxburghii_hypoglycemic,shorea roxburghii_ameliorative potentials in altered biochemical and hematological parameters,calluna vulgaris (l.) hull_skin-protective
1,s. roxburghii,dacrycarpus imbricatus,,rauwolfia,shorea roxburghii_diarrhea,pinus dalatensis_acute myeloid leukemia,rauwolfia_acute myeloid leukemia,calluna vulgaris_antimicrobial,dacrycarpus imbricatus_anti-proliferative,c. vulgaris_antiradical
2,dacrycarpus imbricatus,pinus dalatensis,,cladosporium spp,shorea roxburghii_type 2 diabetes mellitus,oldenlandia pinifolia_chronic myelogenous leukemia,,,pinus dalatensis_inhibitory effects on the growth,c. vulgaris_antioxidant
3,pinus dalatensis ferre,oldenlandia pinifolia,,warbrugia ugandensis sprague,shorea roxburghii_cholera,warburgia ugandensis_hiv,,,oldenlandia pinifolia_activated caspase-3,c. vulgaris_skin anti-aging and protection
4,oldenlandia pinifolia,ficus hirta,,cryptolepsis sanguinolenta (lindl.) schltr,,erythrina abyssinica_hiv,,,oldenlandia pinifolia_inhibited the proliferation,s. roxburghii_antidiabetic potentials
5,ficus hirta,acer truncatum,,a. coriria,,cryptolepis sanguinolenta_hiv,,,oldenlandia pinifolia_induced apoptosis,cladosporium_anti-microbial
6,acer truncatum,warburgia ugandensis,,,,albizia coriaria_hiv,,,acer truncatum_cytotoxic,cladosporium_anti-tumor
7,w. ugandensis,erythrina abyssinica,,,,psorospermum febrifugium_hiv,,,acer truncatum_ache inhibitory activities,
8,erythrina abyssinica dc,cryptolepis sanguinolenta,,,,gymnosporia senegalensis_hiv,,,calluna vulgaris_stimulated pro-collagen i synthesis,
9,c. sanguinolenta,albizia coriaria,,,,zanthoxylum chalybeum_hiv,,,calluna vulgaris_photo-protective,
10,albizia coriaria oliv,psorospermum febrifugium,,,,securidaca longipendunculata_hiv,,,,
11,psorospermum febrifugium spach,gymnosporia senegalensis,,,,acacia hockii_hiv,,,,
12,p. febrifugium,zanthoxylum chalybeum,,,,gardenia ternifolia_hiv,,,,
13,gymnosporia senegalensis (lam.) loes,securidaca longipendunculata,,,,bridelia micrantha_hiv,,,,
14,zanthoxylum chalybeum engl,acacia hockii,,,,calluna vulgaris_urinary complaints,,,,
15,securidaca longipendunculata fresen,gardenia ternifolia,,,,,,,,
16,s. longipendunculata,bridelia micrantha,,,,,,,,
17,acacia hockii de wild,calluna vulgaris,,,,,,,,
18,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,,,,,,,,,
19,bridelia micrantha (hochst.) baill,,,,,,,,,
20,calluna vulgaris (l.) hull,,,,,,,,,
21,c. vulgaris,,,,,,,,,
