,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. gratissimum,o. gratissimum,,veronica,,,o. tenuiflorum_cough,,,
1,ocimum gratissimum,o. tenuiflorum,,gratissimum,,,,,,
2,o. tenuiflorum,o. basilicum,,o. africanmum,,,,,,
3,ocimum tenuiflorum,o. americanum,,o. citridorum,,,,,,
4,o. basilicum,o. africanum,,o.kilimandscharicum,,,,,,
5,ocimum basilicum,o. carnosum,,,,,,,,
6,o. americanum,ocimum americanum,,,,,,,,
7,ocimum americanum,ocimum basilicum,,,,,,,,
8,o. africanum,ocimum bascilicum x ocimum gratissimum,,,,,,,,
9,ocimum africanum,ocimum gratissimum,,,,,,,,
10,o. carnosum,ocimum selloi,,,,,,,,
11,ocimum,ocimum tenuiflorum,,,,,,,,
12,ocimum bascilicum,ocimum campechianum,,,,,,,,
13,ocimum selloi,ocimum filamentosum,,,,,,,,
14,o. selloi,ocimum kilimandscharicum,,,,,,,,
15,ocimum campechianum,ocimum tenuiflorum cultivar krishna tulsi,,,,,,,,
16,ocimum filamentosum,ocimum tenuiflorum cultivar ram tulsi,,,,,,,,
17,ocimum kilimandscharicum,o. canum,,,,,,,,
18,o. canum,o. brachiatum,,,,,,,,
19,o. brachiatum,,,,,,,,,
