,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,maranta arundinacea,maranta arundinacea,dioscorea rotunda,l.serriola,apium graveolens_constipation,helianthus tuberosus_diabetes,maranta arundinacea_snake bites,daucus carota_stimulant,maranta arundinacea_purgative,l.serriola_soporific
1,tacca leontopetaloides,tacca leontopetaloides,allium tuberosum,b. maritima,apium graveolens_impotence,,maranta arundinacea_ulcers,daucus carota_diuretic,maranta arundinacea_antibiotic,
2,tacca,curcuma angustifolia,,tropaeolumtuberosum,apium graveolens_hangovers,,maranta arundinacea_insect bites,apium graveolens_diuretic,maranta arundinacea_wound treatment,
3,curcuma angustifolia,zamia pumila,,nasturtium,,,maranta arundinacea_wounds,eruca sativa_aphrodisiac,maranta arundinacea_anti-inflammatory,
4,zamia pumila,manihot esculenta,,tacca leotopetaloides,,,helianthus tuberosus_diabetics,,maranta arundinacea_antifebrile,
5,manihot esculenta,canna indica,,philodendron,,,a. sativum_snake bites,,lactuca sativa_medicinal,
6,canna indica,helianthus tuberosus,,tragopogon porrifolius,,,a. sativum_eczema,,lactuca sativa_soporific,
7,canna,beta vulgaris,,petroselinum crispum,,,a. sativum_toothaches,,,
8,helianthus tuberosus,daucus carota,,solanum tuberosum,,,,,,
9,beta vulgaris,pastinaca sativa,,ipomoea batata,,,,,,
10,daucus carota var. sativa,oxalis tuberosa,,brassica napus,,,,,,
11,daucus carota,tropaeolum tuberosum,,scorzonera hispanica,,,,,,
12,pastinaca sativa,ullucus tuberosus,,cucurma zedoria,,,,,,
13,oxalis tuberosa,arracacia xanthorrhiza,,sium sisarum,,,,,,
14,oxalis,canna edulis,,diosocrea rotunda,,,,,,
15,tropaeolum tuberosum,stachys floridana,,allium spp,,,,,,
16,ullucus tuberosus,apium graveolens,,a. tuberosumkurrats,,,,,,
17,arracacia xanthorrhiza,hitchenia caulina,,,,,,,,
18,canna edulis,cichorium intybus,,,,,,,,
19,stachys floridana,cyperus esculentus,,,,,,,,
20,apium graveolens,raphanus sativus,,,,,,,,
21,hitchenia caulina,colocasia esculenta,,,,,,,,
22,cichorium intybus,icacina oliviformis,,,,,,,,
23,cyperus esculentus,allium sativum,,,,,,,,
24,raphanus sativus,arctium lappa,,,,,,,,
25,colocasia esculenta,apios americana,,,,,,,,
26,icacina oliviformis,solenostemon rotundifolius,,,,,,,,
27,icacina,armoracia lapathifolia,,,,,,,,
28,a. sativum,pachyrrhizus erosus,,,,,,,,
29,allium sativum,brassica oleracea,,,,,,,,
30,arctium lappa,nelumbo nucifera,,,,,,,,
31,apios americana,lepidium meyenii,,,,,,,,
32,solenostemon rotundifolius,xanthosoma sagittata,,,,,,,,
33,armoracia lapathifolia,vigna lanceolata,,,,,,,,
34,pachyrrhizus erosus,dioscorea hispida,,,,,,,,
35,brassica oleracea,eleocharis dulcis,,,,,,,,
36,brassica,dioscorea alata,,,,,,,,
37,nelumbo nucifera,dioscorea esculenta,,,,,,,,
38,lepidium meyenii,dioscorea trifida,,,,,,,,
39,xanthosoma sagittata,amorphophallus campanulatus,,,,,,,,
40,vigna lanceolata,dioscorea cayenensis,,,,,,,,
41,dioscorea hispida,sphenostylis stenocarpa,,,,,,,,
42,eleocharis dulcis,xanthosoma sagittifolium,,,,,,,,
43,dioscorea alata,calathea allouia,,,,,,,,
44,dioscorea esculenta,brassica rapa,,,,,,,,
45,dioscorea trifida,chaerophyllum bulbosum,,,,,,,,
46,amorphophallus campanulatus,allium cepa,,,,,,,,
47,dioscorea cayenensis,allium schoenoprasum,,,,,,,,
48,sphenostylis stenocarpa,allium ampeloprasum,,,,,,,,
49,xanthosoma sagittifolium,allium chinense,,,,,,,,
50,calathea allouia,allium fistulosum,,,,,,,,
51,brassica rapa,eruca sativa,,,,,,,,
52,chaerophyllum bulbosum,lactuca sativa,,,,,,,,
53,allium cepa,rheum rhabarbaratum,,,,,,,,
54,a. cepa var. proliferum,,,,,,,,,
55,a. cepa,,,,,,,,,
56,a. cepa var. aggregatum,,,,,,,,,
57,a. schoenoprasum,,,,,,,,,
58,allium ampeloprasum,,,,,,,,,
59,a. ampeloprasum,,,,,,,,,
60,a. chinense,,,,,,,,,
61,allium fistulosum,,,,,,,,,
62,a. fistulosum,,,,,,,,,
63,eruca sativa,,,,,,,,,
64,lactuca sativa,,,,,,,,,
65,rheum rhabarbaratum,,,,,,,,,
