,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ginkgo,ginkgo,crataegi,saccharomyces cerevisae,,,,,,
1,citrus reticulata,citrus reticulata,lycii,candida atilis,,,,,,
2,aloe vera,aloe,nelumbilis,kluyveromyces lactis,,,,,,
3,aloe,,cannabis,saccharomyces carlsbergensis,,,,,,
4,,,menthae,hirsutella hepiali chen et shen,,,,,,
5,,,persicae,ganoderma lucidum,,,,,,
6,,,ginseng,ganoderma sinensis,,,,,,
7,,,paeoniae alba,ganoderma tsugae,,,,,,
8,,,paeoniae rubra,monacus anka,,,,,,
9,,,magnoliae,monacus purpures,,,,,,
10,,,papaveris,saussurea involucrate,,,,,,
11,,,rhododendri mollis,"paecilomyces hepiali chen et dai, sp. nov",,,,,,
12,,,convallariae majalis,magnolia,,,,,,
