,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,g. lucidum,ganoderma lucidum,caltha palustris l,sideritis spp,,,,ganoderma lucidum_antioxidant,caltha palustris l_antioxidant,
1,ganoderma,vitis vinifera,,,,,,adonis cyllenea_antioxidant,caltha palustris l_anti-inflammatory,
2,ganoderma lucidum,hedera helix,,,,,,adonis cyllenea_anti-inflammatory,sideritis euboea_anti-inflammatory,
3,vitis vinifera,ferula communis,,,,,,anemone coronaria l_antioxidant,sideritis clandestina subsp. peloponnesiaca_anti-inflammatory,
4,hedera helix,pinus sylvestris,,,,,,anemone coronaria l_anti-inflammatory,sideritis raeseri subsp. attica_anti-inflammatory,
5,ferula communis,smilax aspera,,,,,,consolida ajacis (l.) schur_antioxidant,sideritis scardica_anti-inflammatory,
6,pinus sylvestris,adonis cyllenea,,,,,,consolida ajacis (l.) schur_anti-inflammatory,,
7,smilax aspera,anemone coronaria l,,,,,,helleborus odorus waldst. & kit subsp. cyclophyllus (a. braun) maire & petitm_antioxidant,,
8,smilax,consolida ajacis (l.) schur,,,,,,helleborus odorus waldst. & kit subsp. cyclophyllus (a. braun) maire & petitm_anti-inflammatory,,
9,adonis cyllenea boiss,helleborus odorus waldst. & kit subsp. cyclophyllus (a. braun) maire & petitm,,,,,,sideritis euboea_antioxidant,,
10,a. cyllenea,sideritis euboea,,,,,,sideritis clandestina subsp. peloponnesiaca_antioxidant,,
11,adonis cyllenea,sideritis clandestina subsp. peloponnesiaca,,,,,,sideritis raeseri subsp. attica_antioxidant,,
12,anemone coronaria l,sideritis raeseri subsp. attica,,,,,,sideritis scardica_antioxidant,,
13,consolida ajacis (l.) schur,sideritis scardica,,,,,,,,
14,helleborus odorus waldst. & kit subsp. cyclophyllus (a. braun) maire & petitm,cistus creticus subsp. creticus (viv.) greuter & burdet,,,,,,,,
15,sideritis euboea,,,,,,,,,
16,s. clandestina subsp. peloponnesiaca,,,,,,,,,
17,s. raeseri subsp. attica,,,,,,,,,
18,s. scardica,,,,,,,,,
19,cistus creticus,,,,,,,,,
20,cistus creticus subsp. creticus (viv.) greuter & burdet,,,,,,,,,
