,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,claviceps purpurea,claviceps purpurea,,neurospora,,claviceps purpurea_poisoning,,,claviceps purpurea_crop losses,
1,hordeum vulgare,hordeum vulgare,,,,,,,,
2,secale cereale,secale cereale,,,,,,,,
3,sorghum,sorghum bicolor,,,,,,,,
4,sorghum bicolor,avena sativa,,,,,,,,
5,avena sativa,a. brevis,,,,,,,,
6,a. brevis,a. strigosa,,,,,,,,
7,a. strigosa,a. nuda,,,,,,,,
8,a. nuda,a. barbata,,,,,,,,
9,a. barbata,a. abyssinica,,,,,,,,
10,a. abyssinica,tripsacum spp,,,,,,,,
11,tripsacum spp,euchlaena,,,,,,,,
12,tripsacum,zea,,,,,,,,
13,euchlaena,helminthosporium maydis,,,,,,,,
14,zea,,,,,,,,,
15,helminthosporium maydis,,,,,,,,,
