,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,castanea dentata,castanea,brosimum alicastrumsapodilla,agave spp,,,,,,
1,vaccinium macrocarpon,vaccinium,tropaeolum tuberosumarracacha,helianthus tuberosus,,,,,,
2,proboscidea parviflora,proboscidea,maranta arundinaceabanana,iva axillaris,,,,,,
3,apios tuberosa,apios,anacardium occidentalecassava,helianthus annuus,,,,,,
4,simmondsia chinensis,simmondsia,gossypium barbadenseguarana,castilla elastica,,,,,,
5,morus rubra,morus,prosopis julifloranasturtium,salvia spp,,,,,,
6,carya illinoensis,carya,vitex,agave fourcroyes,,,,,,
7,diospyros virginiana,diospyros,papaver somniferumpapyrus,opuntia ficus-indica,,,,,,
8,diospyros ebenaster,phytolacca,petroselinum crispumpsyllium,pachyrrhizus erosus,,,,,,
9,phytolacca americana,fragaria,plantago psylliumpyrethrum,ceiba pentandra,,,,,,
10,fragaria virginiana,juglans,,agave atrovirens,,,,,,
11,juglans nigra,zizania,,zea mays,,,,,,
12,zizania aquatica,persea,,agave tequilina,,,,,,
13,persea spp,amaranthus,,capsicum frutescens,,,,,,
14,persea americana,maranta,,capsicum annuum,,,,,,
15,amaranthus hypochondriacus,phaseolus,,pimento dioica,,,,,,
16,amaranthus caudatus,canavalia,,opuntia spp,,,,,,
17,maranta arundinacea,crescentia,,brosimum alicastrum,,,,,,
18,phaseolus vulgaris,prunus,,agave sisalana,,,,,,
19,phaseolus coccineus,manihot,,zea spp,,,,,,
20,phaseolus acutifolius,monstera,,opuntia megacanthos,,,,,,
21,phaseolus lunatus,hyptis,,vanilla planifolia,,,,,,
22,canavalia ensiformis,sechium,,dioscorea floribunda,,,,,,
23,crescentia cujete,manilkara,,bixa orellana,,,,,,
24,prunus serotina,gossypium,,canna edulis,,,,,,
25,manihot esculenta,annona,,schinus molle,,,,,,
26,monstera deliciosa,psidium,,anacardium occidentale,,,,,,
27,hyptis suaveolens,parthenium,,solanum quitoense,,,,,,
28,sechium edule,tagetes,,ilex paraguariensis,,,,,,
29,manilkara zapota,sophora,,prosopis juliflora,,,,,,
30,gossypium hirsutum,byrsonima,,nasturtium,,,,,,
31,gossypium barbadense,panicum,,oxalis tuberosa,,,,,,
32,annona squamosa,carica,,hevea brasiliensis,,,,,,
33,annona muricata,argemone,,arachis hypogaea,,,,,,
34,annona cherimola,cucurbita,,ananas comosus,,,,,,
35,psidium guajava,casimiroa,,solanum tuberosum,,,,,,
36,parthenium argentatum,coccoloba,,nicotniana tabacum,,,,,,
37,tagetes patula,ipomoea,,nicotiana rustica,,,,,,
38,sophora secundiflora,physalis,,dioscorea trifida,,,,,,
39,byrsonima crassifolia,indigofera,,ilex vomitoria,,,,,,
40,panicum sonorum,arracacia,,asparagus,,,,,,
41,carica papaya,passiflora,,asparagus officinalis,,,,,,
42,argemone mexicana,lagenaria,,brassica oleracea,,,,,,
43,cucurbita spp,bertholletia,,taraxacum officinale,,,,,,
44,cucurbita pepo,banisteriopsis,,digitalis purpurea,,,,,,
45,cucurbita maxima,theobroma,,portulaca oleracea,,,,,,
46,casimiroa edulis,chenopodium,,phalaris arundinacea,,,,,,
47,coccoloba uvifera,erythroxylum,,nasturtium officinale,,,,,,
48,ipomoea batatas,paullinia,,aloe vera,,,,,,
49,physalis ixocarpa,cephaelis,,aloe,,,,,,
50,indigofera suffruticosa,lepidium,,pimpanella anisum,,,,,,
51,arracacia xanthorrhiza,tropaeolum,,beta vulgaris,,,,,,
52,passiflora mollissima,echinopsis,,hyoscyamus niger,,,,,,
53,lagenaria siceraria,xanthosoma,,dianthus caryophylleus,,,,,,
54,bertholletia excelsa,lycopersicon,,itex angus-caste,,,,,,
