,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,castilla elastica,castilla elastica,,urceola esculenta,,,,,,
1,hevea brasiliensis,hevea,,ceratoniasiliqua,,,,,,
2,hevea,h. brasiliensis,,,,,,,,
3,h. brasiliensis,parthenium argentatum,,,,,,,,
4,parthenium argentatum,taraxacum koksaghyz,,,,,,,,
5,taraxacum koksaghyz,cryptostegia spp,,,,,,,,
6,cryptostegia spp,landolphia gummifera,,,,,,,,
7,landolphia gummifera,palaquium gutta,,,,,,,,
8,palaquium gutta,ficus elastica,,,,,,,,
9,ficus elastica,manilkara bidentata,,,,,,,,
10,manilkara bidentata,willughbeia coriacea,,,,,,,,
11,willughbeia coriacea,castilla spp,,,,,,,,
12,castilla spp,castilla ulei,,,,,,,,
13,castilla ulei,micrandra spp,,,,,,,,
14,micrandra spp,manihot glaziovii,,,,,,,,
15,manihot glaziovii,manilkara zapota,,,,,,,,
16,manilkara zapota,cnidoscolus spp,,,,,,,,
17,cnidoscolus spp,chrysothamnus spp,,,,,,,,
18,chrysothamnus spp,brosimum utile,,,,,,,,
19,brosimum utile,funtumia africana,,,,,,,,
20,funtumia africana,sapium spp,,,,,,,,
21,sapium spp,hunteria corymbosa,,,,,,,,
22,hunteria corymbosa,solidago spp,,,,,,,,
23,solidago spp,alstonia eximea,,,,,,,,
24,alstonia eximea,couma spp,,,,,,,,
25,couma spp,alstonia grandifolia,,,,,,,,
26,alstonia grandifolia,ficus platyphylla,,,,,,,,
27,ficus platyphylla,euphorbia intisy,,,,,,,,
28,euphorbia intisy,dyera costulata,,,,,,,,
29,dyera costulata,landolphia kirkii,,,,,,,,
30,landolphia kirkii,funtumia elastica,,,,,,,,
31,funtumia elastica,landolphia heudelotii,,,,,,,,
32,landolphia heudelotii,couma macrocarpa,,,,,,,,
33,couma macrocarpa,hancornia speciosa,,,,,,,,
34,hancornia speciosa,manihot spp,,,,,,,,
35,manihot spp,asclepias spp,,,,,,,,
36,asclepias spp,clitandra orientalis,,,,,,,,
37,clitandra orientalis,hevea brasiliensis,,,,,,,,
38,scorzonera tau-saghys,scorzonera tau-saghys,,,,,,,,
39,ficus vogelii,ficus vogelii,,,,,,,,
40,landolphia owariensis,landolphia owariensis,,,,,,,,
41,acacia spp,acacia spp,,,,,,,,
42,a. senegal,a. senegal,,,,,,,,
43,astragalus spp,astragalus spp,,,,,,,,
44,cyamopsis tetragonoloba,cyamopsis tetragonoloba,,,,,,,,
